Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-01:49:35.024442,0.311,-0.139,10.100,-5.600,-12.100,-2.900,-0.984,2.820,-0.047
2019-05-26-01:49:35.134186,0.306,-0.148,10.095,-5.000,-13.000,-6.400,-1.133,2.438,-0.211
2019-05-26-01:49:35.243919,0.273,-0.165,10.165,-6.400,-12.400,-2.800,-0.992,2.984,0.016
2019-05-26-01:49:35.353655,0.290,-0.136,10.136,-5.900,-13.400,-4.900,-1.328,2.508,-0.305
2019-05-26-01:49:35.463621,0.282,-0.136,10.155,-4.700,-12.800,-4.200,-0.727,2.680,-0.180
2019-05-26-01:49:35.573414,0.304,-0.139,10.129,-5.000,-13.800,-4.500,-0.750,2.766,-0.164
2019-05-26-01:49:35.683104,0.306,-0.139,10.131,-5.800,-12.100,-4.600,-1.344,2.617,0.016
2019-05-26-01:49:35.793064,0.292,-0.163,10.114,-4.900,-13.400,-4.900,-0.891,2.609,-0.125
2019-05-26-01:49:35.902676,0.285,-0.148,10.143,-4.700,-12.100,-4.100,-0.938,2.680,-0.211
2019-05-26-01:49:36.012290,0.301,-0.139,10.141,-6.300,-12.400,-5.400,-0.898,2.695,-0.008
2019-05-26-01:49:36.122129,0.309,-0.139,10.134,-5.400,-12.300,-4.900,-0.977,2.883,0.086
2019-05-26-01:49:36.231776,0.282,-0.141,10.040,-4.400,-13.500,-4.700,-0.711,2.883,0.078
2019-05-26-01:49:36.341319,0.294,-0.170,10.079,-5.000,-13.900,-3.800,-0.961,2.625,-0.234
2019-05-26-01:49:36.450937,0.299,-0.156,10.126,-6.200,-13.100,-4.600,-0.984,2.906,-0.148
2019-05-26-01:49:36.561567,0.309,-0.120,10.155,-4.300,-12.500,-5.400,-0.766,2.539,-0.180
2019-05-26-01:49:36.671449,0.299,-0.148,10.114,-5.500,-12.600,-3.100,-0.609,2.945,0.055
2019-05-26-01:49:36.781144,0.287,-0.160,10.146,-5.700,-12.900,-3.100,-0.742,2.633,-0.180
2019-05-26-01:49:36.890739,0.299,-0.175,10.126,-4.400,-14.000,-4.400,-1.172,2.664,0.133
2019-05-26-01:49:37.000673,0.294,-0.139,10.138,-5.300,-13.800,-4.000,-1.062,2.672,-0.188
2019-05-26-01:49:37.110494,0.306,-0.144,10.093,-5.300,-11.800,-2.800,-0.898,2.797,-0.391
2019-05-26-01:49:37.220182,0.280,-0.160,10.047,-6.200,-12.400,-4.200,-1.289,2.719,-0.078
2019-05-26-01:49:37.329748,0.306,-0.132,10.117,-4.900,-13.600,-5.500,-0.891,2.711,-0.125
2019-05-26-01:49:37.439279,0.287,-0.151,10.155,-5.400,-13.100,-5.000,-0.844,2.680,-0.141
2019-05-26-01:49:37.548855,0.275,-0.153,10.062,-4.500,-12.700,-3.300,-1.281,2.742,-0.297
2019-05-26-01:49:37.658653,0.285,-0.170,10.091,-5.100,-12.400,-4.200,-1.047,2.711,-0.141
2019-05-26-01:49:37.768815,0.316,-0.144,10.158,-6.200,-13.400,-4.300,-1.008,2.906,-0.055
2019-05-26-01:49:37.878514,0.309,-0.129,10.155,-5.700,-12.200,-3.600,-1.094,2.570,-0.180
2019-05-26-01:49:37.990085,0.268,-0.158,10.100,-5.100,-14.400,-5.300,-1.227,2.844,-0.188
2019-05-26-01:49:38.100051,0.273,-0.156,10.158,-4.900,-12.300,-3.500,-1.141,2.883,0.055
2019-05-26-01:49:38.209995,0.294,-0.170,10.107,-6.300,-13.600,-3.200,-0.867,2.828,-0.203
2019-05-26-01:49:38.319656,0.313,-0.144,10.102,-6.000,-11.000,-3.900,-0.875,2.828,-0.078
2019-05-26-01:49:38.429215,0.294,-0.156,10.079,-5.000,-13.800,-5.300,-1.117,2.734,-0.094
2019-05-26-01:49:38.538804,0.304,-0.136,10.086,-4.900,-11.600,-4.900,-0.867,2.719,-0.047
2019-05-26-01:49:38.648707,0.270,-0.151,10.189,-4.700,-13.400,-4.900,-0.938,2.820,-0.047
2019-05-26-01:49:38.758518,0.263,-0.156,10.169,-5.300,-12.500,-3.900,-0.805,2.609,-0.094
2019-05-26-01:49:38.868048,0.313,-0.136,10.165,-5.600,-12.900,-5.400,-0.562,2.734,-0.055
2019-05-26-01:49:38.977869,0.290,-0.156,10.069,-6.500,-12.400,-4.800,-1.258,2.695,-0.117
2019-05-26-01:49:39.087628,0.287,-0.139,10.131,-5.800,-13.200,-4.000,-0.977,2.961,0.039
2019-05-26-01:49:39.197191,0.273,-0.151,10.141,-6.000,-11.800,-3.300,-1.242,2.672,0.109
2019-05-26-01:49:39.306778,0.323,-0.167,10.086,-5.900,-11.900,-5.500,-1.352,2.719,-0.008
2019-05-26-01:49:39.416680,0.299,-0.139,10.143,-6.000,-12.900,-2.600,-1.375,2.672,-0.125
2019-05-26-01:49:39.526401,0.282,-0.132,10.091,-5.600,-13.200,-4.900,-0.805,2.375,-0.047
2019-05-26-01:49:39.636229,0.280,-0.203,10.083,-5.300,-12.500,-5.000,-0.898,2.633,-0.055
2019-05-26-01:49:39.745851,0.299,-0.153,10.100,-5.300,-12.700,-3.300,-0.945,2.828,-0.031
2019-05-26-01:49:39.855382,0.287,-0.158,10.119,-5.800,-13.900,-5.100,-1.117,2.898,0.055
2019-05-26-01:49:39.964900,0.285,-0.153,10.126,-5.900,-11.200,-4.400,-0.938,2.828,-0.102
2019-05-26-01:49:40.074606,0.290,-0.132,10.134,-6.200,-13.300,-3.700,-0.992,2.906,-0.453
2019-05-26-01:49:40.184498,0.273,-0.127,10.131,-5.700,-13.000,-6.300,-1.258,2.625,-0.023
2019-05-26-01:49:40.294106,0.282,-0.156,10.181,-5.500,-12.800,-3.700,-0.797,2.734,-0.211
2019-05-26-01:49:40.403784,0.280,-0.163,10.091,-5.900,-12.700,-4.100,-1.453,2.781,-0.055
2019-05-26-01:49:40.513430,0.316,-0.151,10.055,-5.400,-12.800,-4.800,-0.867,2.523,-0.211
2019-05-26-01:49:40.623369,0.294,-0.134,10.181,-5.000,-12.700,-3.500,-0.531,2.602,0.016
2019-05-26-01:49:40.732976,0.294,-0.144,10.122,-5.300,-12.600,-5.000,-1.086,2.625,-0.203
2019-05-26-01:49:40.843314,0.275,-0.167,10.102,-5.600,-12.900,-4.900,-1.039,2.867,-0.328
2019-05-26-01:49:40.953213,0.292,-0.129,10.136,-5.700,-11.300,-4.700,-0.781,2.633,-0.125
2019-05-26-01:49:41.063045,0.304,-0.153,10.100,-4.600,-13.000,-4.500,-0.938,2.570,-0.297
2019-05-26-01:49:41.172628,0.290,-0.160,10.131,-6.200,-12.300,-5.600,-0.844,2.594,-0.047
2019-05-26-01:49:41.282246,0.285,-0.146,10.064,-6.300,-12.100,-2.400,-0.969,2.508,0.008
2019-05-26-01:49:41.392209,0.273,-0.151,10.189,-5.200,-11.900,-5.000,-0.969,2.539,0.133
2019-05-26-01:49:41.502013,0.287,-0.144,10.112,-4.900,-12.300,-5.600,-0.852,2.758,-0.117
2019-05-26-01:49:41.611914,0.294,-0.148,10.107,-6.000,-12.400,-2.000,-1.086,2.477,-0.094
2019-05-26-01:49:41.721526,0.256,-0.172,10.071,-5.100,-13.800,-5.500,-1.023,2.742,-0.055
2019-05-26-01:49:41.831495,0.266,-0.175,10.107,-6.700,-11.300,-4.100,-0.820,2.570,-0.102
2019-05-26-01:49:41.941195,0.273,-0.139,10.105,-5.900,-13.700,-5.600,-1.070,2.867,-0.383
2019-05-26-01:49:42.050776,0.301,-0.139,10.160,-6.300,-12.700,-2.900,-1.070,2.758,-0.344
2019-05-26-01:49:42.160512,0.280,-0.132,10.184,-6.100,-12.800,-4.300,-0.695,2.648,-0.211
2019-05-26-01:49:42.270167,0.316,-0.136,10.110,-5.800,-13.500,-4.400,-1.109,2.867,-0.211
2019-05-26-01:49:42.379678,0.275,-0.160,10.088,-5.900,-11.800,-3.800,-0.656,2.477,-0.008
2019-05-26-01:49:42.489352,0.292,-0.148,10.114,-4.500,-13.900,-4.600,-1.023,2.820,0.211
2019-05-26-01:49:42.599323,0.278,-0.151,10.076,-5.500,-12.000,-3.500,-0.938,2.484,-0.164
2019-05-26-01:49:42.708931,0.282,-0.160,10.071,-5.800,-13.700,-4.500,-0.727,2.734,-0.203
2019-05-26-01:49:42.818570,0.304,-0.175,10.069,-5.400,-11.900,-3.700,-0.680,2.695,-0.125
2019-05-26-01:49:42.928064,0.297,-0.160,10.083,-4.800,-13.000,-5.000,-1.016,2.672,-0.305
2019-05-26-01:49:43.037870,0.316,-0.124,10.107,-6.200,-11.200,-2.900,-0.797,2.781,-0.117
2019-05-26-01:49:43.147706,0.278,-0.156,10.119,-5.200,-12.100,-5.900,-0.875,2.828,-0.102
2019-05-26-01:49:43.257342,0.294,-0.163,10.059,-4.500,-12.300,-5.400,-1.312,2.664,0.211
2019-05-26-01:49:43.366883,0.306,-0.146,10.035,-5.200,-13.000,-5.000,-1.031,2.789,0.125
2019-05-26-01:49:43.476563,0.306,-0.134,10.124,-5.900,-12.000,-3.900,-0.953,2.930,0.031
2019-05-26-01:49:43.586321,0.301,-0.151,10.105,-5.600,-13.900,-4.400,-0.945,2.906,0.062
2019-05-26-01:49:43.695958,0.287,-0.156,10.160,-6.700,-11.700,-6.200,-1.039,2.438,-0.102
2019-05-26-01:49:43.805926,0.297,-0.172,10.158,-5.700,-12.700,-3.400,-1.047,2.625,-0.070
2019-05-26-01:49:43.915611,0.278,-0.132,10.160,-6.300,-12.600,-4.300,-0.773,2.758,0.086
2019-05-26-01:49:44.025153,0.309,-0.146,10.153,-6.800,-12.400,-4.700,-1.062,2.570,-0.070
2019-05-26-01:49:44.134903,0.309,-0.136,10.126,-6.200,-12.600,-4.000,-1.164,2.883,-0.047
2019-05-26-01:49:44.244827,0.268,-0.175,10.138,-6.300,-13.000,-5.100,-1.016,2.719,-0.125
2019-05-26-01:49:44.354457,0.328,-0.144,10.112,-4.400,-13.500,-3.900,-1.016,2.547,-0.273
2019-05-26-01:49:44.464091,0.251,-0.158,10.167,-5.300,-12.900,-3.100,-1.023,2.547,0.008
2019-05-26-01:49:44.573979,0.268,-0.153,10.169,-6.100,-12.800,-5.200,-0.594,2.492,0.188
2019-05-26-01:49:44.683737,0.309,-0.139,10.158,-6.500,-12.400,-5.000,-1.016,2.672,-0.258
2019-05-26-01:49:44.793332,0.313,-0.134,10.122,-6.600,-12.100,-4.200,-1.094,2.883,0.109
2019-05-26-01:49:44.902843,0.282,-0.158,10.091,-6.400,-12.700,-3.900,-1.023,2.828,-0.117
2019-05-26-01:49:45.012727,0.290,-0.156,10.148,-6.500,-12.100,-3.800,-0.984,2.539,-0.164
2019-05-26-01:49:45.122532,0.287,-0.160,10.143,-6.000,-12.700,-4.800,-0.984,2.656,-0.203
2019-05-26-01:49:45.232209,0.316,-0.124,10.126,-5.200,-12.100,-4.400,-1.133,2.695,-0.180
2019-05-26-01:49:45.341787,0.285,-0.160,10.100,-5.100,-12.400,-4.100,-1.289,2.742,-0.148
2019-05-26-01:49:45.451584,0.309,-0.098,10.217,-5.700,-12.300,-4.800,-0.719,2.719,-0.227
2019-05-26-01:49:45.561382,0.301,-0.175,10.112,-5.300,-13.800,-5.900,-0.680,2.562,0.078
2019-05-26-01:49:45.670986,0.261,-0.141,10.143,-4.800,-13.200,-3.300,-1.266,2.508,-0.180
2019-05-26-01:49:45.780561,0.328,-0.144,10.129,-5.000,-13.600,-4.800,-0.672,2.906,-0.211
2019-05-26-01:49:45.890071,0.285,-0.141,10.208,-6.300,-12.200,-2.700,-1.016,2.562,-0.078
2019-05-26-01:49:45.999571,0.278,-0.146,10.093,-5.200,-13.100,-4.300,-1.055,2.703,0.172
2019-05-26-01:49:46.109293,0.282,-0.156,10.122,-5.400,-12.600,-2.200,-0.820,2.711,-0.102
2019-05-26-01:49:46.219249,0.275,-0.165,10.098,-6.100,-13.300,-4.400,-1.047,2.625,-0.055
2019-05-26-01:49:46.330924,0.268,-0.158,10.189,-5.600,-12.100,-4.300,-0.938,2.547,-0.094
2019-05-26-01:49:46.440546,0.287,-0.151,10.019,-5.000,-13.400,-4.900,-1.094,2.469,0.055
2019-05-26-01:49:46.550165,0.304,-0.153,10.045,-5.700,-11.900,-4.200,-0.961,2.680,-0.359
2019-05-26-01:49:46.660085,0.323,-0.132,10.095,-5.200,-13.800,-5.600,-1.086,2.734,-0.055
2019-05-26-01:49:46.769754,0.266,-0.141,10.210,-6.300,-11.600,-4.900,-0.828,2.570,-0.055
2019-05-26-01:49:46.879294,0.301,-0.158,10.086,-6.500,-12.700,-3.300,-0.914,2.758,-0.125
2019-05-26-01:49:46.989034,0.275,-0.148,10.165,-4.200,-14.100,-4.600,-0.914,2.625,-0.164
2019-05-26-01:49:47.098822,0.275,-0.182,10.110,-7.400,-12.000,-3.700,-1.016,2.625,0.102
2019-05-26-01:49:47.208502,0.282,-0.144,10.129,-5.800,-13.600,-4.000,-1.047,2.867,-0.188
2019-05-26-01:49:47.318370,0.268,-0.170,10.198,-6.500,-11.800,-3.000,-1.266,2.805,-0.023
2019-05-26-01:49:47.428439,0.292,-0.134,10.150,-5.400,-13.700,-3.900,-0.938,2.680,-0.148
2019-05-26-01:49:47.538260,0.292,-0.167,10.148,-6.400,-11.600,-3.200,-1.117,2.797,-0.047
2019-05-26-01:49:47.648144,0.299,-0.160,10.107,-5.700,-13.300,-4.500,-1.641,2.672,-0.055
2019-05-26-01:49:47.757876,0.285,-0.148,10.131,-5.800,-12.400,-2.400,-1.156,2.797,-0.094
2019-05-26-01:49:47.867707,0.325,-0.141,10.088,-4.900,-12.100,-4.700,-1.062,2.656,0.008
2019-05-26-01:49:47.977345,0.297,-0.136,10.158,-5.800,-11.800,-4.200,-1.258,2.711,-0.188
2019-05-26-01:49:48.087208,0.325,-0.124,10.198,-6.000,-12.800,-5.800,-0.852,2.969,-0.117
2019-05-26-01:49:48.196798,0.285,-0.139,10.117,-5.300,-13.200,-3.900,-1.047,2.656,-0.094
2019-05-26-01:49:48.306378,0.282,-0.146,10.067,-5.400,-13.700,-3.900,-1.062,2.805,-0.047
2019-05-26-01:49:48.415984,0.285,-0.151,10.069,-6.100,-11.900,-4.500,-0.727,2.742,-0.141
2019-05-26-01:49:48.525677,0.299,-0.127,10.162,-5.800,-12.300,-4.900,-0.781,2.742,-0.055
2019-05-26-01:49:48.635694,0.290,-0.139,10.143,-5.700,-12.900,-5.200,-1.070,2.719,0.008
2019-05-26-01:49:48.745351,0.304,-0.139,10.124,-5.500,-12.400,-4.000,-0.938,2.820,-0.305
2019-05-26-01:49:48.854977,0.294,-0.153,10.083,-5.700,-11.600,-4.800,-0.523,2.648,-0.234
2019-05-26-01:49:48.964492,0.294,-0.177,10.055,-6.000,-12.500,-5.100,-0.461,2.742,-0.047
2019-05-26-01:49:49.074306,0.290,-0.151,10.158,-5.200,-12.000,-3.100,-1.133,2.633,-0.031
2019-05-26-01:49:49.184001,0.278,-0.144,10.153,-6.100,-12.500,-3.500,-0.844,2.633,-0.055
2019-05-26-01:49:49.293535,0.299,-0.148,10.136,-5.500,-12.300,-4.100,-1.000,2.836,0.078
2019-05-26-01:49:49.403123,0.316,-0.122,10.174,-5.500,-12.700,-5.300,-0.773,2.750,0.086
2019-05-26-01:49:49.512768,0.313,-0.153,10.069,-5.500,-11.800,-3.300,-1.188,2.930,-0.273
2019-05-26-01:49:49.622447,0.278,-0.189,10.107,-5.600,-14.200,-4.900,-0.969,2.680,-0.148
2019-05-26-01:49:49.732164,0.297,-0.132,10.131,-6.000,-12.100,-5.100,-0.867,2.672,-0.047
2019-05-26-01:49:49.842200,0.297,-0.146,10.148,-4.600,-14.400,-4.500,-0.875,2.906,-0.102
2019-05-26-01:49:49.951810,0.287,-0.156,10.162,-5.800,-11.500,-4.300,-0.992,2.609,-0.148
2019-05-26-01:49:50.061407,0.280,-0.146,10.129,-5.600,-12.900,-4.900,-1.039,2.930,-0.008
2019-05-26-01:49:50.170978,0.249,-0.156,10.043,-6.100,-11.900,-4.000,-1.016,2.625,-0.078
2019-05-26-01:49:50.280868,0.304,-0.163,10.177,-6.000,-13.000,-4.200,-1.180,2.711,-0.180
2019-05-26-01:49:50.390444,0.301,-0.160,10.071,-5.900,-11.800,-2.500,-1.203,2.742,-0.078
2019-05-26-01:49:50.500176,0.309,-0.139,10.083,-5.300,-14.600,-4.300,-1.258,2.594,-0.094
2019-05-26-01:49:50.610047,0.321,-0.129,9.997,-6.000,-12.100,-2.600,-0.742,2.719,-0.211
2019-05-26-01:49:50.719693,0.282,-0.177,10.138,-6.000,-14.100,-5.000,-1.094,2.781,-0.148
2019-05-26-01:49:50.829316,0.285,-0.172,10.088,-6.300,-12.600,-4.100,-0.750,2.695,-0.258
2019-05-26-01:49:50.938797,0.294,-0.148,10.055,-4.900,-13.600,-5.900,-1.141,2.656,-0.094
2019-05-26-01:49:51.048773,0.256,-0.146,10.143,-4.800,-13.600,-5.500,-0.773,2.781,-0.188
2019-05-26-01:49:51.158681,0.263,-0.160,10.138,-6.900,-12.300,-4.400,-1.336,2.742,-0.047
2019-05-26-01:49:51.268290,0.285,-0.167,10.136,-5.400,-13.500,-4.100,-1.008,2.609,-0.047
2019-05-26-01:49:51.377821,0.297,-0.146,10.186,-5.700,-11.900,-3.500,-1.000,2.641,0.055
2019-05-26-01:49:51.487690,0.306,-0.165,10.141,-5.000,-13.300,-5.100,-0.922,2.664,0.109
2019-05-26-01:49:51.597446,0.294,-0.191,10.038,-6.100,-11.600,-5.000,-1.039,2.336,-0.117
2019-05-26-01:49:51.707028,0.275,-0.167,10.079,-6.100,-12.900,-3.000,-0.898,2.844,-0.023
2019-05-26-01:49:51.816687,0.304,-0.124,10.160,-6.200,-12.400,-2.400,-0.969,2.797,-0.344
2019-05-26-01:49:51.926190,0.321,-0.144,10.160,-5.700,-13.200,-3.700,-0.969,2.648,-0.258
2019-05-26-01:49:52.035739,0.299,-0.127,10.088,-5.500,-11.100,-3.000,-0.875,2.758,-0.148
2019-05-26-01:49:52.145664,0.299,-0.134,10.174,-5.200,-14.800,-3.600,-0.875,2.906,0.055
2019-05-26-01:49:52.255724,0.304,-0.167,10.086,-6.100,-12.500,-3.900,-1.039,2.711,-0.117
2019-05-26-01:49:52.365329,0.321,-0.153,10.138,-5.300,-13.300,-4.100,-1.156,2.594,-0.305
2019-05-26-01:49:52.474977,0.294,-0.141,10.201,-5.900,-12.100,-4.400,-1.156,2.695,-0.055
2019-05-26-01:49:52.584791,0.297,-0.139,10.110,-5.700,-13.200,-4.500,-1.188,2.820,-0.227
2019-05-26-01:49:52.694664,0.280,-0.151,10.105,-6.200,-11.700,-4.200,-1.188,2.484,-0.047
2019-05-26-01:49:52.804272,0.266,-0.170,10.091,-5.800,-12.600,-4.400,-1.016,2.680,-0.148
2019-05-26-01:49:52.913912,0.297,-0.158,10.184,-6.800,-12.800,-4.800,-0.945,2.609,-0.008
2019-05-26-01:49:53.023729,0.316,-0.163,10.079,-5.500,-12.300,-4.700,-0.875,2.781,-0.180
2019-05-26-01:49:53.133654,0.254,-0.158,10.141,-5.700,-12.600,-5.400,-1.047,2.773,0.016
2019-05-26-01:49:53.243236,0.256,-0.165,10.167,-5.500,-13.000,-5.400,-1.047,2.906,-0.180
2019-05-26-01:49:53.352808,0.261,-0.160,10.210,-6.100,-12.600,-4.100,-1.211,2.656,0.008
2019-05-26-01:49:53.462697,0.309,-0.141,10.246,-5.300,-13.300,-5.000,-0.922,2.664,0.031
2019-05-26-01:49:53.572364,0.280,-0.148,10.110,-5.500,-11.300,-3.800,-1.398,2.758,-0.008
2019-05-26-01:49:53.682225,0.290,-0.153,10.131,-5.600,-12.800,-5.100,-1.016,2.609,-0.273
2019-05-26-01:49:53.791922,0.299,-0.163,10.102,-7.100,-11.500,-3.900,-0.984,2.695,-0.234
2019-05-26-01:49:53.901812,0.306,-0.167,10.098,-5.700,-13.100,-4.800,-0.852,2.609,-0.141
2019-05-26-01:49:54.011503,0.256,-0.136,10.088,-6.400,-11.500,-3.400,-0.938,2.797,-0.320
2019-05-26-01:49:54.121268,0.309,-0.139,10.117,-6.200,-13.700,-4.700,-0.875,2.820,-0.164
2019-05-26-01:49:54.230839,0.299,-0.167,10.110,-5.600,-10.700,-4.200,-0.836,2.648,0.125
2019-05-26-01:49:54.340421,0.263,-0.160,10.114,-5.400,-12.400,-5.200,-1.117,2.867,-0.305
2019-05-26-01:49:54.450027,0.304,-0.172,10.122,-5.800,-11.700,-3.500,-0.742,2.484,-0.367
2019-05-26-01:49:54.559904,0.270,-0.148,10.119,-6.000,-13.600,-4.700,-0.867,2.711,-0.250
2019-05-26-01:49:54.669880,0.321,-0.139,10.162,-5.100,-10.700,-4.300,-1.406,2.828,-0.148
2019-05-26-01:49:54.781531,0.304,-0.144,10.129,-5.100,-13.600,-4.700,-0.883,2.898,0.039
2019-05-26-01:49:54.891116,0.290,-0.156,10.110,-5.000,-12.500,-2.900,-0.891,2.742,-0.328
2019-05-26-01:49:55.001110,0.280,-0.160,10.088,-5.600,-13.800,-4.300,-0.844,2.672,0.008
2019-05-26-01:49:55.111040,0.318,-0.144,10.174,-5.300,-12.500,-4.100,-1.016,2.734,-0.047
2019-05-26-01:49:55.220648,0.306,-0.158,10.146,-4.900,-13.200,-3.600,-0.844,2.805,-0.031
2019-05-26-01:49:55.330512,0.275,-0.167,10.117,-6.000,-11.700,-4.500,-0.781,2.742,0.008
2019-05-26-01:49:55.440254,0.261,-0.141,10.129,-5.300,-13.000,-3.400,-1.086,2.594,-0.023
2019-05-26-01:49:55.549963,0.287,-0.156,10.093,-5.700,-11.400,-2.800,-1.336,2.734,0.078
2019-05-26-01:49:55.659718,0.275,-0.175,10.074,-4.800,-13.800,-5.400,-0.805,2.812,0.078
2019-05-26-01:49:55.769291,0.275,-0.175,10.141,-6.100,-12.100,-6.200,-1.359,2.586,0.039
2019-05-26-01:49:55.879184,0.316,-0.156,10.119,-5.200,-13.000,-4.000,-0.938,2.719,-0.078
2019-05-26-01:49:55.988806,0.254,-0.160,10.153,-4.500,-13.800,-3.700,-1.031,2.734,0.016
2019-05-26-01:49:56.098655,0.297,-0.141,10.155,-6.500,-10.900,-3.700,-0.992,2.914,0.008
2019-05-26-01:49:56.208843,0.282,-0.129,10.172,-4.900,-12.900,-3.300,-1.445,2.805,-0.305
2019-05-26-01:49:56.318528,0.299,-0.148,10.107,-5.500,-12.400,-3.200,-0.242,2.727,0.211
2019-05-26-01:49:56.428272,0.323,-0.165,10.059,-6.200,-13.300,-4.500,-1.164,2.633,-0.305
2019-05-26-01:49:56.538030,0.304,-0.165,10.038,-6.500,-12.100,-3.500,-1.164,2.805,-0.141
2019-05-26-01:49:56.647839,0.316,-0.153,10.016,-5.700,-12.700,-3.600,-0.992,2.906,-0.164
2019-05-26-01:49:56.757441,0.282,-0.170,10.012,-6.400,-13.200,-4.100,-1.195,2.812,0.078
2019-05-26-01:49:56.866996,0.254,-0.170,10.069,-5.600,-12.500,-6.500,-1.359,2.734,-0.102
2019-05-26-01:49:56.976506,0.292,-0.124,10.189,-5.300,-13.300,-3.300,-0.773,2.539,-0.047
2019-05-26-01:49:57.086417,0.285,-0.175,10.117,-6.100,-13.200,-4.700,-0.742,2.609,-0.188
2019-05-26-01:49:57.196101,0.301,-0.134,10.088,-5.600,-12.600,-4.400,-1.117,2.969,-0.203
2019-05-26-01:49:57.305928,0.294,-0.139,10.064,-5.400,-12.300,-5.900,-1.266,2.672,-0.305
2019-05-26-01:49:57.416001,0.311,-0.141,10.100,-5.600,-13.100,-5.600,-1.281,2.453,-0.078
2019-05-26-01:49:57.525767,0.270,-0.156,10.091,-5.500,-12.300,-3.900,-0.594,3.055,-0.250
2019-05-26-01:49:57.635571,0.273,-0.170,10.098,-5.800,-12.500,-3.900,-0.828,2.844,0.039
2019-05-26-01:49:57.745172,0.256,-0.146,10.155,-6.800,-12.000,-4.800,-1.164,2.742,-0.102
2019-05-26-01:49:57.854696,0.297,-0.139,10.081,-5.900,-12.700,-5.000,-0.961,2.820,-0.297
2019-05-26-01:49:57.964197,0.280,-0.170,10.088,-6.900,-12.000,-5.500,-0.727,2.609,-0.305
2019-05-26-01:49:58.074100,0.290,-0.151,10.112,-6.400,-14.100,-3.300,-0.969,2.797,-0.094
2019-05-26-01:49:58.183802,0.297,-0.122,10.146,-5.300,-12.100,-3.100,-1.445,2.672,-0.164
2019-05-26-01:49:58.293773,0.292,-0.187,10.117,-5.400,-13.300,-5.400,-1.094,2.977,-0.211
2019-05-26-01:49:58.403536,0.294,-0.115,10.052,-5.200,-12.800,-5.000,-1.461,2.586,0.055
2019-05-26-01:49:58.513209,0.292,-0.129,10.134,-7.600,-11.600,-3.400,-0.477,2.758,-0.250
2019-05-26-01:49:58.623100,0.318,-0.139,10.095,-6.300,-13.400,-5.100,-0.555,2.695,-0.023
2019-05-26-01:49:58.732701,0.309,-0.153,10.107,-5.900,-11.900,-3.600,-0.805,2.711,-0.102
2019-05-26-01:49:58.842258,0.323,-0.136,10.112,-6.100,-14.300,-5.800,-0.867,2.844,-0.008
2019-05-26-01:49:58.951774,0.278,-0.148,10.126,-5.500,-12.100,-4.300,-0.844,2.695,-0.273
2019-05-26-01:49:59.066522,0.268,-0.144,10.091,-6.500,-14.200,-4.800,-0.938,2.719,-0.055
2019-05-26-01:49:59.176722,0.290,-0.141,10.179,-6.600,-13.500,-4.900,-0.586,2.375,-0.031
2019-05-26-01:49:59.286444,0.330,-0.177,10.110,-6.000,-12.700,-4.300,-1.016,2.969,0.055
2019-05-26-01:49:59.396565,0.251,-0.156,10.186,-5.000,-13.400,-6.000,-0.883,2.875,0.031
2019-05-26-01:49:59.506655,0.268,-0.136,10.119,-6.500,-12.700,-5.600,-0.992,2.844,-0.359
2019-05-26-01:49:59.616569,0.280,-0.165,10.148,-6.500,-12.300,-2.700,-1.164,2.523,-0.055
2019-05-26-01:49:59.726427,0.347,-0.148,10.124,-5.600,-13.700,-5.300,-0.805,2.844,-0.102
2019-05-26-01:49:59.836469,0.280,-0.175,10.160,-5.500,-12.200,-3.500,-1.156,2.570,-0.414
2019-05-26-01:49:59.946214,0.273,-0.151,10.196,-5.500,-13.600,-3.600,-1.109,2.820,-0.125
2019-05-26-01:50:00.055797,0.282,-0.153,10.126,-6.100,-12.300,-4.000,-0.977,2.586,0.102
2019-05-26-01:50:00.165638,0.297,-0.175,10.071,-5.600,-13.000,-5.700,-0.930,2.453,0.016
2019-05-26-01:50:00.275295,0.294,-0.151,10.189,-5.300,-11.500,-5.100,-0.914,2.844,-0.055
2019-05-26-01:50:00.384849,0.330,-0.136,10.045,-5.500,-12.500,-4.600,-1.023,2.734,0.102
2019-05-26-01:50:00.494536,0.297,-0.179,10.069,-5.400,-12.300,-2.600,-1.234,2.562,-0.031
2019-05-26-01:50:00.604297,0.301,-0.160,10.179,-5.200,-13.200,-4.000,-0.578,2.883,-0.281
2019-05-26-01:50:00.714278,0.263,-0.156,10.162,-5.900,-13.000,-4.300,-1.023,2.664,0.039
2019-05-26-01:50:00.824088,0.278,-0.179,10.098,-5.400,-12.400,-4.200,-1.305,2.625,-0.367
2019-05-26-01:50:00.933676,0.292,-0.148,9.995,-4.800,-12.200,-3.600,-0.930,2.758,0.016
2019-05-26-01:50:01.043632,0.321,-0.153,10.225,-5.600,-12.500,-3.900,-0.969,2.938,-0.281
2019-05-26-01:50:01.153428,0.292,-0.134,10.160,-5.600,-13.200,-3.500,-0.922,2.758,-0.023
2019-05-26-01:50:01.263090,0.313,-0.136,10.146,-6.300,-12.200,-3.900,-1.086,2.797,-0.250
