Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-06-09-14:59:37.976007,0.682,-0.352,10.119,28.800,95.200,224.300,-0.469,3.102,0.086
2019-06-09-14:59:37.995372,0.665,-0.390,10.107,23.000,47.700,147.700,-0.469,2.844,0.375
2019-06-09-14:59:38.014723,0.684,-0.345,10.143,-20.700,-35.000,55.900,-0.539,2.922,0.234
2019-06-09-14:59:38.034143,0.656,-0.306,10.028,-34.400,39.000,237.800,-0.523,3.008,0.156
2019-06-09-14:59:38.053499,0.636,-0.325,10.016,-38.900,6.600,181.500,-0.969,2.648,0.328
2019-06-09-14:59:38.072888,0.601,-0.292,10.035,13.000,132.700,300.200,-0.445,2.789,0.031
2019-06-09-14:59:38.092333,0.634,-0.328,10.079,-41.900,-18.000,123.300,-0.609,2.625,0.312
2019-06-09-14:59:38.111703,0.636,-0.268,10.047,-16.000,-47.300,29.200,-0.594,2.820,0.289
2019-06-09-14:59:38.131168,0.610,-0.299,10.062,-12.800,118.600,335.000,-0.617,2.992,0.328
2019-06-09-14:59:38.150538,0.622,-0.330,10.038,13.200,134.100,305.900,-0.664,2.945,0.531
2019-06-09-14:59:38.169886,0.646,-0.304,10.043,-28.400,-44.400,48.300,-0.773,2.758,0.336
2019-06-09-14:59:38.189408,0.694,-0.287,10.102,-17.400,-47.400,29.000,-0.531,2.969,0.195
2019-06-09-14:59:38.209003,0.684,-0.294,10.112,16.000,44.000,126.100,-0.711,3.047,0.328
2019-06-09-14:59:38.228432,0.663,-0.301,10.074,-31.200,-27.900,80.600,-0.734,2.906,0.266
2019-06-09-14:59:38.247867,0.658,-0.361,10.210,-4.000,132.300,338.300,-0.734,2.898,0.422
2019-06-09-14:59:38.267223,0.675,-0.313,10.117,8.300,142.000,329.700,-0.758,2.664,0.242
2019-06-09-14:59:38.286645,0.694,-0.328,10.122,-38.800,37.300,236.500,-0.398,2.883,0.312
2019-06-09-14:59:38.306105,0.658,-0.380,10.129,-41.400,16.200,192.500,-0.703,2.812,0.062
2019-06-09-14:59:38.325471,0.670,-0.311,10.081,21.800,72.600,169.800,-0.547,2.836,0.461
2019-06-09-14:59:38.344820,0.684,-0.368,10.081,12.900,20.000,90.200,-0.688,2.789,0.445
2019-06-09-14:59:38.364291,0.656,-0.323,9.990,-12.100,102.100,323.900,-0.922,2.672,0.242
2019-06-09-14:59:38.383845,0.648,-0.290,10.014,21.400,108.200,265.800,-0.758,2.922,0.219
2019-06-09-14:59:38.403255,0.636,-0.330,10.169,-21.200,-45.600,54.800,-0.727,2.789,0.281
2019-06-09-14:59:38.422658,0.711,-0.345,10.136,-29.900,-33.000,84.900,-1.023,3.031,0.062
2019-06-09-14:59:38.442032,0.677,-0.321,10.107,-35.600,-25.500,108.300,-0.344,2.945,0.188
2019-06-09-14:59:38.461517,0.629,-0.333,10.134,-29.900,-35.400,84.500,-0.805,2.711,0.328
2019-06-09-14:59:38.480885,0.660,-0.340,10.098,-33.700,-21.900,113.800,-0.688,3.070,0.258
2019-06-09-14:59:38.500340,0.687,-0.373,10.186,-33.600,-2.700,158.200,-0.664,2.703,0.336
2019-06-09-14:59:38.519719,0.615,-0.368,10.148,-31.900,9.600,180.600,-0.773,2.688,0.305
2019-06-09-14:59:38.539075,0.660,-0.383,10.081,-27.300,33.400,229.700,-0.969,2.875,0.469
2019-06-09-14:59:38.558535,0.660,-0.313,10.100,16.800,50.400,158.100,-0.680,2.930,0.375
2019-06-09-14:59:38.580029,0.648,-0.290,10.045,16.800,55.600,166.100,-0.484,2.961,0.172
2019-06-09-14:59:38.601918,0.620,-0.290,10.069,-7.700,-27.100,70.000,-0.688,2.883,0.172
2019-06-09-14:59:38.621868,0.656,-0.345,10.105,-21.500,45.900,255.600,-1.234,2.930,0.484
2019-06-09-14:59:38.641360,0.648,-0.347,10.047,-17.500,64.900,276.500,-0.789,3.055,0.469
2019-06-09-14:59:38.660752,0.646,-0.361,10.160,-13.200,-28.700,74.800,-0.930,2.812,0.258
2019-06-09-14:59:38.680110,0.629,-0.278,10.050,-7.100,94.500,292.000,-1.148,2.930,0.062
2019-06-09-14:59:38.699673,0.672,-0.311,10.107,18.300,66.900,182.100,-0.562,2.906,0.148
2019-06-09-14:59:38.719095,0.656,-0.223,10.059,16.900,62.300,172.900,-0.836,2.836,0.312
2019-06-09-14:59:38.738452,0.720,-0.285,10.091,16.000,32.300,126.400,-0.516,3.133,0.492
2019-06-09-14:59:38.757899,0.648,-0.275,10.131,9.500,3.500,88.100,-0.812,3.016,0.555
2019-06-09-14:59:38.777261,0.632,-0.280,10.079,2.800,-25.200,51.100,-0.516,2.812,0.281
2019-06-09-14:59:38.796664,0.651,-0.316,10.102,-23.100,-15.100,113.700,-0.328,3.094,0.508
2019-06-09-14:59:38.816107,0.634,-0.316,10.114,-24.800,-47.300,53.300,-1.117,2.883,0.195
2019-06-09-14:59:38.835467,0.689,-0.328,10.167,-22.200,77.500,305.500,-0.852,2.922,0.398
2019-06-09-14:59:38.854814,0.644,-0.371,10.141,23.500,75.400,186.900,-0.688,2.883,0.133
2019-06-09-14:59:38.874371,0.632,-0.345,10.057,6.500,-17.200,53.500,-0.930,2.836,0.211
2019-06-09-14:59:38.893904,0.682,-0.325,10.222,-23.600,66.700,282.000,-1.117,2.844,0.422
2019-06-09-14:59:38.913356,0.665,-0.366,10.122,2.600,-4.700,71.500,-0.758,2.898,0.602
2019-06-09-14:59:38.932720,0.670,-0.352,10.074,-6.700,116.100,309.100,-0.961,3.031,0.219
2019-06-09-14:59:38.952093,0.620,-0.383,10.162,7.900,125.900,299.300,-0.906,2.750,0.133
2019-06-09-14:59:38.971576,0.692,-0.352,10.079,15.600,42.900,128.200,-0.367,2.836,0.438
2019-06-09-14:59:38.990927,0.648,-0.371,10.110,-35.400,21.700,199.900,-0.719,3.055,0.305
2019-06-09-14:59:39.012497,0.675,-0.273,10.131,19.300,75.400,179.900,-1.000,2.945,0.375
2019-06-09-14:59:39.031976,0.663,-0.352,10.074,-32.600,-30.600,78.300,-0.672,3.141,0.375
2019-06-09-14:59:39.051362,0.629,-0.357,10.052,-23.600,83.400,295.200,-1.016,2.812,0.367
2019-06-09-14:59:39.070727,0.658,-0.318,10.098,18.900,102.000,229.700,-0.812,2.625,0.602
2019-06-09-14:59:39.090075,0.636,-0.342,10.067,-26.900,77.200,288.000,-0.516,2.789,0.375
2019-06-09-14:59:39.109570,0.658,-0.330,10.098,17.600,115.700,267.200,-0.586,2.711,0.352
2019-06-09-14:59:39.128989,0.613,-0.354,10.026,-31.400,55.800,262.000,-0.914,2.992,0.133
2019-06-09-14:59:39.148382,0.639,-0.337,10.059,-23.900,93.200,308.900,-0.898,2.625,0.641
2019-06-09-14:59:39.167827,0.596,-0.366,9.978,-14.500,110.400,320.500,-0.875,2.875,0.086
2019-06-09-14:59:39.187192,0.641,-0.290,10.203,18.100,54.500,140.800,-1.188,2.906,0.461
2019-06-09-14:59:39.206609,0.615,-0.256,9.959,10.800,15.400,91.800,-0.914,3.016,0.484
2019-06-09-14:59:39.226076,0.672,-0.316,10.091,-39.300,-1.300,154.900,-0.883,2.820,0.508
2019-06-09-14:59:39.245444,0.651,-0.282,10.098,-31.700,30.300,206.100,-1.164,2.875,0.336
2019-06-09-14:59:39.264791,0.589,-0.330,10.076,7.000,99.600,251.400,-0.828,2.883,0.375
2019-06-09-14:59:39.284209,0.644,-0.299,10.114,-9.800,77.800,255.700,-0.328,2.820,0.367
2019-06-09-14:59:39.303711,0.608,-0.330,10.047,15.000,32.900,111.900,-0.539,2.930,0.328
2019-06-09-14:59:39.323109,0.651,-0.282,10.000,-4.100,-36.000,34.900,-0.664,2.797,0.445
2019-06-09-14:59:39.342483,0.672,-0.342,10.081,11.500,119.800,308.500,-0.688,2.820,0.438
2019-06-09-14:59:39.361829,0.617,-0.352,10.059,2.500,118.600,319.300,-0.859,2.992,0.523
2019-06-09-14:59:39.381487,0.634,-0.349,10.021,-33.900,22.400,214.900,-0.516,2.758,0.398
2019-06-09-14:59:39.400922,0.636,-0.335,10.052,-34.100,22.000,215.700,-0.484,2.695,0.008
2019-06-09-14:59:39.420368,0.675,-0.316,10.174,14.100,5.200,82.700,-0.547,2.969,0.188
2019-06-09-14:59:39.439737,0.632,-0.352,10.126,-31.900,34.100,237.100,-0.852,2.961,0.508
2019-06-09-14:59:39.459175,0.694,-0.290,10.102,11.700,-8.600,70.900,-0.859,2.750,0.438
2019-06-09-14:59:39.478535,0.617,-0.333,10.158,-18.600,-48.000,46.500,-0.594,2.930,0.336
2019-06-09-14:59:39.497888,0.639,-0.345,10.179,23.300,73.400,182.200,-0.508,2.898,0.289
2019-06-09-14:59:39.517355,0.608,-0.333,10.196,2.300,-16.700,73.900,-0.781,2.688,0.312
2019-06-09-14:59:39.536754,0.601,-0.304,10.002,18.300,22.000,107.100,-0.852,2.906,0.469
2019-06-09-14:59:39.556139,0.625,-0.268,10.035,-33.600,25.300,220.800,-1.031,2.812,0.492
2019-06-09-14:59:39.575539,0.636,-0.278,10.050,-23.300,-18.100,105.500,-1.031,2.578,0.414
2019-06-09-14:59:39.594896,0.605,-0.290,10.000,9.700,21.100,114.300,-0.547,2.836,0.258
2019-06-09-14:59:39.614392,0.625,-0.292,10.100,1.400,114.900,314.600,-0.969,2.750,0.188
2019-06-09-14:59:39.633813,0.651,-0.278,10.055,14.400,120.900,300.500,-1.016,2.789,0.523
2019-06-09-14:59:39.653196,0.672,-0.254,10.050,-27.900,55.600,270.400,-0.727,2.961,0.305
2019-06-09-14:59:39.672561,0.625,-0.282,10.055,17.800,52.800,142.600,-0.375,2.859,0.281
2019-06-09-14:59:39.691920,0.656,-0.304,9.966,-15.200,113.700,326.700,-0.539,2.812,0.188
2019-06-09-14:59:39.711452,0.682,-0.301,10.057,9.500,125.300,299.800,-0.547,2.672,0.258
2019-06-09-14:59:39.730910,0.665,-0.304,10.047,-26.900,-40.800,54.800,-0.414,2.836,0.078
2019-06-09-14:59:39.750273,0.620,-0.227,9.947,-0.700,125.800,324.700,-0.641,2.898,0.328
2019-06-09-14:59:39.769623,0.627,-0.268,10.050,2.200,127.300,319.400,-0.594,2.836,0.258
2019-06-09-14:59:39.788960,0.620,-0.261,9.952,20.900,75.600,177.800,-0.703,2.859,0.148
2019-06-09-14:59:39.810714,0.603,-0.268,10.067,14.300,31.200,113.500,-0.594,2.906,0.484
2019-06-09-14:59:39.830279,0.632,-0.246,10.012,-1.000,125.300,321.100,-0.242,2.711,0.438
2019-06-09-14:59:39.849674,0.596,-0.294,10.093,-40.800,-7.800,137.000,-0.250,3.016,0.375
2019-06-09-14:59:39.869090,0.632,-0.304,10.035,17.800,61.400,155.600,-0.539,3.094,0.367
2019-06-09-14:59:39.888684,0.634,-0.299,10.040,-24.100,87.200,305.500,-0.641,2.984,0.352
2019-06-09-14:59:39.908113,0.672,-0.287,10.007,-6.200,121.000,328.300,-0.328,2.555,0.172
2019-06-09-14:59:39.927698,0.610,-0.313,10.028,11.900,122.700,287.000,-0.750,2.750,0.305
2019-06-09-14:59:39.947113,0.651,-0.309,10.112,20.500,96.100,218.100,-0.570,2.961,0.492
2019-06-09-14:59:39.966499,0.653,-0.294,10.158,-10.400,-39.700,39.100,-0.930,2.875,0.312
2019-06-09-14:59:39.985961,0.632,-0.301,10.086,15.200,34.400,115.000,-0.953,2.875,0.242
2019-06-09-14:59:40.005329,0.651,-0.316,10.069,10.800,127.500,305.000,-0.820,3.070,0.305
2019-06-09-14:59:40.024755,0.665,-0.309,10.069,-39.100,-10.500,128.700,-0.812,2.477,0.242
2019-06-09-14:59:40.044238,0.670,-0.306,10.141,11.600,128.100,303.100,-0.609,2.727,0.391
2019-06-09-14:59:40.065618,0.672,-0.285,10.057,7.500,127.300,312.300,-0.438,2.758,0.352
2019-06-09-14:59:40.085099,0.608,-0.270,10.055,19.700,63.100,161.200,-0.570,3.188,0.305
2019-06-09-14:59:40.104450,0.680,-0.301,10.107,-36.700,37.200,228.900,-0.609,2.898,0.289
2019-06-09-14:59:40.123805,0.639,-0.254,10.007,-20.600,100.000,320.900,-0.859,2.773,0.531
2019-06-09-14:59:40.143208,0.598,-0.297,10.074,16.700,120.000,272.700,-0.664,2.898,0.211
2019-06-09-14:59:40.162574,0.617,-0.287,9.988,-33.400,27.600,224.100,-0.742,2.992,0.078
2019-06-09-14:59:40.181921,0.641,-0.290,10.009,-25.500,-43.600,62.600,-0.070,3.031,0.375
2019-06-09-14:59:40.201296,0.601,-0.290,10.086,-35.300,16.900,203.900,-0.852,2.789,0.398
2019-06-09-14:59:40.221082,0.617,-0.337,9.995,-23.400,66.300,287.000,-0.836,2.984,0.242
2019-06-09-14:59:40.240640,0.641,-0.321,10.052,-34.300,-25.000,104.100,-0.758,2.859,0.367
2019-06-09-14:59:40.260028,0.644,-0.299,10.076,-34.200,13.400,189.700,-0.883,2.906,0.391
2019-06-09-14:59:40.279491,0.658,-0.297,10.081,-24.100,55.500,266.600,-0.750,2.711,0.523
2019-06-09-14:59:40.298873,0.584,-0.328,10.047,-11.500,96.000,311.200,-0.531,2.930,0.195
2019-06-09-14:59:40.318249,0.701,-0.270,10.045,19.800,55.800,159.800,-0.812,2.789,0.312
2019-06-09-14:59:40.337762,0.644,-0.273,10.040,7.200,110.200,293.900,-0.492,2.820,0.305
2019-06-09-14:59:40.357213,0.627,-0.287,10.038,-31.700,22.900,203.200,-0.758,2.922,0.375
2019-06-09-14:59:40.376704,0.651,-0.273,10.098,12.800,20.000,108.900,-0.703,2.930,0.508
2019-06-09-14:59:40.396174,0.665,-0.318,10.055,11.200,115.600,295.900,-0.898,2.875,0.086
2019-06-09-14:59:40.415585,0.615,-0.380,10.105,15.800,28.000,117.400,-0.680,2.844,0.312
2019-06-09-14:59:40.435032,0.660,-0.380,10.158,4.700,-11.100,69.100,-0.812,2.797,0.492
2019-06-09-14:59:40.454421,0.656,-0.352,10.019,-11.700,-0.100,116.700,-0.711,2.688,0.336
2019-06-09-14:59:40.473776,0.668,-0.330,10.146,-18.700,33.300,204.500,-0.758,2.812,0.508
2019-06-09-14:59:40.493157,0.684,-0.333,10.105,-4.500,20.400,135.200,-0.531,2.430,0.312
2019-06-09-14:59:40.512509,0.651,-0.361,10.069,-11.300,2.700,118.300,-0.516,3.070,0.234
2019-06-09-14:59:40.531852,0.644,-0.309,10.148,-30.700,50.600,245.400,-0.898,2.906,0.266
2019-06-09-14:59:40.551362,0.656,-0.376,10.105,-38.000,-14.100,121.300,-0.766,3.031,0.086
2019-06-09-14:59:40.570729,0.668,-0.309,10.050,13.900,107.300,257.900,-0.859,2.836,0.266
2019-06-09-14:59:40.590144,0.648,-0.316,10.062,-20.800,83.200,295.100,-1.039,2.992,0.133
2019-06-09-14:59:40.609595,0.663,-0.321,10.043,-37.000,-1.800,141.100,-0.969,2.859,0.328
2019-06-09-14:59:40.628984,0.670,-0.301,10.114,-35.700,23.700,195.800,-0.922,2.727,0.281
2019-06-09-14:59:40.648449,0.636,-0.328,10.035,7.600,119.300,291.100,-0.836,2.711,0.266
2019-06-09-14:59:40.667933,0.620,-0.352,10.050,-26.600,71.400,284.800,-1.219,3.008,0.281
2019-06-09-14:59:40.687299,0.677,-0.273,10.019,13.600,39.600,125.500,-0.570,2.617,0.133
2019-06-09-14:59:40.706712,0.648,-0.294,10.064,0.600,-9.900,65.700,-0.664,2.930,0.266
2019-06-09-14:59:40.726081,0.629,-0.292,10.122,-24.900,-13.000,105.500,-0.812,2.789,0.148
2019-06-09-14:59:40.745486,0.660,-0.316,10.198,-1.700,114.800,307.200,-1.188,2.727,0.195
2019-06-09-14:59:40.764853,0.675,-0.313,10.112,-5.800,71.800,238.500,-0.969,2.844,0.086
2019-06-09-14:59:40.784289,0.718,-0.337,10.153,0.600,108.800,292.600,-1.117,2.812,0.258
2019-06-09-14:59:40.803652,0.627,-0.301,10.047,-30.500,-12.600,118.600,-0.758,2.758,0.109
2019-06-09-14:59:40.822992,0.656,-0.266,10.131,-12.900,87.800,286.000,-0.703,2.844,0.266
2019-06-09-14:59:40.842456,0.620,-0.342,10.081,-24.100,8.000,134.900,-0.617,2.922,0.234
2019-06-09-14:59:40.861912,0.665,-0.345,10.119,8.700,22.100,102.000,-0.641,2.820,0.195
2019-06-09-14:59:40.881514,0.617,-0.354,10.129,-17.800,-38.200,60.500,-0.469,2.984,0.391
2019-06-09-14:59:40.900986,0.665,-0.383,10.155,-30.100,-12.800,125.300,-0.734,3.031,0.188
2019-06-09-14:59:40.920368,0.732,-0.333,10.098,16.500,51.200,158.200,-0.578,3.055,0.125
2019-06-09-14:59:40.939724,0.670,-0.383,10.143,-8.800,91.300,300.800,-1.055,3.055,0.461
2019-06-09-14:59:40.959133,0.706,-0.368,10.126,-32.200,5.600,163.100,-0.828,2.883,0.195
2019-06-09-14:59:40.978512,0.653,-0.378,10.095,-2.600,105.000,303.900,-0.680,2.758,0.148
2019-06-09-14:59:40.997887,0.689,-0.388,10.191,5.900,5.100,85.100,-0.625,3.117,0.375
2019-06-09-14:59:41.017875,0.634,-0.337,10.110,20.400,59.200,168.300,-0.969,2.859,0.391
2019-06-09-14:59:41.037349,0.658,-0.313,10.009,-33.700,4.400,159.100,-0.922,2.969,0.312
2019-06-09-14:59:41.056772,0.646,-0.340,10.045,15.700,51.300,157.600,-0.383,3.070,0.219
2019-06-09-14:59:41.076149,0.634,-0.294,10.158,17.200,56.600,166.800,-0.305,2.984,0.055
2019-06-09-14:59:41.095498,0.644,-0.280,10.071,-3.000,-18.600,66.300,-0.812,2.789,0.125
2019-06-09-14:59:41.114851,0.658,-0.318,10.047,-10.200,-31.000,67.600,-0.836,2.969,0.133
2019-06-09-14:59:41.134351,0.629,-0.280,10.095,-23.200,51.700,253.000,-0.703,2.984,0.062
2019-06-09-14:59:41.153733,0.613,-0.309,10.055,10.200,20.800,106.400,-0.773,2.664,0.133
2019-06-09-14:59:41.173170,0.627,-0.301,10.031,-33.000,37.000,239.500,-0.828,2.844,0.016
2019-06-09-14:59:41.192541,0.660,-0.280,10.117,23.900,99.800,231.100,-1.047,2.531,0.305
2019-06-09-14:59:41.211889,0.627,-0.301,10.050,-31.700,22.900,199.700,-0.680,2.453,0.258
2019-06-09-14:59:41.231339,0.668,-0.325,10.071,10.300,86.800,242.200,-0.734,2.688,0.125
2019-06-09-14:59:41.250698,0.615,-0.309,10.024,-14.600,92.300,294.700,-0.727,2.672,0.016
2019-06-09-14:59:41.270181,0.656,-0.301,10.105,-5.500,104.900,290.800,-0.789,2.961,0.242
2019-06-09-14:59:41.289716,0.648,-0.311,10.100,-14.200,93.300,295.900,-0.508,2.734,0.258
2019-06-09-14:59:41.309117,0.591,-0.325,10.093,-5.600,-16.400,66.500,-0.297,2.812,0.234
2019-06-09-14:59:41.328467,0.682,-0.333,10.117,-15.100,87.700,290.600,-0.180,2.688,0.219
2019-06-09-14:59:41.347903,0.689,-0.395,10.138,2.200,105.200,281.700,-0.781,3.172,0.008
2019-06-09-14:59:41.367387,0.684,-0.321,10.162,6.300,33.000,121.800,-0.969,2.969,0.234
2019-06-09-14:59:41.386955,0.703,-0.419,10.198,-4.500,-7.900,85.000,-0.805,2.969,0.148
2019-06-09-14:59:41.408691,0.684,-0.325,10.088,-7.000,-17.200,77.500,-0.734,2.820,0.062
2019-06-09-14:59:41.428495,0.670,-0.347,10.143,-24.100,-15.600,108.600,-0.438,2.836,0.328
2019-06-09-14:59:41.447936,0.660,-0.380,10.162,12.100,82.800,225.400,-0.727,2.812,0.242
2019-06-09-14:59:41.467300,0.670,-0.325,10.100,12.800,85.500,227.000,-0.617,3.031,0.211
2019-06-09-14:59:41.486652,0.646,-0.282,10.119,6.000,98.400,263.500,-0.508,2.820,0.148
2019-06-09-14:59:41.506103,0.629,-0.316,10.067,-27.500,44.400,220.300,-0.570,2.930,0.305
2019-06-09-14:59:41.525462,0.668,-0.333,10.143,6.400,35.800,127.100,-1.148,3.273,0.117
2019-06-09-14:59:41.544810,0.617,-0.275,10.026,1.500,13.200,100.100,-1.031,2.812,0.375
2019-06-09-14:59:41.566344,0.660,-0.345,10.141,-29.000,-11.100,120.700,-0.711,2.906,0.328
2019-06-09-14:59:41.585913,0.634,-0.376,10.100,-29.900,28.800,194.000,-0.781,2.906,0.422
2019-06-09-14:59:41.605287,0.658,-0.371,10.117,-29.600,31.700,196.000,-0.711,2.836,0.109
2019-06-09-14:59:41.624702,0.605,-0.249,10.148,-30.600,26.700,186.300,-0.422,2.797,0.219
2019-06-09-14:59:41.644362,0.632,-0.309,9.964,1.700,20.600,112.600,-0.812,2.812,0.086
2019-06-09-14:59:41.663769,0.636,-0.285,10.086,10.400,53.100,155.400,-0.727,2.641,0.266
2019-06-09-14:59:41.683208,0.639,-0.280,10.014,0.700,15.300,109.300,-0.633,2.844,0.055
2019-06-09-14:59:41.702606,0.603,-0.287,10.040,-9.300,-11.800,98.100,-0.586,2.930,0.352
2019-06-09-14:59:41.721985,0.658,-0.285,10.079,-23.000,-7.100,119.700,-0.602,3.008,0.133
2019-06-09-14:59:41.741337,0.665,-0.290,10.038,-32.000,45.300,231.000,-0.680,2.883,0.211
2019-06-09-14:59:41.760681,0.670,-0.330,10.122,0.900,5.800,108.200,-0.586,2.820,0.156
2019-06-09-14:59:41.780081,0.687,-0.311,10.045,-19.400,-10.400,117.800,-0.898,2.875,0.375
2019-06-09-14:59:41.799531,0.656,-0.318,10.105,4.200,80.400,248.700,-0.805,2.703,0.211
2019-06-09-14:59:41.818880,0.634,-0.292,10.064,10.000,63.600,197.500,-0.375,2.664,0.219
2019-06-09-14:59:41.838212,0.677,-0.318,10.064,8.000,68.900,212.600,-0.656,2.766,-0.047
2019-06-09-14:59:41.857629,0.641,-0.297,10.067,6.800,42.100,152.300,-0.898,2.859,0.211
2019-06-09-14:59:41.877155,0.658,-0.333,10.136,-24.500,10.000,149.700,-0.195,2.969,0.289
2019-06-09-14:59:41.896622,0.653,-0.309,10.074,-22.300,35.500,194.300,-0.656,2.859,0.211
2019-06-09-14:59:41.916094,0.703,-0.357,10.234,-11.300,-8.400,111.000,-0.930,2.625,0.195
2019-06-09-14:59:41.935464,0.689,-0.359,10.112,-1.100,5.800,109.200,-0.789,2.820,0.281
2019-06-09-14:59:41.954814,0.675,-0.373,10.100,-25.300,16.000,163.300,-0.883,2.727,0.219
2019-06-09-14:59:41.974270,0.610,-0.285,10.021,-14.200,60.600,244.500,-0.906,2.672,0.188
2019-06-09-14:59:41.993692,0.632,-0.285,10.026,-16.200,-5.900,118.500,-0.586,2.969,0.078
2019-06-09-14:59:42.013035,0.689,-0.278,10.117,-1.500,81.200,256.600,-0.930,2.641,0.039
2019-06-09-14:59:42.032386,0.653,-0.290,10.050,7.000,69.900,215.400,-0.680,2.789,0.281
2019-06-09-14:59:42.051725,0.653,-0.278,10.016,6.800,48.200,167.100,-0.727,2.984,0.172
2019-06-09-14:59:42.071176,0.627,-0.294,10.038,-29.300,-34.700,86.500,-0.562,2.727,0.133
2019-06-09-14:59:42.090583,0.613,-0.287,10.055,-16.200,60.900,236.400,-0.883,3.070,0.188
2019-06-09-14:59:42.109945,0.651,-0.306,10.064,-4.200,14.500,121.800,-0.719,3.141,0.523
2019-06-09-14:59:42.129413,0.632,-0.237,10.047,-10.800,1.100,108.700,-0.562,2.797,0.258
2019-06-09-14:59:42.148789,0.665,-0.318,10.052,-19.100,10.300,149.500,-0.359,2.633,0.008
2019-06-09-14:59:42.168205,0.646,-0.299,10.009,3.400,56.400,187.700,-0.945,2.906,0.133
2019-06-09-14:59:42.187700,0.615,-0.251,9.973,-15.800,65.500,238.400,-0.625,3.070,0.133
2019-06-09-14:59:42.209925,0.651,-0.258,10.012,-17.300,9.100,141.000,-0.617,2.961,0.078
2019-06-09-14:59:42.229798,0.627,-0.239,10.045,5.800,76.300,222.300,-0.594,3.094,0.188
2019-06-09-14:59:42.249240,0.632,-0.301,10.117,5.700,39.000,151.000,-0.781,2.984,0.148
2019-06-09-14:59:42.268607,0.644,-0.242,10.016,5.200,64.100,198.200,-0.344,2.773,0.031
2019-06-09-14:59:42.288012,0.668,-0.278,10.069,-3.000,77.500,246.700,-0.633,2.875,0.211
2019-06-09-14:59:42.307439,0.639,-0.285,10.074,7.600,66.900,200.400,-0.852,2.773,0.219
2019-06-09-14:59:42.326817,0.644,-0.294,10.119,0.800,23.100,124.500,-0.781,2.750,0.156
2019-06-09-14:59:42.346176,0.617,-0.270,10.062,-5.100,16.200,121.000,-0.719,3.047,0.234
2019-06-09-14:59:42.365612,0.689,-0.280,10.059,6.800,63.100,194.400,-0.570,2.789,0.102
2019-06-09-14:59:42.385074,0.651,-0.270,10.026,0.100,79.900,242.700,-0.305,2.898,0.242
2019-06-09-14:59:42.404562,0.639,-0.318,10.153,4.700,36.100,148.500,-0.734,2.945,0.062
2019-06-09-14:59:42.424035,0.648,-0.342,10.081,-21.100,-9.100,106.000,-0.562,2.820,0.133
2019-06-09-14:59:42.443414,0.675,-0.328,10.091,11.200,98.400,248.200,-0.820,3.094,0.305
2019-06-09-14:59:42.462781,0.660,-0.309,10.146,-12.300,118.500,335.600,-0.688,3.055,0.328
2019-06-09-14:59:42.482134,0.617,-0.373,10.064,0.000,-10.000,74.300,-0.875,2.883,0.109
2019-06-09-14:59:42.501654,0.668,-0.313,10.091,4.400,36.000,148.100,-0.914,3.016,0.445
2019-06-09-14:59:42.521091,0.634,-0.321,10.088,1.300,112.500,301.300,-0.398,2.844,0.422
2019-06-09-14:59:42.540459,0.644,-0.261,10.062,5.300,46.800,174.600,-1.055,2.703,0.445
2019-06-09-14:59:42.559795,0.608,-0.280,9.983,-19.900,15.000,171.100,-0.930,2.812,0.375
2019-06-09-14:59:42.579175,0.651,-0.304,10.067,-4.700,71.100,238.800,-1.031,2.961,0.211
2019-06-09-14:59:42.598584,0.613,-0.270,10.083,-6.300,68.600,237.500,-0.750,2.844,0.148
2019-06-09-14:59:42.620595,0.622,-0.251,10.124,0.900,129.600,329.500,-0.812,2.922,0.086
2019-06-09-14:59:42.640116,0.629,-0.275,9.988,-20.200,-30.000,76.500,-1.062,2.883,-0.180
2019-06-09-14:59:42.659668,0.656,-0.251,10.031,-0.500,87.600,256.800,-0.969,3.078,0.008
2019-06-09-14:59:42.679052,0.629,-0.268,10.059,3.600,49.700,191.100,-0.789,2.859,0.195
2019-06-09-14:59:42.698438,0.658,-0.278,10.074,-5.000,11.500,111.600,-0.812,2.625,0.172
2019-06-09-14:59:42.717893,0.603,-0.261,10.019,-23.000,21.800,185.200,-0.758,2.758,0.305
2019-06-09-14:59:42.737257,0.596,-0.297,10.002,-17.400,59.900,232.000,-0.688,2.836,0.234
2019-06-09-14:59:42.756603,0.634,-0.263,10.076,8.900,71.500,216.500,-0.430,3.164,0.234
2019-06-09-14:59:42.776056,0.658,-0.292,10.040,-19.500,0.700,153.300,-0.562,2.500,0.391
2019-06-09-14:59:42.795719,0.663,-0.294,10.083,-15.000,-1.900,112.400,-0.805,2.930,0.391
2019-06-09-14:59:42.815207,0.651,-0.318,10.031,-22.100,9.200,166.600,-0.875,2.906,0.258
2019-06-09-14:59:42.834600,0.668,-0.301,10.112,4.800,27.100,138.100,-0.859,2.711,0.195
2019-06-09-14:59:42.854113,0.610,-0.275,10.057,-23.200,6.000,164.800,-1.023,2.727,0.305
2019-06-09-14:59:42.873651,0.636,-0.244,10.055,-21.100,-4.700,142.400,-0.734,2.844,0.219
2019-06-09-14:59:42.893163,0.718,-0.357,9.976,16.100,104.200,253.000,-0.367,2.961,0.195
