Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-06-09-14:54:24.887194,0.651,-0.285,10.064,23.900,39.300,94.500,-0.562,2.727,0.414
2019-06-09-14:54:24.906638,0.665,-0.299,10.071,13.700,14.600,74.700,-0.609,2.906,0.414
2019-06-09-14:54:24.926154,0.656,-0.301,10.016,-1.200,51.200,182.900,-0.594,2.930,0.148
2019-06-09-14:54:24.945572,0.601,-0.268,10.033,27.100,66.200,126.000,-0.641,2.734,0.242
2019-06-09-14:54:24.965008,0.625,-0.306,10.079,16.100,46.700,124.500,-0.641,3.008,0.375
2019-06-09-14:54:24.984502,0.598,-0.232,10.028,9.300,28.700,111.800,-0.828,2.859,0.555
2019-06-09-14:54:25.004017,0.615,-0.280,10.091,6.700,30.900,123.000,-0.750,2.812,0.570
2019-06-09-14:54:25.023464,0.665,-0.268,10.055,16.500,41.500,118.900,-0.898,2.820,0.328
2019-06-09-14:54:25.042874,0.644,-0.333,10.083,5.200,32.600,130.500,-0.656,2.930,0.414
2019-06-09-14:54:25.062743,0.646,-0.313,10.114,2.900,51.100,162.800,-0.711,2.578,0.414
2019-06-09-14:54:25.082509,0.672,-0.309,10.114,27.200,94.700,192.500,-0.594,2.820,0.234
2019-06-09-14:54:25.102006,0.660,-0.359,10.079,20.500,54.800,128.000,-0.414,2.945,0.578
2019-06-09-14:54:25.121576,0.646,-0.335,10.071,10.900,5.100,51.400,-0.945,2.578,0.555
2019-06-09-14:54:25.141015,0.689,-0.278,10.009,27.500,56.600,123.600,-0.734,2.844,0.438
2019-06-09-14:54:25.160432,0.636,-0.294,10.071,11.900,71.700,181.100,-0.812,2.844,0.508
2019-06-09-14:54:25.179887,0.629,-0.330,10.136,17.600,60.000,149.100,-0.570,2.883,0.531
2019-06-09-14:54:25.199406,0.665,-0.321,10.028,11.900,47.300,137.200,-0.789,2.758,0.445
2019-06-09-14:54:25.218825,0.627,-0.290,10.047,-4.500,47.300,165.700,-0.461,2.820,0.492
2019-06-09-14:54:25.238223,0.617,-0.311,10.074,6.500,68.800,169.200,-0.656,2.844,0.484
2019-06-09-14:54:25.257705,0.646,-0.280,9.983,8.500,59.300,159.200,-0.391,2.859,0.570
2019-06-09-14:54:25.277159,0.651,-0.230,10.004,10.300,56.000,143.100,-0.062,2.797,0.391
2019-06-09-14:54:25.296690,0.632,-0.263,10.071,6.900,65.700,166.300,-0.453,3.008,0.445
2019-06-09-14:54:25.316244,0.665,-0.268,10.002,-9.100,20.800,120.100,-0.992,2.758,0.523
2019-06-09-14:54:25.335708,0.632,-0.301,10.074,-0.700,-0.400,70.900,-0.438,2.711,0.398
2019-06-09-14:54:25.355137,0.629,-0.304,10.038,-7.100,5.200,87.400,-0.906,2.648,0.305
2019-06-09-14:54:25.374569,0.639,-0.275,10.081,-1.300,-1.400,67.300,-0.461,2.844,0.547
2019-06-09-14:54:25.394130,0.617,-0.287,10.057,6.200,0.100,58.800,-0.297,2.711,0.422
2019-06-09-14:54:25.413566,0.620,-0.290,10.040,-10.600,44.900,180.100,-0.398,3.008,0.336
2019-06-09-14:54:25.432969,0.660,-0.297,10.026,-0.600,97.700,255.500,-0.641,2.836,0.469
2019-06-09-14:54:25.452550,0.653,-0.275,10.016,-11.200,59.000,211.300,-0.602,3.289,0.453
2019-06-09-14:54:25.472011,0.646,-0.321,10.007,-11.100,27.500,137.600,-0.805,2.703,0.445
2019-06-09-14:54:25.491559,0.689,-0.321,10.138,-23.300,11.900,136.300,-0.570,3.047,0.508
2019-06-09-14:54:25.510981,0.625,-0.335,10.129,39.600,113.000,197.000,-0.859,2.930,0.438
2019-06-09-14:54:25.530372,0.644,-0.337,10.105,-11.100,-16.200,49.200,-0.906,2.969,0.328
2019-06-09-14:54:25.549765,0.646,-0.340,10.122,35.000,110.300,198.100,-0.953,2.648,0.508
2019-06-09-14:54:25.569189,0.682,-0.321,10.110,27.400,142.900,278.100,-0.477,3.117,0.547
2019-06-09-14:54:25.588596,0.692,-0.328,10.093,-1.600,-10.600,34.700,-0.469,2.688,0.570
2019-06-09-14:54:25.608054,0.668,-0.306,10.174,-11.700,72.200,232.300,-0.570,2.906,0.352
2019-06-09-14:54:25.627542,0.689,-0.292,10.169,29.600,28.800,68.700,-0.914,3.008,0.625
2019-06-09-14:54:25.647039,0.718,-0.321,10.028,39.600,117.000,211.800,-0.719,3.031,0.281
2019-06-09-14:54:25.666463,0.670,-0.318,10.093,-10.200,-24.500,47.200,-0.812,3.117,0.281
2019-06-09-14:54:25.685936,0.646,-0.297,10.136,3.700,-23.600,16.500,-1.008,3.031,0.352
2019-06-09-14:54:25.705480,0.699,-0.299,10.052,2.100,-26.400,20.100,-0.586,2.930,0.328
2019-06-09-14:54:25.724894,0.636,-0.357,10.122,23.700,104.000,228.100,-0.758,2.812,0.570
2019-06-09-14:54:25.744369,0.644,-0.333,10.124,0.300,45.600,159.600,-0.852,2.758,0.578
2019-06-09-14:54:25.763773,0.708,-0.318,10.091,18.000,86.800,209.900,-0.570,2.930,0.391
2019-06-09-14:54:25.783163,0.641,-0.297,10.064,8.800,24.900,109.500,-0.711,2.969,0.234
2019-06-09-14:54:25.802679,0.627,-0.251,10.067,20.500,64.100,145.100,-0.398,3.188,0.445
2019-06-09-14:54:25.822466,0.636,-0.278,10.035,22.500,70.400,167.600,-0.875,2.969,0.547
2019-06-09-14:54:25.841976,0.658,-0.290,10.012,2.400,56.800,170.200,-0.508,2.945,0.523
2019-06-09-14:54:25.861666,0.627,-0.364,10.093,20.400,73.400,163.900,-0.547,3.031,0.375
2019-06-09-14:54:25.881688,0.672,-0.311,10.052,21.500,70.000,156.000,-0.156,2.984,0.336
2019-06-09-14:54:25.901332,0.641,-0.285,10.028,7.700,25.100,120.800,-0.742,3.055,0.398
2019-06-09-14:54:25.920793,0.658,-0.328,10.148,12.700,26.700,110.000,-0.672,3.164,0.281
2019-06-09-14:54:25.940378,0.684,-0.330,10.088,18.300,83.900,202.500,-0.352,2.773,0.242
2019-06-09-14:54:25.959955,0.677,-0.359,10.110,9.500,21.300,106.900,-0.883,2.875,0.570
2019-06-09-14:54:25.979508,0.646,-0.340,10.155,18.200,45.300,130.200,-0.922,2.875,0.391
2019-06-09-14:54:25.998959,0.677,-0.357,10.067,-3.400,34.100,160.900,-0.852,2.883,0.531
2019-06-09-14:54:26.018457,0.651,-0.304,10.141,11.800,26.600,107.300,-0.750,2.820,0.508
2019-06-09-14:54:26.037883,0.708,-0.335,10.119,41.000,113.900,197.700,-0.586,2.734,0.594
2019-06-09-14:54:26.057320,0.668,-0.373,10.100,10.900,89.000,216.100,-0.922,2.844,0.375
2019-06-09-14:54:26.076769,0.682,-0.340,10.047,0.000,51.500,166.400,-0.516,2.859,0.438
2019-06-09-14:54:26.096187,0.656,-0.340,10.093,22.100,90.800,207.000,-0.508,2.758,0.445
2019-06-09-14:54:26.115673,0.634,-0.345,10.079,-3.500,36.600,145.800,-0.922,2.703,0.234
2019-06-09-14:54:26.135110,0.668,-0.359,10.112,18.400,49.300,120.800,-0.711,2.906,0.688
2019-06-09-14:54:26.154526,0.668,-0.342,10.129,16.200,40.900,115.600,-0.539,2.703,0.625
2019-06-09-14:54:26.174012,0.648,-0.323,10.062,12.000,92.900,215.400,-0.469,2.797,0.328
2019-06-09-14:54:26.193439,0.663,-0.352,10.110,1.500,25.900,106.200,-0.703,2.703,0.312
2019-06-09-14:54:26.212892,0.658,-0.292,10.055,24.900,86.400,193.600,-0.781,2.945,0.328
2019-06-09-14:54:26.232393,0.634,-0.316,10.122,0.400,41.800,161.300,-0.438,2.906,0.172
2019-06-09-14:54:26.251823,0.672,-0.330,10.110,1.100,28.500,111.300,-0.828,2.797,0.289
2019-06-09-14:54:26.272001,0.677,-0.297,10.083,17.200,32.400,106.200,-0.445,2.859,0.508
2019-06-09-14:54:26.291712,0.634,-0.316,10.158,10.100,83.300,210.100,-0.547,2.727,0.523
2019-06-09-14:54:26.313174,0.677,-0.313,10.148,9.200,28.900,99.600,-0.469,2.516,0.156
2019-06-09-14:54:26.332770,0.699,-0.333,10.100,16.000,93.400,207.400,-0.953,2.812,0.438
2019-06-09-14:54:26.352327,0.672,-0.304,10.067,3.000,23.000,104.400,-0.641,2.875,0.367
2019-06-09-14:54:26.371802,0.663,-0.278,10.098,5.500,78.000,206.300,-0.633,2.930,0.352
2019-06-09-14:54:26.391346,0.627,-0.318,10.079,12.900,25.600,94.700,-0.875,2.984,0.531
2019-06-09-14:54:26.410790,0.634,-0.349,10.088,9.200,92.700,223.800,-0.883,3.055,0.352
2019-06-09-14:54:26.430285,0.663,-0.282,10.064,24.100,42.300,111.300,-0.859,2.992,0.414
2019-06-09-14:54:26.449709,0.672,-0.330,10.047,26.600,55.800,130.500,-0.758,2.984,0.664
2019-06-09-14:54:26.469146,0.670,-0.380,10.098,4.300,77.600,212.700,-0.500,3.180,0.188
2019-06-09-14:54:26.488544,0.689,-0.357,10.169,14.200,19.300,83.000,-0.516,2.969,0.469
2019-06-09-14:54:26.508027,0.692,-0.368,10.225,12.800,124.200,290.200,-0.758,2.844,0.438
2019-06-09-14:54:26.527610,0.672,-0.373,10.134,0.600,64.700,204.000,-0.812,2.734,0.711
2019-06-09-14:54:26.547032,0.653,-0.337,10.098,33.200,87.700,175.100,-0.445,3.133,0.336
2019-06-09-14:54:26.566474,0.651,-0.321,10.050,-1.800,0.100,86.900,-0.367,2.711,0.469
2019-06-09-14:54:26.585970,0.634,-0.354,10.076,8.000,-4.400,53.600,-0.562,2.984,0.570
2019-06-09-14:54:26.605401,0.639,-0.345,10.098,31.500,64.400,135.700,-0.812,2.930,0.422
2019-06-09-14:54:26.624970,0.636,-0.318,10.076,22.400,119.800,245.500,-0.578,3.031,0.641
2019-06-09-14:54:26.644475,0.660,-0.328,10.088,-10.000,48.900,183.700,-0.203,3.141,0.352
2019-06-09-14:54:26.663898,0.656,-0.318,10.112,34.900,88.900,171.000,-0.586,2.898,0.352
2019-06-09-14:54:26.683302,0.682,-0.299,10.126,18.500,124.600,265.900,-0.445,3.078,0.391
2019-06-09-14:54:26.702694,0.660,-0.345,10.062,17.200,122.600,267.100,-0.758,3.047,0.461
2019-06-09-14:54:26.722088,0.660,-0.366,10.117,31.600,129.600,246.600,-0.555,3.102,0.398
2019-06-09-14:54:26.741654,0.677,-0.368,10.162,-20.700,28.500,178.600,-0.734,2.883,0.305
2019-06-09-14:54:26.761152,0.680,-0.354,10.124,44.000,109.600,184.200,-0.875,2.797,0.445
2019-06-09-14:54:26.780552,0.632,-0.318,10.105,30.000,19.100,48.300,-0.656,2.797,0.484
2019-06-09-14:54:26.799992,0.665,-0.301,10.083,34.700,31.300,64.800,-0.836,2.836,0.508
2019-06-09-14:54:26.819593,0.651,-0.318,10.047,12.600,-20.400,10.800,-0.836,2.797,0.547
2019-06-09-14:54:26.839130,0.632,-0.313,10.014,-10.000,54.000,211.600,-0.836,2.836,0.438
2019-06-09-14:54:26.858563,0.684,-0.299,10.033,31.100,20.300,51.600,-0.086,3.078,0.555
2019-06-09-14:54:26.877985,0.620,-0.263,10.045,-0.600,-20.800,29.000,-0.953,2.883,0.523
2019-06-09-14:54:26.897428,0.670,-0.280,10.035,-5.600,95.800,279.400,-0.859,2.727,0.289
2019-06-09-14:54:26.916856,0.641,-0.292,10.062,41.900,118.700,198.700,-0.664,3.117,0.492
2019-06-09-14:54:26.936314,0.636,-0.244,10.110,22.800,14.000,62.100,-0.469,2.961,0.469
2019-06-09-14:54:26.955886,0.648,-0.278,10.083,36.400,43.100,81.000,-0.562,2.672,0.336
2019-06-09-14:54:26.975346,0.651,-0.313,10.047,9.100,-26.900,11.600,-0.492,3.008,0.328
2019-06-09-14:54:26.994772,0.715,-0.313,10.131,38.500,41.700,82.500,-0.633,2.859,0.422
2019-06-09-14:54:27.014265,0.656,-0.335,10.102,4.900,-33.000,5.600,-0.305,2.898,0.594
2019-06-09-14:54:27.033680,0.653,-0.383,10.081,-16.600,41.500,208.600,-0.266,2.969,0.570
2019-06-09-14:54:27.053140,0.615,-0.292,10.079,29.200,6.100,32.100,-0.594,2.898,0.258
2019-06-09-14:54:27.073194,0.675,-0.321,10.126,-21.700,-10.100,97.200,-0.773,2.750,0.367
2019-06-09-14:54:27.092734,0.680,-0.347,10.088,46.200,99.900,169.100,-0.641,2.906,0.336
2019-06-09-14:54:27.112168,0.665,-0.282,10.117,-4.900,-40.000,11.600,-0.664,2.961,0.289
2019-06-09-14:54:27.131724,0.689,-0.337,10.160,40.700,139.600,255.900,-0.688,2.750,0.391
2019-06-09-14:54:27.151300,0.682,-0.368,10.107,46.000,110.400,187.400,-0.680,2.906,0.602
2019-06-09-14:54:27.170727,0.656,-0.325,10.158,6.400,-37.200,-1.100,-0.477,3.078,0.523
2019-06-09-14:54:27.190148,0.651,-0.328,10.098,29.000,151.300,303.300,-0.859,2.734,0.336
2019-06-09-14:54:27.209738,0.687,-0.376,10.088,37.100,148.300,279.000,-0.812,3.070,0.328
2019-06-09-14:54:27.229222,0.641,-0.282,10.134,7.700,121.800,291.800,-0.609,2.969,0.508
2019-06-09-14:54:27.248748,0.636,-0.280,10.016,-21.100,25.300,175.700,-0.750,2.836,0.578
2019-06-09-14:54:27.268205,0.589,-0.268,10.012,26.200,147.300,306.900,-0.539,2.906,0.547
2019-06-09-14:54:27.287781,0.672,-0.309,10.114,35.900,29.600,58.100,-0.469,3.180,0.492
2019-06-09-14:54:27.307382,0.672,-0.335,10.160,-16.100,-7.100,86.600,-0.398,3.055,0.508
2019-06-09-14:54:27.326940,0.675,-0.354,10.059,34.000,146.000,282.400,-0.461,2.812,0.445
2019-06-09-14:54:27.346384,0.660,-0.316,10.105,-9.700,69.100,255.300,-0.086,2.844,0.523
2019-06-09-14:54:27.365954,0.658,-0.287,9.976,29.100,132.500,259.400,-0.516,2.875,0.461
2019-06-09-14:54:27.385402,0.646,-0.278,9.988,-20.600,-32.400,50.600,-1.047,2.906,0.188
2019-06-09-14:54:27.404834,0.651,-0.294,10.081,-16.700,-41.500,21.100,-0.594,2.898,0.266
2019-06-09-14:54:27.424340,0.660,-0.309,10.055,-13.400,-28.000,33.400,-0.227,2.844,0.484
2019-06-09-14:54:27.443756,0.672,-0.273,10.045,40.600,96.500,154.300,-0.773,2.922,0.547
2019-06-09-14:54:27.463206,0.613,-0.301,9.997,34.600,142.100,265.300,-0.469,2.844,0.328
2019-06-09-14:54:27.483002,0.639,-0.275,10.016,30.800,16.200,49.400,-0.492,2.773,0.531
2019-06-09-14:54:27.502511,0.644,-0.258,10.069,-25.400,-22.000,66.800,-0.445,2.859,0.336
2019-06-09-14:54:27.521997,0.648,-0.266,10.095,16.500,-13.400,20.500,-0.539,3.133,0.523
2019-06-09-14:54:27.541568,0.653,-0.313,10.174,42.900,102.700,173.300,-0.750,2.773,0.555
2019-06-09-14:54:27.561022,0.672,-0.323,10.114,25.200,5.900,39.900,-0.680,2.430,0.906
2019-06-09-14:54:27.580464,0.658,-0.337,10.091,-8.900,-33.200,22.100,-1.000,2.992,0.594
2019-06-09-14:54:27.600158,0.639,-0.330,10.107,24.800,148.600,295.900,-0.375,2.945,0.523
2019-06-09-14:54:27.619687,0.670,-0.333,10.107,-14.400,-26.200,39.800,-0.828,2.758,0.328
2019-06-09-14:54:27.639170,0.629,-0.333,10.091,-22.600,15.200,147.700,-0.484,2.844,0.375
2019-06-09-14:54:27.658691,0.682,-0.323,10.186,4.100,126.000,304.700,-0.859,2.922,0.258
2019-06-09-14:54:27.678181,0.629,-0.251,10.052,29.100,21.600,51.200,-0.539,2.898,0.188
2019-06-09-14:54:27.697713,0.617,-0.294,9.997,8.400,-25.000,10.500,-0.305,2.672,0.281
2019-06-09-14:54:27.717136,0.627,-0.270,10.009,-11.100,82.500,259.000,-0.102,2.578,0.281
2019-06-09-14:54:27.736531,0.634,-0.280,10.055,23.100,8.500,38.100,-0.617,2.844,0.219
2019-06-09-14:54:27.756022,0.634,-0.297,10.021,17.200,-2.200,30.000,-0.820,2.992,0.352
2019-06-09-14:54:27.775494,0.646,-0.268,10.009,-1.400,105.200,286.200,-0.406,3.289,0.359
2019-06-09-14:54:27.794894,0.646,-0.275,10.059,21.800,136.300,290.500,-0.492,2.922,0.508
2019-06-09-14:54:27.816229,0.627,-0.294,9.997,34.600,100.500,185.100,-0.500,3.016,0.602
2019-06-09-14:54:27.835839,0.653,-0.306,10.009,33.500,114.300,218.600,-0.586,2.984,0.328
2019-06-09-14:54:27.855261,0.641,-0.311,10.095,-18.400,18.700,131.200,-0.516,2.883,0.398
2019-06-09-14:54:27.874788,0.651,-0.246,10.043,-13.100,67.200,238.900,-0.945,2.969,0.523
2019-06-09-14:54:27.894295,0.603,-0.285,9.985,-12.200,-5.400,73.400,-0.594,2.812,0.461
2019-06-09-14:54:27.913706,0.653,-0.278,10.031,25.400,15.500,53.600,-0.641,3.117,0.484
2019-06-09-14:54:27.933092,0.636,-0.270,10.033,26.900,17.300,71.100,-0.633,2.883,0.328
2019-06-09-14:54:27.952472,0.641,-0.301,10.091,-10.500,5.900,114.000,-0.750,2.906,0.258
2019-06-09-14:54:27.971933,0.615,-0.304,10.059,-7.600,39.000,199.200,-0.367,2.797,0.336
2019-06-09-14:54:27.991375,0.627,-0.323,10.052,2.100,84.600,259.600,-0.445,2.836,0.469
2019-06-09-14:54:28.010797,0.639,-0.270,10.112,26.000,124.000,255.700,-0.438,2.906,0.492
2019-06-09-14:54:28.030203,0.634,-0.208,10.062,5.400,-13.800,47.700,-0.758,2.562,0.555
2019-06-09-14:54:28.049673,0.620,-0.254,10.016,22.600,3.300,56.300,-0.102,2.859,0.484
2019-06-09-14:54:28.069147,0.656,-0.297,10.055,10.400,-12.900,47.800,-0.469,2.844,0.188
2019-06-09-14:54:28.088604,0.636,-0.301,10.086,-8.500,-12.900,75.800,-0.484,2.906,0.312
2019-06-09-14:54:28.108036,0.677,-0.294,10.074,-15.000,9.300,150.000,-1.016,2.844,0.391
2019-06-09-14:54:28.127444,0.627,-0.345,10.122,3.700,-31.700,21.600,-0.883,3.031,0.648
2019-06-09-14:54:28.146837,0.641,-0.299,10.086,41.800,133.200,250.300,-0.859,2.820,0.602
2019-06-09-14:54:28.166216,0.625,-0.294,10.107,-8.400,66.800,244.200,-0.469,2.930,0.398
2019-06-09-14:54:28.185671,0.610,-0.290,10.045,-15.000,30.200,193.100,-0.352,2.898,0.391
2019-06-09-14:54:28.205073,0.656,-0.299,10.050,43.800,104.000,188.000,-0.703,2.812,0.367
2019-06-09-14:54:28.224460,0.596,-0.270,10.019,7.600,-32.400,15.000,-0.266,2.516,0.312
2019-06-09-14:54:28.243837,0.636,-0.263,10.076,13.100,128.400,295.200,-0.414,2.578,0.367
2019-06-09-14:54:28.263214,0.617,-0.282,10.024,22.000,138.100,298.300,-0.422,2.672,0.172
2019-06-09-14:54:28.283089,0.670,-0.254,9.983,-5.800,-21.900,30.000,-1.273,2.961,0.328
2019-06-09-14:54:28.302681,0.629,-0.273,9.968,-18.400,-20.300,61.100,-0.453,3.078,0.570
2019-06-09-14:54:28.322323,0.641,-0.242,10.043,28.200,21.000,59.100,-0.703,2.688,0.547
2019-06-09-14:54:28.341802,0.646,-0.306,10.007,-8.600,102.900,279.700,-0.281,2.992,0.172
2019-06-09-14:54:28.361323,0.646,-0.268,9.985,24.100,151.500,301.300,-0.461,2.984,0.289
2019-06-09-14:54:28.380827,0.629,-0.340,10.052,12.600,143.500,309.700,-0.641,3.078,0.570
2019-06-09-14:54:28.400292,0.620,-0.301,10.016,39.200,144.700,262.000,-0.969,2.930,0.398
2019-06-09-14:54:28.419710,0.663,-0.280,10.031,0.200,121.500,306.800,-0.453,3.203,0.477
2019-06-09-14:54:28.439208,0.632,-0.323,9.980,-25.000,19.600,157.200,-0.320,2.820,0.445
2019-06-09-14:54:28.458623,0.589,-0.256,9.945,-25.300,10.500,138.700,-0.469,2.906,0.617
2019-06-09-14:54:28.478030,0.636,-0.313,10.102,42.800,109.600,186.600,-0.586,2.758,0.664
2019-06-09-14:54:28.497590,0.603,-0.323,10.031,19.200,148.700,312.500,-0.422,2.859,0.367
2019-06-09-14:54:28.517022,0.689,-0.366,10.024,31.500,153.000,289.000,-0.570,2.898,0.531
2019-06-09-14:54:28.536421,0.670,-0.368,10.102,43.600,117.200,201.700,-0.539,2.945,0.523
2019-06-09-14:54:28.555896,0.641,-0.297,10.062,37.800,55.900,96.800,-0.594,2.859,0.703
2019-06-09-14:54:28.575342,0.632,-0.361,10.134,-21.300,41.700,192.200,-0.805,2.789,0.641
2019-06-09-14:54:28.594839,0.608,-0.311,10.050,22.500,7.000,36.200,-0.562,2.875,0.594
2019-06-09-14:54:28.614329,0.653,-0.294,10.136,-14.600,62.700,229.200,-0.656,2.789,0.648
2019-06-09-14:54:28.633738,0.670,-0.345,10.124,3.700,122.000,305.200,-0.641,2.930,0.312
2019-06-09-14:54:28.653179,0.672,-0.285,10.014,9.200,87.900,215.100,-0.516,3.031,0.422
2019-06-09-14:54:28.673172,0.689,-0.347,10.155,-3.900,91.900,261.200,-0.859,2.875,0.438
2019-06-09-14:54:28.692910,0.593,-0.342,10.014,32.900,46.700,79.700,-1.047,2.539,0.688
2019-06-09-14:54:28.712396,0.627,-0.278,10.091,44.900,116.100,223.900,-0.734,3.016,0.391
2019-06-09-14:54:28.731795,0.689,-0.301,10.088,41.400,76.400,144.000,-0.719,2.992,0.281
2019-06-09-14:54:28.751292,0.634,-0.309,10.002,28.600,19.700,59.700,-0.930,2.836,0.469
2019-06-09-14:54:28.770705,0.646,-0.304,10.100,-16.900,-7.000,92.400,-1.016,2.969,0.648
2019-06-09-14:54:28.790108,0.682,-0.301,10.079,-14.500,13.900,140.400,-1.102,2.922,0.578
2019-06-09-14:54:28.809743,0.644,-0.285,10.026,22.000,-5.600,37.400,-0.766,3.211,0.602
2019-06-09-14:54:28.829269,0.644,-0.299,10.021,-4.100,81.400,267.500,-0.539,2.992,0.195
2019-06-09-14:54:28.848689,0.617,-0.321,10.021,5.600,100.000,285.100,-0.664,2.945,0.336
2019-06-09-14:54:28.868109,0.665,-0.251,10.009,37.000,103.100,203.100,-0.352,3.141,0.523
2019-06-09-14:54:28.887621,0.648,-0.278,10.038,34.500,47.800,101.100,-0.352,2.750,0.688
2019-06-09-14:54:28.907128,0.629,-0.249,10.067,22.000,124.900,292.600,-0.758,2.727,0.531
2019-06-09-14:54:28.926540,0.677,-0.323,10.043,-11.200,52.700,223.200,-1.094,2.773,0.367
2019-06-09-14:54:28.946028,0.668,-0.294,10.064,38.800,102.800,202.000,-0.422,2.625,0.398
2019-06-09-14:54:28.965449,0.694,-0.345,10.083,34.100,55.100,114.800,-0.453,2.992,0.547
2019-06-09-14:54:28.984918,0.625,-0.337,10.122,25.800,-4.000,32.200,-0.445,2.797,0.328
2019-06-09-14:54:29.004390,0.668,-0.299,10.067,33.900,103.000,201.100,-1.070,2.773,0.336
2019-06-09-14:54:29.023807,0.684,-0.368,10.074,34.100,75.800,150.400,-0.789,3.078,0.844
2019-06-09-14:54:29.043201,0.620,-0.361,10.126,34.100,70.900,140.500,-0.664,3.102,0.445
2019-06-09-14:54:29.062615,0.651,-0.368,10.217,30.300,38.100,95.600,-0.703,2.898,0.305
2019-06-09-14:54:29.082026,0.665,-0.352,10.057,23.500,122.100,246.700,-0.633,2.625,0.703
2019-06-09-14:54:29.101599,0.622,-0.311,10.181,19.500,19.900,69.300,-0.477,3.070,0.266
2019-06-09-14:54:29.121112,0.622,-0.352,10.126,-4.000,82.000,249.200,-0.656,2.727,0.492
2019-06-09-14:54:29.140528,0.603,-0.325,10.079,1.500,97.700,261.900,-0.203,2.711,0.570
2019-06-09-14:54:29.159921,0.610,-0.309,10.150,-14.600,27.900,162.800,-0.617,3.031,0.617
2019-06-09-14:54:29.179401,0.665,-0.318,10.102,31.600,68.300,128.000,-0.898,2.727,0.461
2019-06-09-14:54:29.198806,0.634,-0.313,10.028,-12.900,33.100,177.300,-0.594,2.945,0.367
2019-06-09-14:54:29.218265,0.639,-0.290,10.146,6.300,-4.900,51.700,-0.344,2.898,0.469
2019-06-09-14:54:29.237744,0.672,-0.306,10.079,-6.700,79.300,249.500,-0.703,2.906,0.531
2019-06-09-14:54:29.258534,0.648,-0.376,10.081,34.500,69.900,129.600,-0.609,2.820,0.445
2019-06-09-14:54:29.282677,0.692,-0.347,10.141,23.100,140.500,305.500,-0.570,2.758,0.438
2019-06-09-14:54:29.302640,0.625,-0.342,10.024,41.600,82.000,154.500,-0.531,2.969,0.578
2019-06-09-14:54:29.324143,0.634,-0.306,10.000,2.700,-40.500,9.400,-1.219,2.961,0.531
2019-06-09-14:54:29.343798,0.622,-0.304,10.079,-9.900,-27.700,50.900,-0.812,2.711,0.484
2019-06-09-14:54:29.363285,0.694,-0.364,10.081,27.200,5.400,45.500,-0.773,2.688,0.492
2019-06-09-14:54:29.382818,0.711,-0.299,10.038,8.400,122.700,309.700,-0.250,2.922,0.594
2019-06-09-14:54:29.402346,0.668,-0.266,9.997,29.300,130.700,273.700,-0.609,2.758,0.461
2019-06-09-14:54:29.421891,0.646,-0.273,10.035,17.200,-25.800,14.400,-0.336,3.141,0.266
2019-06-09-14:54:29.441341,0.605,-0.280,9.997,-3.000,113.700,299.100,-0.797,2.992,0.578
2019-06-09-14:54:29.460764,0.622,-0.234,10.052,35.400,63.200,108.400,-0.680,2.945,0.328
2019-06-09-14:54:29.480800,0.653,-0.249,10.026,22.200,9.700,44.500,-0.781,2.906,0.664
2019-06-09-14:54:29.500340,0.639,-0.316,10.093,8.200,121.600,295.300,-0.609,2.906,0.375
2019-06-09-14:54:29.519885,0.610,-0.237,10.033,12.500,-17.000,22.500,-0.555,3.266,0.633
2019-06-09-14:54:29.539409,0.617,-0.292,10.040,-22.200,18.100,141.600,-1.055,2.773,0.422
2019-06-09-14:54:29.558862,0.634,-0.261,10.009,-11.000,69.700,237.200,-0.711,2.875,0.641
2019-06-09-14:54:29.578310,0.634,-0.313,10.043,-5.700,-18.400,43.100,-0.633,2.820,0.602
2019-06-09-14:54:29.597823,0.603,-0.306,9.985,23.100,129.600,274.700,-0.945,2.500,0.312
2019-06-09-14:54:29.617326,0.665,-0.280,10.024,30.500,53.100,97.900,-0.719,3.266,0.453
2019-06-09-14:54:29.636811,0.574,-0.275,9.997,0.200,106.700,286.200,-0.547,2.727,0.578
2019-06-09-14:54:29.656290,0.622,-0.285,10.043,32.000,65.900,122.300,-0.438,2.750,0.461
2019-06-09-14:54:29.675716,0.641,-0.254,10.031,33.800,91.300,162.400,-0.641,2.875,0.469
2019-06-09-14:54:29.695135,0.658,-0.354,10.064,-14.300,47.800,197.400,-0.664,2.898,0.547
2019-06-09-14:54:29.714580,0.651,-0.318,10.081,6.300,-9.300,43.100,-0.594,2.820,0.305
2019-06-09-14:54:29.734155,0.675,-0.318,10.131,35.100,107.900,199.500,-0.383,3.141,0.617
2019-06-09-14:54:29.753577,0.680,-0.368,10.146,0.000,109.000,286.800,-0.602,3.117,0.750
2019-06-09-14:54:29.772967,0.646,-0.321,10.071,-4.900,1.300,74.700,-0.586,2.906,0.781
2019-06-09-14:54:29.792426,0.656,-0.285,10.069,-14.600,23.500,141.000,-0.477,3.117,0.086
2019-06-09-14:54:29.811938,0.625,-0.294,10.102,32.400,107.700,202.400,-0.633,2.844,0.602
2019-06-09-14:54:29.831532,0.644,-0.294,10.134,36.100,132.500,244.000,-0.883,3.008,0.445
