Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-02:33:19.330852,0.290,-0.182,10.114,10.300,-1.800,22.200,-0.727,2.805,-0.094
2019-05-26-02:33:19.440770,0.285,-0.170,10.110,10.600,-0.200,22.800,-0.703,3.109,-0.250
2019-05-26-02:33:19.550424,0.292,-0.172,10.131,9.900,0.000,21.200,-1.164,2.539,-0.164
2019-05-26-02:33:19.660055,0.299,-0.167,10.131,10.000,-0.700,22.600,-0.938,2.820,-0.078
2019-05-26-02:33:19.769733,0.306,-0.167,10.134,10.700,-0.200,22.800,-1.070,2.617,0.148
2019-05-26-02:33:19.879460,0.285,-0.172,10.124,11.500,-0.300,21.900,-1.250,2.594,-0.078
2019-05-26-02:33:19.989053,0.287,-0.187,10.122,10.700,-0.300,22.800,-1.359,2.734,-0.250
2019-05-26-02:33:20.098826,0.299,-0.163,10.119,10.300,-0.200,22.900,-1.016,2.547,-0.281
2019-05-26-02:33:20.208719,0.280,-0.182,10.107,11.800,-0.600,20.400,-1.117,3.000,-0.344
2019-05-26-02:33:20.318577,0.290,-0.167,10.141,10.800,-0.700,22.600,-1.266,2.648,-0.234
2019-05-26-02:33:20.428260,0.282,-0.184,10.134,9.800,-0.400,23.000,-0.992,2.711,-0.180
2019-05-26-02:33:20.537915,0.287,-0.170,10.124,11.300,0.000,22.800,-0.797,2.680,-0.211
2019-05-26-02:33:20.647870,0.282,-0.177,10.119,10.800,-0.800,22.900,-0.773,2.906,-0.117
2019-05-26-02:33:20.757678,0.287,-0.172,10.131,11.000,-0.300,22.300,-0.656,2.734,-0.344
2019-05-26-02:33:20.867569,0.275,-0.167,10.148,11.500,0.000,22.300,-0.602,2.852,-0.023
2019-05-26-02:33:20.977207,0.275,-0.187,10.124,10.600,-0.200,22.000,-0.984,2.828,-0.344
2019-05-26-02:33:21.086846,0.299,-0.165,10.105,10.600,-1.900,22.900,-0.820,2.633,-0.258
2019-05-26-02:33:21.196540,0.290,-0.167,10.102,11.000,-2.000,22.100,-0.938,2.781,-0.102
2019-05-26-02:33:21.306185,0.294,-0.170,10.119,10.700,0.100,21.900,-0.562,2.844,-0.180
2019-05-26-02:33:21.416139,0.287,-0.182,10.138,11.700,-1.300,23.000,-0.898,2.570,-0.258
2019-05-26-02:33:21.525970,0.290,-0.153,10.134,10.500,-0.300,23.100,-0.984,2.570,-0.070
2019-05-26-02:33:21.635699,0.301,-0.167,10.129,12.200,-0.800,23.000,-0.703,2.711,-0.055
2019-05-26-02:33:21.745436,0.301,-0.179,10.126,11.600,-0.300,22.200,-0.742,2.695,-0.141
2019-05-26-02:33:21.855303,0.287,-0.167,10.129,9.800,-1.300,22.800,-1.016,2.656,-0.102
2019-05-26-02:33:21.964910,0.282,-0.175,10.148,11.000,-1.300,21.900,-0.938,2.820,-0.211
2019-05-26-02:33:22.074444,0.292,-0.175,10.119,10.400,-1.600,21.600,-0.773,2.820,-0.180
2019-05-26-02:33:22.184041,0.292,-0.160,10.105,11.000,0.300,22.700,-0.852,2.766,-0.023
2019-05-26-02:33:22.293702,0.282,-0.163,10.134,11.500,-1.800,22.700,-1.195,2.797,0.031
2019-05-26-02:33:22.403362,0.299,-0.175,10.126,10.900,-1.100,23.400,-1.359,2.508,-0.117
2019-05-26-02:33:22.513001,0.287,-0.189,10.134,11.500,-0.700,23.300,-1.398,2.805,-0.227
2019-05-26-02:33:22.622997,0.285,-0.175,10.110,11.200,-0.500,22.900,-0.867,2.852,-0.008
2019-05-26-02:33:22.732809,0.292,-0.175,10.141,11.000,0.200,23.000,-0.961,2.805,-0.078
2019-05-26-02:33:22.842419,0.280,-0.184,10.119,11.600,-0.800,22.600,-1.086,2.695,-0.273
2019-05-26-02:33:22.952054,0.282,-0.165,10.114,11.900,0.200,23.300,-1.039,2.734,-0.211
2019-05-26-02:33:23.061989,0.294,-0.179,10.126,11.000,-0.100,23.600,-1.133,2.992,-0.164
2019-05-26-02:33:23.171731,0.290,-0.172,10.138,11.600,0.100,22.500,-0.914,2.867,-0.297
2019-05-26-02:33:23.281439,0.292,-0.172,10.119,11.100,-0.600,24.000,-1.094,2.586,-0.211
2019-05-26-02:33:23.391161,0.280,-0.175,10.112,11.500,-0.800,24.100,-1.117,2.797,-0.164
2019-05-26-02:33:23.500725,0.278,-0.179,10.141,12.500,-0.200,22.700,-1.445,2.914,-0.070
2019-05-26-02:33:23.610407,0.285,-0.179,10.138,11.300,0.000,23.700,-0.961,2.586,-0.227
2019-05-26-02:33:23.720023,0.280,-0.177,10.100,11.500,-0.700,22.800,-0.977,2.625,0.078
2019-05-26-02:33:23.829898,0.282,-0.158,10.131,11.000,-0.200,23.100,-0.852,2.883,-0.031
2019-05-26-02:33:23.939581,0.297,-0.182,10.122,11.400,-1.200,22.900,-1.930,2.820,-0.258
2019-05-26-02:33:24.049247,0.280,-0.151,10.126,11.100,-0.300,23.300,-1.375,2.695,-0.141
2019-05-26-02:33:24.158946,0.285,-0.170,10.138,11.800,-0.800,22.000,-1.352,2.453,-0.148
2019-05-26-02:33:24.268873,0.292,-0.170,10.129,10.500,-0.500,23.400,-0.875,2.602,0.086
2019-05-26-02:33:24.378536,0.285,-0.167,10.117,11.300,-1.200,22.900,-1.016,2.477,-0.227
2019-05-26-02:33:24.488123,0.278,-0.175,10.122,11.700,0.200,22.400,-1.211,2.805,-0.078
2019-05-26-02:33:24.597736,0.285,-0.179,10.124,11.300,0.300,23.100,-0.727,2.719,-0.008
2019-05-26-02:33:24.707360,0.280,-0.177,10.110,10.900,-0.800,20.800,-0.586,2.734,-0.227
2019-05-26-02:33:24.817070,0.282,-0.163,10.129,11.000,-0.300,23.300,-0.898,2.820,-0.180
2019-05-26-02:33:24.926702,0.273,-0.177,10.124,11.700,-0.900,23.100,-1.516,2.758,0.031
2019-05-26-02:33:25.036746,0.285,-0.189,10.119,12.100,-0.400,23.200,-1.188,2.289,-0.008
2019-05-26-02:33:25.146579,0.301,-0.187,10.119,11.500,-1.100,24.000,-1.141,2.648,-0.055
2019-05-26-02:33:25.256532,0.299,-0.184,10.117,12.300,-0.300,22.500,-1.023,2.828,-0.258
2019-05-26-02:33:25.366508,0.285,-0.179,10.122,11.200,-0.100,22.800,-0.992,2.648,-0.180
2019-05-26-02:33:25.476600,0.292,-0.163,10.136,10.700,0.000,22.100,-1.008,2.766,-0.094
2019-05-26-02:33:25.586178,0.290,-0.167,10.131,10.900,-0.500,23.100,-1.039,2.734,-0.367
2019-05-26-02:33:25.695751,0.280,-0.170,10.141,11.200,-0.200,22.000,-1.336,2.930,-0.141
2019-05-26-02:33:25.805397,0.282,-0.175,10.124,10.800,-0.200,23.700,-0.758,2.688,0.188
2019-05-26-02:33:25.915071,0.299,-0.165,10.117,10.900,-1.100,21.400,-1.203,2.742,0.008
2019-05-26-02:33:26.024725,0.290,-0.170,10.126,10.800,-0.300,21.300,-0.883,2.711,0.016
2019-05-26-02:33:26.134412,0.287,-0.170,10.117,10.500,-0.400,21.700,-1.133,2.734,-0.320
2019-05-26-02:33:26.244343,0.287,-0.175,10.129,12.300,-1.900,22.300,-0.766,2.914,-0.273
2019-05-26-02:33:26.354113,0.287,-0.172,10.150,10.600,-0.300,23.000,-0.750,2.633,-0.164
2019-05-26-02:33:26.463759,0.285,-0.179,10.110,11.100,-1.100,22.900,-1.133,2.625,-0.211
2019-05-26-02:33:26.575342,0.292,-0.179,10.117,10.700,-0.600,22.200,-0.867,2.820,-0.227
2019-05-26-02:33:26.685354,0.290,-0.165,10.126,11.300,-1.300,22.300,-0.906,2.711,0.062
2019-05-26-02:33:26.795149,0.285,-0.179,10.148,11.100,-0.600,22.400,-1.047,2.820,-0.031
2019-05-26-02:33:26.904994,0.290,-0.170,10.134,10.600,-0.400,23.700,-0.758,2.812,-0.078
2019-05-26-02:33:27.014716,0.297,-0.175,10.150,12.100,0.000,22.400,-0.938,2.734,-0.297
2019-05-26-02:33:27.124423,0.285,-0.170,10.136,11.800,0.000,23.200,-1.070,2.695,-0.070
2019-05-26-02:33:27.234118,0.282,-0.167,10.126,10.900,-1.100,21.600,-1.344,2.625,-0.211
2019-05-26-02:33:27.343700,0.301,-0.167,10.129,11.200,-0.700,22.800,-1.062,2.844,-0.047
2019-05-26-02:33:27.453656,0.278,-0.165,10.122,11.700,-0.100,23.200,-0.945,2.883,-0.305
2019-05-26-02:33:27.563250,0.292,-0.167,10.119,11.700,0.000,22.200,-0.820,2.734,-0.047
2019-05-26-02:33:27.672916,0.287,-0.175,10.107,10.600,-0.200,23.200,-0.727,2.586,-0.203
2019-05-26-02:33:27.782610,0.292,-0.179,10.162,10.300,-0.700,23.800,-1.086,2.523,-0.031
2019-05-26-02:33:27.892542,0.292,-0.165,10.112,11.900,-1.100,22.700,-0.773,2.734,-0.391
2019-05-26-02:33:28.002216,0.278,-0.184,10.117,11.400,-0.800,21.900,-1.062,2.500,-0.070
2019-05-26-02:33:28.111916,0.282,-0.165,10.126,11.300,0.400,22.500,-0.781,2.672,-0.281
2019-05-26-02:33:28.221555,0.285,-0.170,10.129,11.500,-1.700,21.300,-0.867,2.680,-0.023
2019-05-26-02:33:28.331154,0.282,-0.175,10.107,11.100,0.500,22.800,-1.047,2.625,-0.273
2019-05-26-02:33:28.440818,0.280,-0.163,10.114,11.700,-1.100,22.100,-1.141,2.820,-0.141
2019-05-26-02:33:28.550380,0.285,-0.163,10.119,11.100,0.300,21.600,-1.328,2.695,-0.141
2019-05-26-02:33:28.660304,0.282,-0.175,10.134,11.100,-0.600,23.900,-0.898,2.742,-0.203
2019-05-26-02:33:28.770103,0.270,-0.172,10.126,10.900,-0.100,21.200,-0.945,2.758,-0.164
2019-05-26-02:33:28.879764,0.297,-0.172,10.122,11.200,-1.300,21.700,-0.852,2.594,-0.094
2019-05-26-02:33:28.989460,0.282,-0.172,10.110,10.800,-0.800,22.500,-1.008,2.500,-0.227
2019-05-26-02:33:29.099406,0.292,-0.184,10.114,11.700,-0.800,21.900,-1.305,2.695,-0.234
2019-05-26-02:33:29.209022,0.280,-0.184,10.114,10.200,-0.300,23.400,-1.008,2.820,-0.211
2019-05-26-02:33:29.318646,0.278,-0.167,10.131,11.400,-0.800,22.900,-0.781,2.828,-0.031
2019-05-26-02:33:29.428298,0.294,-0.160,10.122,12.200,-0.100,22.700,-0.750,2.852,-0.031
2019-05-26-02:33:29.537843,0.278,-0.175,10.122,10.300,0.300,22.700,-0.828,2.648,-0.031
2019-05-26-02:33:29.647505,0.275,-0.163,10.117,10.700,-0.100,23.400,-0.680,2.680,-0.188
2019-05-26-02:33:29.757179,0.294,-0.184,10.126,11.300,-0.600,23.300,-1.109,2.680,-0.227
2019-05-26-02:33:29.867207,0.292,-0.179,10.105,10.500,0.300,23.600,-0.984,2.734,-0.094
2019-05-26-02:33:29.976960,0.290,-0.172,10.117,10.900,0.200,23.300,-0.797,2.633,-0.164
2019-05-26-02:33:30.086609,0.287,-0.182,10.110,10.000,0.000,22.000,-0.727,2.852,-0.117
2019-05-26-02:33:30.196246,0.294,-0.165,10.138,10.800,-1.100,22.500,-0.828,2.648,-0.031
2019-05-26-02:33:30.306376,0.299,-0.182,10.124,10.800,-0.600,23.900,-0.898,2.906,-0.125
2019-05-26-02:33:30.416088,0.297,-0.167,10.117,10.800,-0.700,23.200,-0.898,2.625,0.016
2019-05-26-02:33:30.525732,0.290,-0.175,10.110,10.600,-0.600,23.100,-1.047,2.570,-0.117
2019-05-26-02:33:30.635336,0.301,-0.179,10.131,11.600,-0.600,21.600,-1.188,2.859,0.062
2019-05-26-02:33:30.745017,0.294,-0.163,10.126,11.100,-1.100,23.100,-0.625,2.766,-0.055
2019-05-26-02:33:30.854666,0.285,-0.167,10.124,10.600,-0.200,23.000,-0.992,2.711,-0.359
2019-05-26-02:33:30.964319,0.282,-0.165,10.136,10.800,-0.900,23.000,-0.898,2.625,-0.023
2019-05-26-02:33:31.074255,0.278,-0.170,10.131,10.900,-0.800,22.500,-0.844,2.781,-0.273
2019-05-26-02:33:31.183934,0.280,-0.177,10.119,11.500,-0.500,22.800,-1.422,2.711,-0.164
2019-05-26-02:33:31.293598,0.297,-0.158,10.141,10.700,-0.100,23.500,-1.180,2.766,-0.125
2019-05-26-02:33:31.403252,0.304,-0.175,10.138,10.300,0.300,24.300,-0.625,2.648,-0.148
2019-05-26-02:33:31.513210,0.299,-0.172,10.095,10.900,-1.200,23.400,-1.211,2.844,-0.234
2019-05-26-02:33:31.622936,0.285,-0.170,10.114,11.800,-0.100,23.900,-0.648,2.867,-0.047
2019-05-26-02:33:31.732598,0.290,-0.184,10.138,10.800,-0.600,22.900,-1.062,2.766,-0.102
2019-05-26-02:33:31.842528,0.287,-0.191,10.129,10.200,-0.800,22.700,-0.984,2.828,-0.102
2019-05-26-02:33:31.952309,0.287,-0.153,10.134,12.100,0.300,21.500,-1.117,2.633,-0.141
2019-05-26-02:33:32.061918,0.290,-0.167,10.131,11.200,-0.500,24.000,-1.008,2.586,-0.359
2019-05-26-02:33:32.171626,0.287,-0.175,10.131,10.300,0.300,22.600,-0.805,2.820,-0.359
2019-05-26-02:33:32.281610,0.290,-0.165,10.129,10.400,-0.400,22.000,-1.180,2.609,-0.141
2019-05-26-02:33:32.391326,0.292,-0.167,10.131,10.300,0.300,22.600,-1.023,2.828,-0.031
2019-05-26-02:33:32.501057,0.306,-0.179,10.122,11.200,-0.800,22.600,-1.047,2.797,-0.188
2019-05-26-02:33:32.610755,0.290,-0.172,10.138,12.000,-1.000,21.700,-1.047,2.977,-0.031
2019-05-26-02:33:32.720718,0.287,-0.179,10.119,11.800,0.000,22.300,-0.648,2.852,-0.258
2019-05-26-02:33:32.830490,0.294,-0.172,10.117,11.200,-1.000,24.800,-1.109,2.633,-0.078
2019-05-26-02:33:32.940247,0.306,-0.175,10.126,11.200,-0.600,22.600,-1.477,2.570,-0.180
2019-05-26-02:33:33.049912,0.282,-0.172,10.129,11.300,-1.000,22.500,-1.227,2.500,-0.203
2019-05-26-02:33:33.159647,0.294,-0.172,10.110,11.100,-1.300,23.500,-0.898,2.766,-0.273
2019-05-26-02:33:33.269390,0.282,-0.175,10.117,11.300,-1.000,24.200,-0.773,2.867,-0.125
2019-05-26-02:33:33.379015,0.290,-0.179,10.122,10.000,-0.600,23.000,-0.875,3.055,-0.234
2019-05-26-02:33:33.488974,0.297,-0.165,10.122,10.800,-0.900,22.600,-0.805,2.711,-0.141
2019-05-26-02:33:33.598625,0.285,-0.175,10.138,11.000,0.900,20.700,-1.039,2.930,-0.188
2019-05-26-02:33:33.708220,0.287,-0.184,10.129,11.800,-0.600,22.200,-1.234,2.648,0.039
2019-05-26-02:33:33.817854,0.285,-0.167,10.114,11.700,-0.400,21.900,-1.164,2.680,-0.281
2019-05-26-02:33:33.927926,0.290,-0.187,10.122,11.300,0.900,22.500,-0.945,2.711,-0.438
2019-05-26-02:33:34.037627,0.297,-0.179,10.114,11.300,-0.400,21.800,-1.117,2.508,-0.117
2019-05-26-02:33:34.147375,0.273,-0.158,10.146,11.500,-0.400,23.800,-1.430,2.938,-0.055
2019-05-26-02:33:34.257136,0.268,-0.179,10.129,11.600,-0.300,22.700,-0.961,2.820,-0.094
2019-05-26-02:33:34.366866,0.275,-0.170,10.122,10.900,-0.100,22.400,-1.234,2.625,-0.188
2019-05-26-02:33:34.476599,0.292,-0.175,10.124,10.700,0.500,22.700,-1.188,2.867,-0.320
2019-05-26-02:33:34.586170,0.294,-0.163,10.107,11.100,-0.100,22.400,-1.250,2.648,-0.305
2019-05-26-02:33:34.696088,0.282,-0.182,10.122,11.000,-0.200,23.200,-0.992,2.633,-0.047
2019-05-26-02:33:34.805793,0.299,-0.179,10.148,11.200,-0.300,23.900,-0.984,2.695,-0.273
2019-05-26-02:33:34.917623,0.292,-0.160,10.122,11.100,-0.300,22.900,-0.875,2.844,-0.414
2019-05-26-02:33:35.027826,0.282,-0.177,10.117,10.800,-0.600,21.600,-0.695,2.805,-0.102
2019-05-26-02:33:35.137698,0.297,-0.177,10.129,11.200,-0.500,22.600,-1.188,2.656,-0.094
2019-05-26-02:33:35.247383,0.290,-0.182,10.129,10.300,-0.500,21.600,-0.898,2.773,-0.031
2019-05-26-02:33:35.357277,0.287,-0.175,10.119,10.000,-0.300,22.500,-0.648,2.867,-0.367
2019-05-26-02:33:35.467066,0.285,-0.165,10.117,10.800,0.300,21.300,-0.766,2.734,-0.250
2019-05-26-02:33:35.577901,0.292,-0.175,10.131,10.700,-0.400,21.500,-0.852,2.883,-0.164
2019-05-26-02:33:35.687841,0.294,-0.158,10.119,11.600,0.600,21.600,-1.039,2.648,-0.227
2019-05-26-02:33:35.797712,0.301,-0.163,10.134,11.000,-0.600,22.700,-0.891,2.828,-0.461
2019-05-26-02:33:35.907714,0.287,-0.172,10.119,10.800,-0.500,23.200,-0.852,2.883,-0.055
2019-05-26-02:33:36.017358,0.285,-0.179,10.136,10.400,-1.000,21.600,-1.016,2.609,-0.141
2019-05-26-02:33:36.127209,0.292,-0.148,10.136,10.900,0.200,23.500,-1.062,2.844,-0.125
2019-05-26-02:33:36.237267,0.282,-0.187,10.136,11.300,-1.100,22.400,-1.133,2.680,-0.273
2019-05-26-02:33:36.347004,0.287,-0.165,10.114,11.300,-1.100,22.000,-0.875,2.648,-0.367
2019-05-26-02:33:36.456661,0.285,-0.167,10.122,11.600,-0.400,23.300,-1.555,2.570,-0.102
2019-05-26-02:33:36.566177,0.290,-0.163,10.124,11.800,-1.300,22.100,-1.266,2.906,0.086
2019-05-26-02:33:36.675780,0.287,-0.163,10.131,10.800,-0.600,21.400,-0.898,2.953,-0.148
2019-05-26-02:33:36.785518,0.282,-0.175,10.110,11.600,-0.400,23.300,-0.922,2.711,0.039
2019-05-26-02:33:36.895435,0.287,-0.170,10.110,11.600,-0.700,21.600,-1.070,2.648,-0.203
2019-05-26-02:33:37.005155,0.285,-0.175,10.122,11.400,-0.200,22.800,-1.023,2.609,-0.258
2019-05-26-02:33:37.115066,0.290,-0.172,10.119,11.100,-1.200,22.000,-0.938,2.547,-0.070
2019-05-26-02:33:37.224810,0.301,-0.170,10.117,11.200,-0.400,22.600,-1.312,2.586,-0.203
2019-05-26-02:33:37.334364,0.301,-0.189,10.141,11.000,-0.200,21.000,-0.984,2.719,-0.070
2019-05-26-02:33:37.444228,0.301,-0.177,10.131,11.100,-0.600,22.400,-1.047,2.711,-0.281
2019-05-26-02:33:37.553796,0.287,-0.172,10.117,11.800,0.100,21.900,-1.086,2.570,-0.328
2019-05-26-02:33:37.663416,0.292,-0.172,10.129,10.700,-1.200,23.700,-0.992,2.867,-0.281
2019-05-26-02:33:37.773173,0.285,-0.182,10.112,11.100,-0.400,22.600,-0.867,2.883,-0.023
2019-05-26-02:33:37.882898,0.282,-0.177,10.141,11.300,-0.200,21.000,-1.398,2.781,-0.008
2019-05-26-02:33:37.992530,0.280,-0.182,10.124,10.700,-0.400,22.600,-1.430,2.695,-0.008
2019-05-26-02:33:38.102116,0.292,-0.184,10.124,10.500,0.400,23.200,-1.289,2.672,-0.023
2019-05-26-02:33:38.211815,0.301,-0.175,10.136,10.900,-0.100,22.800,-1.086,2.625,-0.211
2019-05-26-02:33:38.321788,0.306,-0.177,10.134,10.700,-0.500,24.400,-1.500,2.930,-0.094
2019-05-26-02:33:38.431426,0.294,-0.175,10.141,10.400,-0.500,23.200,-0.781,2.742,-0.125
2019-05-26-02:33:38.541056,0.282,-0.170,10.114,11.800,0.300,24.100,-0.969,2.695,-0.070
2019-05-26-02:33:38.650930,0.280,-0.172,10.122,11.000,-0.200,23.200,-0.656,2.781,-0.305
2019-05-26-02:33:38.761833,0.285,-0.175,10.129,11.100,0.900,22.400,-0.938,2.609,-0.281
2019-05-26-02:33:38.871839,0.287,-0.167,10.131,11.300,-0.400,23.400,-0.930,2.734,0.055
2019-05-26-02:33:38.981512,0.280,-0.182,10.131,10.700,0.300,22.500,-1.523,2.914,-0.305
2019-05-26-02:33:39.091295,0.299,-0.170,10.131,11.100,-0.500,23.100,-0.898,2.586,-0.141
2019-05-26-02:33:39.201053,0.282,-0.165,10.124,11.100,-1.400,22.900,-0.969,2.977,-0.180
2019-05-26-02:33:39.310753,0.285,-0.172,10.122,10.600,0.100,22.700,-0.867,2.906,-0.008
2019-05-26-02:33:39.420401,0.280,-0.189,10.126,11.400,0.100,22.900,-1.094,2.914,-0.305
2019-05-26-02:33:39.530379,0.290,-0.163,10.129,11.200,-0.800,23.800,-0.922,2.609,-0.070
2019-05-26-02:33:39.640113,0.280,-0.167,10.129,11.100,0.400,24.200,-0.914,2.883,-0.227
2019-05-26-02:33:39.749827,0.282,-0.177,10.136,10.200,0.100,22.200,-0.992,2.609,-0.281
2019-05-26-02:33:39.859709,0.299,-0.179,10.136,12.500,-0.300,23.200,-1.266,2.695,-0.273
2019-05-26-02:33:39.969386,0.294,-0.179,10.112,10.700,-0.100,21.800,-1.023,2.633,-0.148
2019-05-26-02:33:40.078947,0.280,-0.170,10.131,10.600,-0.700,23.500,-0.938,2.695,-0.102
2019-05-26-02:33:40.188591,0.297,-0.172,10.117,11.000,0.300,22.600,-1.398,2.422,-0.141
2019-05-26-02:33:40.298285,0.297,-0.175,10.124,11.600,-0.600,22.900,-1.109,2.414,-0.273
2019-05-26-02:33:40.408217,0.290,-0.172,10.112,11.200,-0.500,22.000,-1.164,2.766,-0.148
2019-05-26-02:33:40.517835,0.290,-0.163,10.138,11.100,0.000,22.300,-1.016,2.820,0.055
2019-05-26-02:33:40.627527,0.273,-0.182,10.105,11.200,-0.300,23.200,-1.141,2.680,-0.070
2019-05-26-02:33:40.737382,0.294,-0.184,10.143,11.300,-1.000,22.200,-0.625,2.734,-0.234
2019-05-26-02:33:40.847105,0.287,-0.182,10.131,10.500,-0.100,23.100,-1.234,2.852,-0.188
2019-05-26-02:33:40.956779,0.299,-0.160,10.119,11.000,-0.700,20.300,-0.992,2.836,0.031
2019-05-26-02:33:41.066790,0.285,-0.163,10.134,10.300,-0.100,22.100,-0.898,2.969,-0.164
2019-05-26-02:33:41.176588,0.294,-0.179,10.117,11.200,-0.800,21.300,-0.930,2.773,0.156
2019-05-26-02:33:41.286417,0.290,-0.160,10.122,11.200,-0.100,22.400,-1.281,2.742,-0.234
2019-05-26-02:33:41.396170,0.301,-0.163,10.117,11.600,1.000,23.300,-0.633,2.781,-0.102
2019-05-26-02:33:41.505770,0.278,-0.170,10.141,11.700,-0.300,22.200,-0.914,2.656,-0.203
2019-05-26-02:33:41.615343,0.282,-0.175,10.117,11.500,-0.500,22.400,-0.961,2.781,-0.406
2019-05-26-02:33:41.724915,0.301,-0.165,10.110,11.000,-0.500,22.800,-0.945,2.609,-0.094
2019-05-26-02:33:41.834609,0.292,-0.170,10.136,11.100,-0.100,22.900,-0.766,2.680,-0.227
2019-05-26-02:33:41.944514,0.287,-0.184,10.114,11.100,-0.800,23.100,-1.117,2.781,-0.188
2019-05-26-02:33:42.054391,0.282,-0.172,10.114,11.000,0.000,23.800,-0.656,2.672,0.086
2019-05-26-02:33:42.164157,0.290,-0.160,10.126,10.300,-0.200,21.600,-0.625,2.828,-0.430
2019-05-26-02:33:42.274136,0.292,-0.175,10.114,10.400,-0.300,22.000,-1.023,2.867,-0.211
2019-05-26-02:33:42.383830,0.275,-0.170,10.126,11.000,-0.700,23.400,-1.156,2.461,-0.070
2019-05-26-02:33:42.493444,0.285,-0.175,10.112,10.500,-0.800,22.900,-1.164,2.742,-0.125
2019-05-26-02:33:42.603095,0.304,-0.182,10.129,10.700,0.100,22.700,-1.234,2.633,-0.047
2019-05-26-02:33:42.712617,0.287,-0.170,10.126,11.300,-0.400,21.900,-1.016,2.766,-0.117
2019-05-26-02:33:42.822227,0.301,-0.165,10.117,10.700,0.900,21.800,-0.844,2.719,-0.031
2019-05-26-02:33:42.931900,0.287,-0.177,10.124,10.400,-1.100,22.100,-0.812,3.039,-0.070
2019-05-26-02:33:43.041667,0.278,-0.184,10.141,11.000,-0.900,22.200,-1.086,2.742,-0.273
2019-05-26-02:33:43.151635,0.287,-0.184,10.114,10.700,0.400,22.500,-1.211,2.547,-0.070
2019-05-26-02:33:43.261347,0.290,-0.189,10.124,11.600,0.100,21.600,-1.086,2.500,-0.227
2019-05-26-02:33:43.373019,0.294,-0.167,10.126,9.700,-0.600,21.900,-0.695,2.719,-0.227
2019-05-26-02:33:43.483086,0.282,-0.172,10.136,10.700,0.500,23.600,-1.141,2.781,-0.164
2019-05-26-02:33:43.592776,0.285,-0.175,10.100,10.800,-0.100,23.400,-0.828,2.477,-0.281
2019-05-26-02:33:43.702343,0.290,-0.170,10.119,10.600,-1.400,22.400,-0.781,2.805,-0.305
2019-05-26-02:33:43.811988,0.301,-0.175,10.136,10.700,-0.800,23.800,-0.961,2.719,-0.102
2019-05-26-02:33:43.921634,0.301,-0.170,10.124,10.600,0.000,23.200,-1.234,2.844,-0.008
2019-05-26-02:33:44.031281,0.287,-0.175,10.126,11.300,0.400,24.400,-1.070,2.906,-0.211
2019-05-26-02:33:44.141111,0.294,-0.182,10.119,10.800,-0.600,23.400,-1.047,2.758,-0.258
2019-05-26-02:33:44.251450,0.301,-0.184,10.119,11.300,0.000,22.300,-1.141,2.758,-0.391
2019-05-26-02:33:44.361170,0.287,-0.165,10.134,10.400,-0.100,22.400,-1.227,2.719,-0.102
2019-05-26-02:33:44.470891,0.294,-0.167,10.112,10.400,0.100,24.400,-0.820,2.734,-0.055
2019-05-26-02:33:44.580486,0.299,-0.182,10.105,10.700,0.400,22.700,-1.164,2.820,-0.250
2019-05-26-02:33:44.690366,0.290,-0.175,10.134,10.300,0.100,22.400,-1.812,2.586,-0.164
2019-05-26-02:33:44.800198,0.282,-0.179,10.122,11.100,0.200,22.100,-0.656,2.719,-0.031
2019-05-26-02:33:44.910051,0.275,-0.172,10.122,9.800,-0.600,23.500,-0.781,2.656,-0.031
2019-05-26-02:33:45.019696,0.285,-0.179,10.155,11.300,0.400,21.900,-0.531,2.930,-0.258
2019-05-26-02:33:45.129579,0.287,-0.177,10.134,10.100,-0.300,21.800,-0.805,2.672,-0.148
2019-05-26-02:33:45.239270,0.299,-0.170,10.138,11.700,-0.600,21.300,-1.203,2.594,-0.117
2019-05-26-02:33:45.349068,0.299,-0.163,10.126,10.200,-0.300,21.000,-0.812,2.688,0.086
2019-05-26-02:33:45.459080,0.287,-0.191,10.122,11.300,0.000,23.100,-1.141,2.648,0.086
2019-05-26-02:33:45.568676,0.285,-0.163,10.114,11.400,0.300,22.300,-0.844,2.867,-0.117
2019-05-26-02:33:45.678297,0.292,-0.158,10.134,11.100,-0.600,23.500,-1.273,2.703,0.055
2019-05-26-02:33:45.787981,0.287,-0.179,10.129,10.800,-0.900,21.100,-1.180,2.891,-0.148
2019-05-26-02:33:45.897967,0.299,-0.172,10.102,10.800,0.500,21.100,-1.453,2.938,-0.180
2019-05-26-02:33:46.007630,0.294,-0.170,10.134,10.500,0.000,22.700,-1.164,2.758,-0.188
2019-05-26-02:33:46.117309,0.294,-0.175,10.126,11.200,-0.400,22.500,-1.289,2.625,-0.055
2019-05-26-02:33:46.226986,0.292,-0.184,10.117,11.400,-0.200,21.400,-0.938,2.695,-0.102
2019-05-26-02:33:46.336575,0.311,-0.170,10.129,10.700,0.200,22.800,-0.984,2.648,-0.344
2019-05-26-02:33:46.446173,0.278,-0.172,10.110,11.500,0.000,22.600,-1.234,2.594,-0.031
2019-05-26-02:33:46.555783,0.297,-0.165,10.131,11.700,-1.000,22.000,-0.938,2.633,-0.070
