Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-23-09:17:25.095749,0.323,-0.299,10.117,-1.500,-30.300,-20.900,-1.109,2.797,-0.211
2019-05-23-09:17:25.205546,0.333,-0.311,10.129,-1.100,-30.000,-21.100,-1.094,2.891,-0.117
2019-05-23-09:17:25.315208,0.318,-0.321,10.091,-0.600,-29.700,-20.900,-0.773,2.758,0.078
2019-05-23-09:17:25.425806,0.318,-0.299,10.122,-1.400,-30.300,-21.400,-1.117,2.820,-0.180
2019-05-23-09:17:25.535590,0.311,-0.285,10.138,-0.400,-31.200,-20.900,-0.992,2.648,0.102
2019-05-23-09:17:25.645545,0.321,-0.316,10.131,-1.100,-31.200,-18.900,-1.031,2.836,0.219
2019-05-23-09:17:25.755158,0.318,-0.311,10.134,-1.300,-30.400,-20.200,-1.016,2.867,-0.094
2019-05-23-09:17:25.864748,0.306,-0.316,10.093,0.100,-30.600,-22.000,-0.750,2.992,-0.070
2019-05-23-09:17:25.974280,0.311,-0.301,10.098,-0.400,-30.400,-19.900,-0.680,2.719,-0.078
2019-05-23-09:17:26.084352,0.340,-0.306,10.136,-0.500,-30.500,-21.000,-0.844,2.883,0.008
2019-05-23-09:17:26.194212,0.311,-0.304,10.146,-2.000,-30.900,-20.300,-1.023,2.930,0.102
2019-05-23-09:17:26.305912,0.318,-0.313,10.102,0.000,-31.100,-21.000,-0.992,2.836,0.102
2019-05-23-09:17:26.415674,0.323,-0.301,10.150,-1.400,-30.700,-20.500,-0.484,2.609,-0.164
2019-05-23-09:17:26.525345,0.325,-0.309,10.146,-1.500,-31.100,-19.400,-0.648,2.805,-0.148
2019-05-23-09:17:26.634992,0.325,-0.313,10.102,-1.400,-31.100,-20.200,-1.117,2.969,0.062
2019-05-23-09:17:26.744551,0.316,-0.306,10.112,-0.500,-30.900,-19.700,-1.117,2.797,0.125
2019-05-23-09:17:26.854643,0.313,-0.306,10.131,-1.600,-30.600,-21.000,-0.992,2.797,0.031
2019-05-23-09:17:26.964325,0.309,-0.306,10.119,-0.600,-30.300,-20.800,-0.992,2.758,-0.031
2019-05-23-09:17:27.074002,0.323,-0.301,10.129,-1.500,-30.100,-19.800,-0.773,2.961,0.086
2019-05-23-09:17:27.183849,0.330,-0.313,10.040,-0.200,-30.000,-20.200,-0.539,2.930,-0.141
2019-05-23-09:17:27.293915,0.318,-0.299,10.126,-1.000,-30.500,-20.900,-0.766,2.672,-0.273
2019-05-23-09:17:27.403654,0.313,-0.297,10.126,-0.500,-29.200,-21.000,-1.375,2.906,-0.055
2019-05-23-09:17:27.513253,0.333,-0.306,10.124,-1.400,-31.100,-19.600,-0.750,2.953,-0.047
2019-05-23-09:17:27.622811,0.335,-0.299,10.088,-0.500,-30.000,-21.000,-0.727,2.852,-0.141
2019-05-23-09:17:27.732495,0.311,-0.294,10.184,-0.900,-30.900,-19.800,-0.758,2.898,0.125
2019-05-23-09:17:27.842055,0.328,-0.316,10.112,-0.200,-29.800,-21.400,-0.945,2.820,-0.250
2019-05-23-09:17:27.951544,0.330,-0.301,10.155,-1.900,-30.100,-21.900,-0.984,2.930,-0.102
2019-05-23-09:17:28.061423,0.340,-0.313,10.040,0.400,-30.400,-20.700,-0.891,2.969,-0.250
2019-05-23-09:17:28.171251,0.318,-0.304,10.110,-0.700,-30.900,-20.100,-0.391,2.812,0.078
2019-05-23-09:17:28.280916,0.325,-0.313,10.102,-0.300,-30.700,-19.700,-1.062,2.766,-0.141
2019-05-23-09:17:28.396600,0.321,-0.301,10.114,-1.700,-32.000,-20.300,-0.688,2.812,0.102
2019-05-23-09:17:28.506366,0.325,-0.333,10.129,-0.900,-29.800,-20.200,-0.891,2.914,-0.055
2019-05-23-09:17:28.615965,0.330,-0.306,10.122,-2.100,-30.000,-19.300,-0.789,2.875,0.016
2019-05-23-09:17:28.725634,0.321,-0.306,10.112,1.300,-30.700,-21.700,-0.977,2.789,0.039
2019-05-23-09:17:28.835184,0.337,-0.306,10.124,-1.200,-30.100,-20.400,-0.656,2.734,-0.008
2019-05-23-09:17:28.945045,0.330,-0.301,10.169,-0.200,-31.300,-20.600,-1.203,2.734,-0.094
2019-05-23-09:17:29.054796,0.313,-0.309,10.069,-1.100,-30.800,-20.000,-0.961,2.695,0.008
2019-05-23-09:17:29.164524,0.318,-0.309,10.098,-0.900,-29.800,-21.400,-0.539,2.828,-0.008
2019-05-23-09:17:29.274750,0.330,-0.306,10.117,-1.600,-30.100,-20.100,-0.750,2.914,-0.008
2019-05-23-09:17:29.384405,0.309,-0.297,10.117,-0.400,-30.600,-20.200,-0.742,2.742,-0.070
2019-05-23-09:17:29.494074,0.323,-0.297,10.064,-0.700,-30.700,-20.700,-0.609,2.922,0.055
2019-05-23-09:17:29.606271,0.337,-0.316,10.098,-1.000,-31.100,-20.600,-0.773,2.672,0.055
2019-05-23-09:17:29.715976,0.330,-0.287,10.102,-0.800,-30.200,-19.400,-0.859,2.812,0.219
2019-05-23-09:17:29.825546,0.330,-0.316,10.122,-0.100,-31.800,-21.100,-1.180,2.719,-0.359
2019-05-23-09:17:29.935064,0.321,-0.311,10.110,-1.000,-30.200,-20.300,-0.820,2.797,-0.055
2019-05-23-09:17:30.044729,0.337,-0.304,10.086,0.500,-31.400,-20.800,-0.984,2.766,-0.258
2019-05-23-09:17:30.154512,0.321,-0.311,10.107,-1.100,-30.200,-21.100,-0.828,2.562,-0.203
2019-05-23-09:17:30.264238,0.330,-0.297,10.112,0.600,-31.000,-22.400,-1.266,2.695,-0.070
2019-05-23-09:17:30.373878,0.313,-0.301,10.119,-0.900,-30.800,-19.700,-1.281,2.797,-0.305
2019-05-23-09:17:30.483925,0.335,-0.311,10.126,-1.500,-29.900,-20.500,-0.883,2.875,0.016
2019-05-23-09:17:30.593661,0.321,-0.321,10.105,-0.200,-30.800,-20.800,-1.070,2.930,0.148
2019-05-23-09:17:30.703359,0.337,-0.316,10.129,-0.100,-31.100,-20.500,-0.602,2.969,-0.234
2019-05-23-09:17:30.813303,0.311,-0.278,10.131,-1.300,-30.000,-20.900,-0.586,3.023,-0.258
2019-05-23-09:17:30.922921,0.330,-0.306,10.098,-0.800,-30.800,-19.000,-0.945,2.625,-0.117
2019-05-23-09:17:31.032541,0.311,-0.299,10.141,-0.500,-30.000,-19.900,-0.797,2.992,0.133
2019-05-23-09:17:31.142397,0.313,-0.304,10.093,-0.900,-29.200,-19.300,-0.875,2.758,0.078
2019-05-23-09:17:31.252110,0.318,-0.316,10.098,-0.500,-30.500,-20.600,-1.016,2.781,-0.047
2019-05-23-09:17:31.361873,0.323,-0.299,10.138,-0.900,-30.800,-20.800,-0.680,3.016,-0.125
2019-05-23-09:17:31.471474,0.316,-0.309,10.122,0.000,-30.600,-20.200,-1.180,2.734,-0.070
2019-05-23-09:17:31.581071,0.309,-0.285,10.158,-1.100,-31.000,-20.600,-0.562,2.820,-0.078
2019-05-23-09:17:31.691014,0.311,-0.285,10.141,-0.700,-30.200,-20.600,-1.117,2.820,-0.055
2019-05-23-09:17:31.800650,0.304,-0.285,10.172,-1.300,-30.500,-21.900,-0.742,2.938,-0.141
2019-05-23-09:17:31.910536,0.333,-0.306,10.107,-0.600,-30.100,-20.400,-0.836,2.750,0.188
2019-05-23-09:17:32.020486,0.316,-0.294,10.112,-0.700,-30.000,-21.600,-1.258,2.586,-0.234
2019-05-23-09:17:32.130367,0.325,-0.304,10.086,0.000,-29.400,-20.600,-0.797,2.805,-0.008
2019-05-23-09:17:32.240152,0.323,-0.301,10.138,-1.300,-30.400,-20.800,-0.898,2.602,0.016
2019-05-23-09:17:32.349913,0.340,-0.311,10.079,-0.500,-30.800,-21.700,-0.656,2.742,-0.047
2019-05-23-09:17:32.459479,0.321,-0.306,10.131,-0.500,-31.400,-21.900,-0.930,2.945,0.039
2019-05-23-09:17:32.569097,0.321,-0.292,10.148,-0.700,-31.000,-21.700,-1.094,2.539,-0.023
2019-05-23-09:17:32.678913,0.306,-0.313,10.076,0.400,-30.700,-21.100,-0.430,2.625,-0.188
2019-05-23-09:17:32.788530,0.335,-0.321,10.124,-0.900,-31.000,-19.400,-1.094,2.781,-0.055
2019-05-23-09:17:32.898510,0.333,-0.301,10.134,0.100,-30.700,-20.100,-0.984,2.805,-0.273
2019-05-23-09:17:33.008248,0.325,-0.292,10.114,0.400,-30.200,-19.600,-0.852,2.773,0.062
2019-05-23-09:17:33.117879,0.321,-0.311,10.088,-0.900,-30.300,-20.300,-0.898,2.594,-0.180
2019-05-23-09:17:33.227864,0.318,-0.325,10.055,-0.400,-29.900,-20.300,-0.477,2.992,-0.117
2019-05-23-09:17:33.337585,0.323,-0.304,10.126,-0.500,-29.600,-20.600,-0.688,3.125,-0.055
2019-05-23-09:17:33.447137,0.316,-0.297,10.100,0.300,-29.600,-20.100,-0.812,2.812,0.078
2019-05-23-09:17:33.556767,0.325,-0.309,10.153,0.400,-31.400,-21.100,-0.945,2.594,-0.180
2019-05-23-09:17:33.666521,0.323,-0.321,10.112,0.300,-30.300,-19.700,-0.852,2.805,-0.141
2019-05-23-09:17:33.776150,0.316,-0.304,10.119,-0.700,-29.800,-21.900,-1.367,2.703,0.062
2019-05-23-09:17:33.885937,0.323,-0.316,10.102,0.300,-31.000,-21.700,-1.023,2.805,-0.164
2019-05-23-09:17:33.995631,0.309,-0.340,10.067,0.500,-30.200,-21.400,-0.836,2.789,0.016
2019-05-23-09:17:34.105554,0.318,-0.311,10.076,-0.400,-30.500,-20.200,-0.773,2.867,-0.008
2019-05-23-09:17:34.215372,0.349,-0.294,10.155,-0.700,-30.500,-21.100,-1.141,2.914,-0.008
2019-05-23-09:17:34.325072,0.321,-0.299,10.119,-0.600,-30.700,-20.300,-0.438,2.758,-0.031
2019-05-23-09:17:34.435018,0.316,-0.306,10.181,-0.500,-30.500,-22.500,-0.961,2.844,-0.023
2019-05-23-09:17:34.544776,0.316,-0.311,10.143,0.600,-30.900,-20.000,-0.961,2.766,-0.125
2019-05-23-09:17:34.656604,0.321,-0.306,10.102,1.000,-31.300,-19.700,-0.578,2.695,-0.047
2019-05-23-09:17:34.766287,0.337,-0.309,10.071,-0.400,-30.700,-19.400,-0.469,2.750,0.016
2019-05-23-09:17:34.875859,0.328,-0.290,10.100,1.000,-30.800,-21.100,-0.906,2.562,0.109
2019-05-23-09:17:34.985381,0.321,-0.297,10.095,-0.400,-30.700,-20.300,-1.055,2.664,0.102
2019-05-23-09:17:35.094942,0.325,-0.313,10.093,0.100,-31.000,-20.700,-0.781,2.961,0.242
2019-05-23-09:17:35.209682,0.301,-0.304,10.119,0.100,-31.700,-20.000,-0.969,3.000,-0.023
2019-05-23-09:17:35.319575,0.318,-0.306,10.114,-0.700,-31.200,-20.300,-0.562,2.898,0.086
2019-05-23-09:17:35.429194,0.316,-0.292,10.155,-1.100,-31.100,-18.900,-0.602,2.734,-0.023
2019-05-23-09:17:35.538836,0.318,-0.290,10.177,0.200,-29.600,-20.700,-0.852,2.852,-0.078
2019-05-23-09:17:35.648766,0.311,-0.306,10.107,-2.100,-31.400,-19.700,-0.734,2.883,-0.055
2019-05-23-09:17:35.758487,0.335,-0.309,10.110,-0.400,-30.900,-22.100,-0.820,2.547,-0.047
2019-05-23-09:17:35.868165,0.318,-0.321,10.076,-1.400,-30.600,-21.300,-0.742,2.742,-0.023
2019-05-23-09:17:35.977731,0.316,-0.309,10.107,0.100,-29.700,-19.800,-0.594,2.836,0.125
2019-05-23-09:17:36.087324,0.337,-0.304,10.074,-0.900,-30.900,-21.000,-0.852,2.734,-0.070
2019-05-23-09:17:36.197120,0.306,-0.294,10.117,-0.700,-30.500,-21.000,-0.969,2.797,-0.141
2019-05-23-09:17:36.306792,0.340,-0.297,10.091,-0.900,-29.500,-19.200,-0.758,2.750,0.078
2019-05-23-09:17:36.421648,0.328,-0.311,10.074,-1.000,-29.700,-20.600,-0.664,2.641,0.078
2019-05-23-09:17:36.531298,0.328,-0.311,10.052,-1.300,-30.700,-19.800,-1.109,2.805,-0.234
2019-05-23-09:17:36.640924,0.301,-0.299,10.134,1.100,-30.100,-19.700,-0.641,2.844,0.102
2019-05-23-09:17:36.750484,0.323,-0.306,10.126,-0.500,-30.200,-19.200,-0.859,2.578,0.031
2019-05-23-09:17:36.860417,0.309,-0.313,10.114,-0.200,-30.100,-20.700,-0.852,2.734,0.156
2019-05-23-09:17:36.970317,0.323,-0.301,10.143,-1.300,-30.600,-19.500,-1.211,2.562,0.133
2019-05-23-09:17:37.080155,0.330,-0.311,10.134,-0.700,-30.900,-21.300,-0.953,2.820,0.031
2019-05-23-09:17:37.190124,0.313,-0.282,10.114,-2.200,-30.600,-19.900,-1.195,2.688,0.156
2019-05-23-09:17:37.299960,0.313,-0.325,10.114,0.300,-30.300,-21.700,-0.852,2.766,-0.023
2019-05-23-09:17:37.409562,0.325,-0.323,10.110,-0.800,-29.900,-20.500,-0.648,2.781,-0.094
2019-05-23-09:17:37.519147,0.313,-0.297,10.124,-0.100,-29.600,-21.100,-0.844,2.719,-0.094
2019-05-23-09:17:37.629483,0.301,-0.306,10.098,-0.800,-30.100,-20.300,-1.227,2.711,-0.008
2019-05-23-09:17:37.739141,0.323,-0.311,10.146,-0.400,-30.900,-21.600,-1.062,2.977,-0.234
2019-05-23-09:17:37.848664,0.318,-0.294,10.162,-0.700,-31.000,-19.100,-1.422,2.828,0.008
2019-05-23-09:17:37.958266,0.333,-0.316,10.141,0.500,-30.700,-19.800,-1.008,2.766,-0.188
2019-05-23-09:17:38.068245,0.316,-0.318,10.095,-1.400,-30.600,-20.000,-1.023,2.898,0.086
2019-05-23-09:17:38.178013,0.328,-0.299,10.136,0.400,-30.400,-22.200,-0.836,2.930,0.188
2019-05-23-09:17:38.287695,0.328,-0.301,10.093,-0.900,-30.700,-21.200,-0.852,2.766,-0.078
2019-05-23-09:17:38.397308,0.325,-0.316,10.150,-0.700,-31.200,-20.300,-0.922,2.797,0.008
2019-05-23-09:17:38.506877,0.325,-0.309,10.112,0.100,-30.000,-20.400,-0.672,2.594,-0.047
2019-05-23-09:17:38.616534,0.313,-0.306,10.069,-0.800,-30.700,-18.900,-0.578,2.711,-0.148
2019-05-23-09:17:38.726211,0.330,-0.290,10.114,-1.600,-30.700,-19.900,-0.695,2.820,-0.141
2019-05-23-09:17:38.836155,0.316,-0.311,10.129,-0.600,-31.100,-21.400,-0.734,2.562,0.211
2019-05-23-09:17:38.946045,0.311,-0.297,10.138,-0.500,-30.800,-21.200,-0.594,2.727,0.109
2019-05-23-09:17:39.055715,0.321,-0.297,10.141,-0.800,-30.600,-20.600,-0.828,2.703,0.188
2019-05-23-09:17:39.165488,0.333,-0.321,10.124,0.600,-30.200,-20.700,-0.680,2.930,-0.281
2019-05-23-09:17:39.275532,0.316,-0.299,10.105,-0.900,-30.200,-20.700,-1.336,2.742,-0.047
2019-05-23-09:17:39.385230,0.325,-0.292,10.129,0.500,-30.800,-21.100,-0.688,2.883,0.062
2019-05-23-09:17:39.494827,0.313,-0.306,10.119,-0.300,-30.400,-18.700,-1.023,2.633,-0.180
2019-05-23-09:17:39.604406,0.318,-0.306,10.141,0.100,-30.500,-20.900,-0.438,3.086,-0.070
2019-05-23-09:17:39.714190,0.325,-0.301,10.134,-1.900,-31.000,-21.000,-1.180,2.828,-0.125
2019-05-23-09:17:39.823755,0.318,-0.304,10.107,0.500,-30.600,-20.900,-0.500,2.992,0.078
2019-05-23-09:17:39.933241,0.311,-0.306,10.126,-0.600,-30.400,-20.400,-0.578,2.398,-0.180
2019-05-23-09:17:40.043178,0.316,-0.313,10.083,-0.300,-30.400,-20.900,-1.250,2.953,0.008
2019-05-23-09:17:40.153014,0.316,-0.325,10.100,-0.900,-30.700,-20.800,-1.117,2.648,0.078
2019-05-23-09:17:40.262757,0.328,-0.299,10.117,-0.700,-30.700,-21.300,-1.047,2.664,0.062
2019-05-23-09:17:40.372457,0.318,-0.297,10.143,-0.400,-30.400,-19.800,-0.812,2.750,0.086
2019-05-23-09:17:40.482434,0.309,-0.318,10.100,-0.400,-30.200,-19.800,-0.758,2.883,0.055
2019-05-23-09:17:40.592083,0.328,-0.294,10.134,-0.600,-31.000,-19.900,-0.898,2.742,-0.070
2019-05-23-09:17:40.701861,0.328,-0.304,10.110,-0.400,-30.500,-21.200,-0.594,2.648,0.062
2019-05-23-09:17:40.811431,0.318,-0.304,10.088,-1.000,-30.700,-19.400,-1.508,2.680,-0.070
2019-05-23-09:17:40.920947,0.313,-0.316,10.112,-1.200,-30.400,-20.300,-0.781,2.820,-0.047
2019-05-23-09:17:41.030562,0.328,-0.311,10.102,-1.200,-31.400,-20.700,-0.992,2.906,-0.047
2019-05-23-09:17:41.140275,0.330,-0.294,10.143,-0.400,-30.600,-21.000,-1.047,2.672,0.055
2019-05-23-09:17:41.250340,0.321,-0.306,10.119,-0.800,-30.000,-20.200,-0.898,2.609,-0.070
2019-05-23-09:17:41.360139,0.323,-0.294,10.160,-1.700,-30.600,-19.900,-0.859,2.492,0.156
2019-05-23-09:17:41.469771,0.323,-0.297,10.122,1.200,-30.000,-19.700,-1.000,2.812,0.031
2019-05-23-09:17:41.579371,0.313,-0.292,10.141,-0.900,-31.200,-20.100,-0.922,2.727,0.188
2019-05-23-09:17:41.689343,0.335,-0.316,10.083,-1.000,-29.900,-19.000,-0.734,2.672,0.109
2019-05-23-09:17:41.798978,0.318,-0.287,10.126,-0.700,-29.800,-19.500,-0.883,2.820,0.062
2019-05-23-09:17:41.908507,0.318,-0.301,10.098,-0.600,-30.700,-20.900,-0.438,2.664,0.102
2019-05-23-09:17:42.018101,0.318,-0.292,10.162,-0.500,-30.300,-21.300,-1.180,2.797,-0.180
2019-05-23-09:17:42.127916,0.340,-0.301,10.119,0.000,-30.000,-19.800,-0.945,2.836,0.172
2019-05-23-09:17:42.237743,0.311,-0.299,10.148,-0.700,-31.000,-19.700,-0.727,2.938,-0.141
2019-05-23-09:17:42.347452,0.297,-0.297,10.141,-1.400,-30.600,-21.700,-0.578,2.820,-0.188
2019-05-23-09:17:42.457379,0.323,-0.311,10.124,-1.000,-30.600,-20.400,-0.969,2.844,-0.023
2019-05-23-09:17:42.567061,0.330,-0.333,10.102,-1.600,-30.100,-21.600,-1.078,2.773,0.148
2019-05-23-09:17:42.676740,0.318,-0.287,10.155,-0.200,-30.100,-20.100,-0.750,2.695,-0.227
2019-05-23-09:17:42.786381,0.318,-0.287,10.112,-1.200,-30.200,-19.800,-0.773,2.906,-0.094
2019-05-23-09:17:42.896423,0.323,-0.306,10.102,-0.300,-28.700,-22.900,-0.961,2.734,-0.094
2019-05-23-09:17:43.006061,0.316,-0.301,10.174,-1.700,-29.900,-21.100,-0.539,2.648,-0.047
2019-05-23-09:17:43.117795,0.335,-0.318,10.074,-0.400,-30.000,-21.100,-0.727,2.758,-0.328
2019-05-23-09:17:43.227671,0.316,-0.323,10.035,0.200,-30.400,-21.000,-1.398,2.805,-0.227
2019-05-23-09:17:43.342735,0.318,-0.292,10.158,-0.400,-30.600,-19.700,-1.164,2.688,0.242
2019-05-23-09:17:43.452671,0.316,-0.297,10.129,-0.800,-29.700,-19.800,-0.898,2.648,0.039
2019-05-23-09:17:43.562407,0.304,-0.299,10.129,-0.700,-30.100,-22.200,-0.844,2.586,-0.125
2019-05-23-09:17:43.672411,0.342,-0.311,10.079,-0.700,-30.200,-20.600,-0.977,2.961,0.195
2019-05-23-09:17:43.782070,0.304,-0.306,10.110,0.700,-30.900,-20.100,-0.961,2.883,-0.070
2019-05-23-09:17:43.891935,0.340,-0.294,10.165,-1.500,-30.900,-19.500,-0.781,2.727,0.125
2019-05-23-09:17:44.001785,0.306,-0.318,10.105,-0.800,-30.000,-22.100,-0.531,3.016,-0.031
2019-05-23-09:17:44.111777,0.318,-0.297,10.148,-1.500,-30.700,-21.500,-1.000,2.797,0.102
2019-05-23-09:17:44.221567,0.323,-0.325,10.083,0.100,-31.100,-21.400,-0.992,2.836,0.039
2019-05-23-09:17:44.331272,0.325,-0.313,10.114,-0.400,-30.400,-20.500,-1.070,2.852,-0.023
2019-05-23-09:17:44.440865,0.342,-0.306,10.091,-1.600,-30.500,-22.000,-0.562,2.680,-0.102
2019-05-23-09:17:44.550515,0.306,-0.309,10.074,-0.800,-30.400,-19.900,-0.938,2.906,-0.164
2019-05-23-09:17:44.660296,0.330,-0.306,10.083,-0.900,-30.600,-20.900,-1.164,2.906,-0.078
2019-05-23-09:17:44.769987,0.342,-0.299,10.148,-0.900,-31.700,-19.800,-0.883,2.734,0.086
2019-05-23-09:17:44.880035,0.354,-0.313,10.026,-0.900,-31.600,-22.500,-0.906,2.883,0.148
2019-05-23-09:17:44.989701,0.318,-0.313,10.124,-1.600,-30.100,-20.200,-1.242,3.055,0.242
2019-05-23-09:17:45.099300,0.316,-0.316,10.088,0.000,-29.900,-21.000,-0.477,2.828,-0.297
2019-05-23-09:17:45.209055,0.330,-0.311,10.114,-2.200,-31.000,-19.700,-1.297,2.625,0.102
2019-05-23-09:17:45.319042,0.328,-0.313,10.035,-0.700,-30.100,-20.700,-0.734,3.078,-0.008
2019-05-23-09:17:45.428676,0.311,-0.304,10.193,-0.300,-30.800,-19.700,-0.719,2.656,-0.141
2019-05-23-09:17:45.538515,0.316,-0.309,10.146,-1.000,-30.100,-20.700,-0.797,2.672,-0.031
2019-05-23-09:17:45.648378,0.335,-0.330,10.052,-1.500,-30.800,-20.700,-0.758,2.969,0.125
2019-05-23-09:17:45.758028,0.311,-0.299,10.160,-0.600,-30.000,-21.200,-1.211,2.922,0.211
2019-05-23-09:17:45.867597,0.330,-0.301,10.138,-0.700,-30.600,-21.700,-0.617,3.086,-0.102
2019-05-23-09:17:45.977155,0.299,-0.297,10.112,0.000,-30.100,-21.300,-0.906,2.703,0.156
2019-05-23-09:17:46.087012,0.321,-0.328,10.069,-1.000,-30.800,-20.500,-1.070,2.625,0.148
2019-05-23-09:17:46.196866,0.325,-0.313,10.045,-0.200,-29.400,-21.400,-0.578,2.930,-0.094
2019-05-23-09:17:46.306774,0.323,-0.290,10.136,-2.900,-30.200,-19.900,-0.773,2.773,0.156
2019-05-23-09:17:46.416481,0.330,-0.299,10.143,-1.500,-30.600,-20.800,-0.898,2.734,-0.055
2019-05-23-09:17:46.526450,0.335,-0.304,10.131,-1.200,-31.100,-20.400,-0.742,2.547,-0.188
2019-05-23-09:17:46.636163,0.340,-0.313,10.126,-1.900,-30.500,-20.100,-1.117,2.852,-0.117
2019-05-23-09:17:46.745767,0.311,-0.287,10.138,0.200,-29.500,-20.500,-0.898,2.656,-0.070
2019-05-23-09:17:46.855335,0.330,-0.328,10.117,0.000,-30.200,-18.500,-0.758,2.922,0.039
2019-05-23-09:17:46.964899,0.342,-0.304,10.136,0.900,-31.000,-21.100,-0.656,2.820,0.219
2019-05-23-09:17:47.074530,0.316,-0.306,10.134,-1.400,-29.800,-19.800,-0.797,2.742,-0.055
2019-05-23-09:17:47.184413,0.335,-0.297,10.098,0.000,-30.500,-20.900,-0.727,2.836,0.109
2019-05-23-09:17:47.298234,0.340,-0.311,10.110,0.100,-29.500,-21.000,-0.852,2.734,-0.227
2019-05-23-09:17:47.407940,0.321,-0.306,10.086,-1.000,-30.200,-21.400,-1.008,2.797,-0.148
2019-05-23-09:17:47.517560,0.342,-0.299,10.153,0.000,-30.700,-21.200,-1.453,2.773,0.188
2019-05-23-09:17:47.627135,0.318,-0.304,10.081,0.100,-29.800,-19.800,-1.336,2.867,-0.305
2019-05-23-09:17:47.737093,0.318,-0.306,10.136,-1.100,-31.500,-21.300,-0.898,3.062,-0.188
2019-05-23-09:17:47.846747,0.306,-0.311,10.102,-0.400,-30.300,-20.100,-1.102,2.930,0.086
2019-05-23-09:17:47.956424,0.330,-0.299,10.102,-1.900,-30.500,-21.100,-0.758,2.664,0.211
2019-05-23-09:17:48.066084,0.340,-0.304,10.117,-0.100,-30.400,-19.900,-0.812,2.773,0.102
2019-05-23-09:17:48.175791,0.333,-0.318,10.083,-1.300,-30.800,-21.600,-1.086,2.695,-0.047
2019-05-23-09:17:48.285511,0.330,-0.304,10.102,-0.200,-30.500,-20.600,-1.008,2.633,-0.281
2019-05-23-09:17:48.395183,0.328,-0.301,10.112,-1.100,-31.000,-20.000,-1.047,2.812,0.055
2019-05-23-09:17:48.505154,0.313,-0.285,10.124,0.900,-30.400,-20.400,-0.641,2.836,0.016
2019-05-23-09:17:48.614838,0.330,-0.299,10.129,0.100,-31.200,-20.400,-0.609,2.578,0.062
2019-05-23-09:17:48.724700,0.313,-0.309,10.134,-0.600,-30.000,-22.300,-0.953,2.789,0.109
2019-05-23-09:17:48.834378,0.318,-0.309,10.071,-0.900,-30.500,-19.100,-1.008,2.906,0.008
2019-05-23-09:17:48.944447,0.318,-0.290,10.158,0.400,-31.000,-20.200,-0.680,2.969,-0.297
2019-05-23-09:17:49.054244,0.342,-0.292,10.174,-2.100,-30.600,-19.900,-0.703,2.797,-0.023
2019-05-23-09:17:49.164035,0.313,-0.316,10.126,0.300,-29.800,-22.300,-0.867,2.719,-0.031
2019-05-23-09:17:49.273832,0.318,-0.294,10.160,-1.300,-29.500,-19.800,-0.773,2.789,0.039
2019-05-23-09:17:49.383632,0.333,-0.301,10.105,0.600,-29.200,-21.900,-1.008,2.734,-0.164
2019-05-23-09:17:49.493252,0.318,-0.313,10.088,-2.400,-30.700,-20.200,-0.852,2.750,0.078
2019-05-23-09:17:49.602866,0.330,-0.304,10.062,-0.300,-30.000,-20.300,-1.266,2.758,0.188
2019-05-23-09:17:49.712743,0.323,-0.299,10.083,-1.600,-30.700,-20.900,-1.062,2.781,-0.102
2019-05-23-09:17:49.822377,0.318,-0.309,10.117,-0.800,-29.500,-21.400,-0.750,2.656,-0.008
2019-05-23-09:17:49.932044,0.318,-0.292,10.112,-0.700,-31.700,-19.700,-0.875,2.797,0.188
2019-05-23-09:17:50.042091,0.321,-0.301,10.091,-0.500,-29.700,-21.500,-0.898,2.789,0.086
2019-05-23-09:17:50.152149,0.313,-0.316,10.105,-0.600,-31.200,-22.000,-0.867,2.781,-0.141
2019-05-23-09:17:50.261973,0.335,-0.309,10.079,-0.800,-30.300,-20.300,-0.469,2.836,0.062
2019-05-23-09:17:50.371808,0.323,-0.290,10.095,-1.000,-29.600,-21.400,-0.789,2.703,0.125
2019-05-23-09:17:50.481446,0.309,-0.318,10.093,-0.800,-30.400,-21.000,-1.164,2.945,0.031
2019-05-23-09:17:50.591049,0.313,-0.309,10.141,0.000,-30.000,-19.900,-0.898,2.367,0.281
2019-05-23-09:17:50.700777,0.333,-0.318,10.086,0.100,-29.600,-20.900,-0.938,2.656,-0.008
2019-05-23-09:17:50.810355,0.318,-0.292,10.131,-0.200,-30.700,-20.000,-0.945,2.641,0.016
2019-05-23-09:17:50.920373,0.330,-0.306,10.091,-0.700,-30.500,-20.700,-1.008,2.977,-0.008
2019-05-23-09:17:51.030245,0.325,-0.299,10.129,-1.000,-30.600,-21.700,-1.047,2.773,0.312
2019-05-23-09:17:51.140023,0.333,-0.316,10.057,-0.600,-30.200,-21.400,-0.859,2.961,0.375
2019-05-23-09:17:51.250467,0.330,-0.306,10.064,-0.400,-30.200,-19.600,-0.570,2.930,0.086
2019-05-23-09:17:51.360328,0.330,-0.292,10.129,0.200,-30.800,-21.700,-0.891,2.695,-0.094
2019-05-23-09:17:51.472147,0.328,-0.299,10.083,-0.200,-29.400,-20.900,-1.195,2.922,0.172
