Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-23-09:10:55.666420,0.330,-0.306,10.064,-0.500,-30.700,-20.800,-0.844,2.766,-0.148
2019-05-23-09:10:55.776000,0.323,-0.313,10.134,-1.700,-30.800,-20.500,-1.031,2.727,0.086
2019-05-23-09:10:55.885518,0.325,-0.309,10.110,-0.100,-30.600,-21.800,-0.734,2.578,0.172
2019-05-23-09:10:55.995427,0.321,-0.301,10.098,-1.900,-30.400,-20.600,-1.156,2.672,-0.148
2019-05-23-09:10:56.105145,0.316,-0.297,10.138,-0.400,-30.000,-21.500,-0.922,2.625,0.062
2019-05-23-09:10:56.214834,0.321,-0.301,10.141,-1.800,-31.000,-20.800,-0.953,2.750,0.109
2019-05-23-09:10:56.324839,0.309,-0.294,10.110,-0.700,-30.100,-21.600,-0.578,2.766,-0.188
2019-05-23-09:10:56.434481,0.325,-0.306,10.107,-1.800,-30.900,-21.600,-0.992,2.711,0.148
2019-05-23-09:10:56.544236,0.304,-0.290,10.126,-1.500,-28.700,-21.600,-0.992,2.648,-0.031
2019-05-23-09:10:56.654064,0.330,-0.294,10.102,-1.200,-31.200,-21.100,-0.727,2.656,-0.148
2019-05-23-09:10:56.763895,0.321,-0.306,10.102,-1.200,-30.400,-20.200,-0.867,2.938,-0.141
2019-05-23-09:10:56.873605,0.313,-0.311,10.107,-1.300,-30.100,-20.500,-0.945,2.812,0.086
2019-05-23-09:10:56.983246,0.347,-0.297,10.091,-0.900,-30.600,-20.600,-0.570,2.812,0.031
2019-05-23-09:10:57.093174,0.325,-0.297,10.136,-1.700,-30.200,-19.900,-0.594,2.945,0.039
2019-05-23-09:10:57.203097,0.313,-0.301,10.102,-0.600,-31.000,-21.700,-1.094,2.891,-0.094
2019-05-23-09:10:57.312682,0.316,-0.313,10.100,-1.600,-29.100,-20.800,-0.758,2.836,0.102
2019-05-23-09:10:57.422182,0.313,-0.299,10.150,-0.300,-30.700,-20.800,-0.727,2.797,-0.031
2019-05-23-09:10:57.532202,0.337,-0.301,10.105,-0.300,-30.800,-22.300,-0.656,2.734,-0.117
2019-05-23-09:10:57.642007,0.333,-0.311,10.091,-0.600,-30.300,-20.200,-0.781,2.734,-0.047
2019-05-23-09:10:57.751717,0.313,-0.297,10.098,-1.000,-30.900,-22.100,-0.703,2.688,0.016
2019-05-23-09:10:57.861264,0.316,-0.325,10.071,-2.000,-30.800,-21.700,-0.531,2.891,-0.367
2019-05-23-09:10:57.970903,0.333,-0.311,10.088,-1.800,-29.900,-20.400,-1.281,2.820,-0.031
2019-05-23-09:10:58.080640,0.318,-0.304,10.083,-2.100,-32.000,-20.200,-1.094,2.703,0.109
2019-05-23-09:10:58.190332,0.309,-0.321,10.102,-2.300,-30.300,-22.400,-1.234,2.883,-0.141
2019-05-23-09:10:58.300018,0.342,-0.309,10.136,-1.300,-31.200,-20.700,-1.148,3.039,-0.117
2019-05-23-09:10:58.410063,0.321,-0.311,10.136,0.100,-30.700,-21.500,-0.664,2.641,0.102
2019-05-23-09:10:58.519745,0.325,-0.316,10.126,-1.100,-30.600,-21.500,-0.969,2.758,0.219
2019-05-23-09:10:58.629681,0.325,-0.306,10.112,-1.700,-30.200,-19.100,-1.383,2.961,0.039
2019-05-23-09:10:58.739647,0.321,-0.297,10.117,-0.900,-30.600,-20.800,-0.477,2.758,-0.055
2019-05-23-09:10:58.849216,0.318,-0.323,10.088,0.200,-29.800,-21.600,-1.070,2.727,0.078
2019-05-23-09:10:58.958743,0.311,-0.294,10.119,-1.400,-30.700,-21.300,-1.211,2.820,0.102
2019-05-23-09:10:59.068575,0.330,-0.304,10.119,-1.200,-30.000,-21.000,-0.773,2.844,0.219
2019-05-23-09:10:59.178251,0.340,-0.299,10.112,-1.700,-30.300,-21.000,-1.180,2.734,-0.148
2019-05-23-09:10:59.287865,0.325,-0.304,10.122,-0.600,-29.600,-20.700,-0.805,2.797,-0.453
2019-05-23-09:10:59.399550,0.325,-0.304,10.153,-1.900,-30.600,-20.300,-0.805,2.695,-0.281
2019-05-23-09:10:59.509193,0.342,-0.311,10.112,-1.600,-31.900,-21.100,-1.141,2.602,0.109
2019-05-23-09:10:59.619125,0.318,-0.309,10.124,-0.900,-30.500,-21.200,-0.148,2.688,0.156
2019-05-23-09:10:59.728734,0.325,-0.309,10.112,-1.500,-31.700,-22.000,-1.023,2.969,0.125
2019-05-23-09:10:59.838358,0.316,-0.294,10.138,-1.600,-31.200,-21.800,-0.773,2.742,-0.164
2019-05-23-09:10:59.948341,0.321,-0.304,10.124,-0.700,-30.700,-20.600,-0.992,2.695,-0.117
2019-05-23-09:11:00.058083,0.328,-0.304,10.105,-2.100,-30.800,-21.300,-0.875,2.578,0.109
2019-05-23-09:11:00.167719,0.323,-0.304,10.107,-1.500,-30.500,-21.700,-1.047,2.648,-0.055
2019-05-23-09:11:00.277435,0.306,-0.301,10.122,-0.500,-29.900,-21.200,-1.070,2.758,-0.070
2019-05-23-09:11:00.387199,0.330,-0.313,10.107,-1.500,-30.200,-19.500,-0.617,3.016,-0.031
2019-05-23-09:11:00.496807,0.323,-0.306,10.067,-1.200,-30.800,-21.600,-0.805,2.906,0.055
2019-05-23-09:11:00.606597,0.330,-0.309,10.141,-0.600,-30.600,-22.100,-0.805,2.734,0.102
2019-05-23-09:11:00.718601,0.323,-0.297,10.122,0.000,-30.400,-22.600,-0.859,2.672,0.031
2019-05-23-09:11:00.828469,0.323,-0.292,10.126,-1.200,-30.600,-21.600,-0.539,2.758,-0.117
2019-05-23-09:11:00.938049,0.311,-0.321,10.114,-0.500,-30.500,-20.600,-0.812,2.773,0.148
2019-05-23-09:11:01.047714,0.309,-0.301,10.143,-1.700,-29.500,-21.000,-0.859,2.812,0.086
2019-05-23-09:11:01.157615,0.333,-0.297,10.105,-0.600,-29.600,-22.000,-0.867,3.008,0.156
2019-05-23-09:11:01.267267,0.325,-0.290,10.119,-0.900,-30.600,-19.600,-1.258,2.734,-0.070
2019-05-23-09:11:01.376788,0.333,-0.306,10.112,-0.300,-30.900,-22.600,-0.820,2.844,-0.055
2019-05-23-09:11:01.486399,0.323,-0.301,10.110,-1.600,-31.600,-21.000,-0.820,2.828,-0.055
2019-05-23-09:11:01.596061,0.328,-0.306,10.086,-0.800,-31.000,-21.200,-1.016,2.844,0.008
2019-05-23-09:11:01.705589,0.318,-0.306,10.117,-0.500,-30.600,-21.600,-1.148,2.906,0.102
2019-05-23-09:11:01.815158,0.330,-0.285,10.122,-0.900,-31.200,-21.700,-0.828,2.695,-0.141
2019-05-23-09:11:01.927891,0.321,-0.321,10.110,-1.800,-31.000,-20.300,-1.070,2.727,0.219
2019-05-23-09:11:02.037642,0.321,-0.304,10.114,-2.000,-30.900,-21.200,-1.094,2.906,0.109
2019-05-23-09:11:02.147225,0.328,-0.321,10.112,-0.600,-30.700,-20.900,-0.797,2.828,0.008
2019-05-23-09:11:02.256822,0.309,-0.311,10.093,-1.500,-30.100,-21.200,-1.016,2.656,-0.031
2019-05-23-09:11:02.366775,0.321,-0.306,10.138,-0.700,-31.100,-20.700,-0.586,2.734,-0.047
2019-05-23-09:11:02.476501,0.333,-0.311,10.112,-2.100,-31.000,-21.600,-1.070,2.945,0.156
2019-05-23-09:11:02.586201,0.342,-0.301,10.107,-0.700,-30.100,-22.400,-1.312,2.844,0.211
2019-05-23-09:11:02.695774,0.318,-0.304,10.098,-0.700,-31.000,-21.000,-0.695,2.906,-0.141
2019-05-23-09:11:02.805366,0.328,-0.321,10.107,-1.000,-31.000,-21.000,-1.047,2.781,-0.031
2019-05-23-09:11:02.914872,0.337,-0.318,10.086,-1.200,-31.400,-21.500,-1.203,2.781,-0.125
2019-05-23-09:11:03.024701,0.323,-0.297,10.122,-0.400,-30.700,-22.300,-0.773,2.711,0.016
2019-05-23-09:11:03.134766,0.311,-0.301,10.136,-1.400,-29.400,-21.700,-0.672,2.883,-0.148
2019-05-23-09:11:03.244662,0.335,-0.299,10.153,-1.300,-29.900,-23.300,-0.797,2.539,-0.094
2019-05-23-09:11:03.354262,0.328,-0.318,10.095,-2.200,-31.000,-21.900,-1.281,2.914,-0.102
2019-05-23-09:11:03.463816,0.313,-0.313,10.100,-1.000,-29.900,-21.300,-1.141,2.820,-0.047
2019-05-23-09:11:03.573823,0.306,-0.294,10.146,-2.100,-31.100,-21.400,-1.039,2.766,-0.023
2019-05-23-09:11:03.683718,0.330,-0.299,10.110,-0.400,-31.200,-21.500,-0.750,2.828,-0.125
2019-05-23-09:11:03.793443,0.316,-0.313,10.112,-1.200,-30.900,-21.200,-0.688,3.016,-0.148
2019-05-23-09:11:03.902994,0.311,-0.301,10.124,-0.700,-30.700,-21.700,-0.945,2.906,0.125
2019-05-23-09:11:04.012574,0.333,-0.304,10.107,-1.200,-31.000,-20.700,-1.031,2.750,0.031
2019-05-23-09:11:04.122314,0.325,-0.309,10.122,-1.100,-30.700,-22.000,-1.102,2.773,0.016
2019-05-23-09:11:04.232060,0.321,-0.304,10.091,-1.500,-31.100,-21.400,-1.031,2.703,0.055
2019-05-23-09:11:04.342054,0.313,-0.297,10.098,-1.000,-30.200,-22.400,-0.930,2.961,0.133
2019-05-23-09:11:04.451799,0.311,-0.301,10.129,-1.200,-29.800,-20.700,-0.984,2.758,-0.047
2019-05-23-09:11:04.561431,0.321,-0.309,10.131,-0.900,-30.200,-22.800,-0.477,2.719,-0.141
2019-05-23-09:11:04.670973,0.333,-0.311,10.129,-1.300,-30.800,-21.700,-0.789,2.906,0.055
2019-05-23-09:11:04.781610,0.333,-0.309,10.134,-1.400,-30.900,-20.900,-0.523,2.648,-0.008
2019-05-23-09:11:04.891504,0.321,-0.292,10.129,-1.600,-30.100,-21.100,-0.742,3.031,0.102
2019-05-23-09:11:05.001266,0.328,-0.301,10.126,-0.800,-30.300,-21.600,-0.672,2.695,-0.180
2019-05-23-09:11:05.111062,0.323,-0.292,10.131,-1.700,-30.200,-22.600,-1.227,2.680,-0.164
2019-05-23-09:11:05.220781,0.330,-0.297,10.136,-0.800,-30.300,-22.700,-0.695,2.852,-0.047
2019-05-23-09:11:05.330299,0.321,-0.304,10.131,-1.800,-30.000,-22.200,-0.797,2.719,-0.008
2019-05-23-09:11:05.439759,0.306,-0.297,10.088,-1.100,-30.100,-20.500,-1.156,2.523,-0.055
2019-05-23-09:11:05.549630,0.309,-0.290,10.114,-2.300,-31.000,-21.600,-1.062,2.758,-0.031
2019-05-23-09:11:05.659232,0.316,-0.309,10.129,-2.000,-30.800,-20.400,-1.047,2.797,0.109
2019-05-23-09:11:05.768856,0.328,-0.318,10.091,-1.000,-30.200,-22.000,-0.992,2.625,-0.055
2019-05-23-09:11:05.878449,0.321,-0.304,10.098,-1.200,-31.000,-20.400,-0.961,2.953,0.008
2019-05-23-09:11:05.988546,0.337,-0.311,10.131,-0.700,-30.800,-21.300,-1.055,2.648,0.109
2019-05-23-09:11:06.098645,0.335,-0.290,10.129,-2.000,-30.600,-21.500,-1.023,2.867,-0.148
2019-05-23-09:11:06.208463,0.323,-0.263,10.131,-2.500,-30.700,-21.800,-0.578,2.805,-0.141
2019-05-23-09:11:06.318031,0.321,-0.294,10.122,-0.800,-30.200,-22.300,-0.891,2.742,0.008
2019-05-23-09:11:06.427532,0.313,-0.318,10.098,-1.800,-31.100,-21.200,-1.109,2.844,-0.148
2019-05-23-09:11:06.537110,0.313,-0.290,10.148,-0.700,-31.500,-22.200,-0.758,3.047,0.172
2019-05-23-09:11:06.646698,0.335,-0.301,10.122,-0.100,-30.300,-22.000,-0.742,2.938,-0.211
2019-05-23-09:11:06.756635,0.323,-0.306,10.143,-1.100,-31.300,-20.800,-0.820,2.672,-0.148
2019-05-23-09:11:06.866242,0.323,-0.294,10.114,-1.700,-30.800,-20.500,-0.508,2.867,-0.141
2019-05-23-09:11:06.975848,0.316,-0.318,10.153,-1.500,-30.000,-21.700,-0.828,2.641,0.195
2019-05-23-09:11:07.085539,0.340,-0.318,10.110,-0.600,-30.200,-22.200,-1.141,2.602,0.195
2019-05-23-09:11:07.195681,0.321,-0.297,10.136,0.500,-30.700,-21.300,-0.781,2.672,-0.164
2019-05-23-09:11:07.305323,0.335,-0.297,10.126,-1.600,-31.000,-20.600,-0.836,2.531,0.109
2019-05-23-09:11:07.414813,0.318,-0.301,10.129,-0.100,-30.600,-20.100,-0.969,2.641,0.156
2019-05-23-09:11:07.524338,0.323,-0.304,10.114,-0.900,-30.800,-21.000,-0.945,2.656,-0.125
2019-05-23-09:11:07.634056,0.321,-0.309,10.138,-1.800,-30.200,-21.400,-1.047,2.539,0.086
2019-05-23-09:11:07.743655,0.328,-0.304,10.141,-1.500,-31.300,-21.200,-0.930,2.773,0.031
2019-05-23-09:11:07.855290,0.328,-0.304,10.095,-0.400,-29.600,-20.100,-0.727,3.078,-0.023
2019-05-23-09:11:07.965202,0.333,-0.301,10.079,-0.300,-30.500,-20.900,-0.898,2.773,0.016
2019-05-23-09:11:08.075038,0.328,-0.316,10.081,-0.800,-30.600,-20.100,-1.094,2.617,0.266
2019-05-23-09:11:08.184737,0.318,-0.304,10.107,-1.000,-30.800,-20.300,-0.797,2.672,-0.047
2019-05-23-09:11:08.294425,0.337,-0.306,10.114,-1.300,-30.400,-21.400,-0.992,2.945,0.031
2019-05-23-09:11:08.404462,0.313,-0.304,10.119,-0.800,-30.400,-21.600,-1.219,2.812,0.102
2019-05-23-09:11:08.514189,0.323,-0.311,10.124,-0.800,-31.500,-21.700,-0.789,3.055,-0.008
2019-05-23-09:11:08.623857,0.325,-0.316,10.136,-1.500,-31.100,-19.300,-0.875,2.875,0.016
2019-05-23-09:11:08.733781,0.328,-0.311,10.107,-1.500,-29.300,-21.300,-1.430,2.797,0.078
2019-05-23-09:11:08.843390,0.309,-0.304,10.102,-0.900,-30.400,-21.600,-0.992,2.617,0.188
2019-05-23-09:11:08.953020,0.330,-0.292,10.124,-1.400,-30.800,-21.400,-0.781,3.086,-0.023
2019-05-23-09:11:09.062718,0.328,-0.311,10.105,-0.500,-30.300,-21.400,-0.477,3.008,0.086
2019-05-23-09:11:09.172704,0.323,-0.301,10.107,-0.300,-30.500,-21.700,-0.961,2.734,0.008
2019-05-23-09:11:09.282509,0.325,-0.311,10.114,-2.000,-30.300,-21.900,-0.672,2.844,-0.008
2019-05-23-09:11:09.392164,0.311,-0.297,10.114,-1.700,-30.800,-22.200,-0.789,2.688,0.078
2019-05-23-09:11:09.508351,0.313,-0.299,10.146,-1.100,-30.700,-21.500,-1.086,2.734,-0.008
2019-05-23-09:11:09.618362,0.318,-0.299,10.117,-1.300,-29.300,-20.000,-1.266,2.695,-0.164
2019-05-23-09:11:09.727981,0.328,-0.299,10.117,-1.100,-30.300,-21.400,-1.141,2.852,-0.055
2019-05-23-09:11:09.837684,0.321,-0.313,10.112,-1.500,-30.600,-22.900,-1.234,2.977,-0.078
2019-05-23-09:11:09.947279,0.325,-0.301,10.112,-1.700,-30.100,-21.800,-0.734,2.648,0.039
2019-05-23-09:11:10.056925,0.318,-0.311,10.117,-1.700,-30.000,-21.300,-1.359,2.992,-0.273
2019-05-23-09:11:10.166591,0.313,-0.297,10.119,-0.800,-29.800,-20.300,-1.383,2.867,-0.055
2019-05-23-09:11:10.276206,0.328,-0.301,10.114,-1.200,-30.300,-21.300,-0.570,2.922,0.125
2019-05-23-09:11:10.386153,0.328,-0.311,10.102,-0.800,-30.000,-21.700,-0.867,2.969,-0.148
2019-05-23-09:11:10.495798,0.321,-0.311,10.105,-1.400,-30.200,-22.900,-0.539,2.773,-0.070
2019-05-23-09:11:10.605476,0.321,-0.309,10.114,-1.100,-30.300,-20.500,-1.188,2.852,-0.117
2019-05-23-09:11:10.715242,0.306,-0.299,10.119,-1.500,-30.400,-20.300,-1.289,2.586,-0.008
2019-05-23-09:11:10.825216,0.318,-0.306,10.122,-1.700,-31.100,-19.200,-0.711,2.820,0.109
2019-05-23-09:11:10.934776,0.321,-0.316,10.122,-0.700,-30.700,-20.200,-1.023,2.633,-0.070
2019-05-23-09:11:11.044429,0.321,-0.313,10.141,-0.900,-30.600,-21.100,-1.055,3.023,-0.102
2019-05-23-09:11:11.154090,0.313,-0.301,10.126,-0.600,-29.500,-22.300,-0.977,2.820,0.055
2019-05-23-09:11:11.263781,0.325,-0.306,10.105,-0.800,-29.400,-21.400,-1.219,2.773,0.125
2019-05-23-09:11:11.373289,0.318,-0.304,10.098,-1.100,-30.000,-20.900,-0.719,2.781,-0.383
2019-05-23-09:11:11.482802,0.330,-0.306,10.114,-1.900,-30.800,-20.800,-1.211,2.641,0.016
2019-05-23-09:11:11.592741,0.325,-0.292,10.110,-1.100,-31.500,-22.000,-0.844,2.711,-0.180
2019-05-23-09:11:11.702328,0.313,-0.304,10.091,-1.900,-30.800,-22.000,-0.992,2.633,-0.227
2019-05-23-09:11:11.811991,0.316,-0.313,10.100,-1.200,-31.400,-20.700,-0.711,2.562,0.102
2019-05-23-09:11:11.921495,0.316,-0.306,10.122,-1.200,-31.300,-19.900,-0.453,2.719,-0.227
2019-05-23-09:11:12.031324,0.306,-0.301,10.119,-1.500,-29.800,-21.200,-1.461,2.758,0.031
2019-05-23-09:11:12.141134,0.316,-0.309,10.124,-1.500,-31.300,-22.300,-1.078,2.898,0.039
2019-05-23-09:11:12.250835,0.337,-0.309,10.126,-1.200,-30.800,-21.700,-0.852,2.992,-0.094
2019-05-23-09:11:12.360362,0.306,-0.316,10.122,-0.900,-31.400,-21.500,-1.102,2.797,0.016
2019-05-23-09:11:12.470008,0.323,-0.304,10.105,-1.700,-30.800,-20.900,-0.938,2.758,-0.164
2019-05-23-09:11:12.579661,0.328,-0.301,10.093,-1.100,-30.700,-20.800,-0.898,2.688,0.102
2019-05-23-09:11:12.689190,0.321,-0.309,10.119,-1.500,-30.100,-21.300,-0.664,2.734,0.031
2019-05-23-09:11:12.799083,0.333,-0.316,10.124,-0.500,-30.800,-20.900,-1.016,3.016,-0.141
2019-05-23-09:11:12.908652,0.325,-0.301,10.117,-2.000,-30.700,-21.900,-0.898,2.922,0.016
2019-05-23-09:11:13.018309,0.304,-0.301,10.105,-1.200,-30.600,-22.800,-0.547,2.844,0.195
2019-05-23-09:11:13.128078,0.311,-0.299,10.122,-0.600,-30.600,-22.200,-0.828,2.883,-0.141
2019-05-23-09:11:13.238014,0.321,-0.299,10.124,-1.300,-30.000,-20.000,-1.148,2.906,0.391
2019-05-23-09:11:13.347588,0.323,-0.306,10.095,-1.800,-29.700,-20.500,-0.805,2.688,0.125
2019-05-23-09:11:13.457056,0.333,-0.294,10.141,-0.400,-30.900,-21.000,-0.938,2.805,-0.008
2019-05-23-09:11:13.566716,0.318,-0.301,10.107,-1.200,-30.900,-21.000,-0.852,2.805,-0.023
2019-05-23-09:11:13.676579,0.340,-0.311,10.102,-0.100,-31.300,-21.700,-0.438,2.969,0.016
2019-05-23-09:11:13.786255,0.328,-0.311,10.138,-1.100,-30.100,-20.800,-1.172,2.789,0.133
2019-05-23-09:11:13.895796,0.309,-0.294,10.117,-0.200,-30.900,-20.700,-0.742,2.820,-0.055
2019-05-23-09:11:14.005747,0.325,-0.304,10.122,-1.000,-31.500,-20.500,-1.086,2.781,0.008
2019-05-23-09:11:14.115540,0.321,-0.299,10.114,-0.900,-29.900,-20.700,-0.727,2.922,0.219
2019-05-23-09:11:14.225238,0.311,-0.309,10.095,-1.600,-30.000,-20.800,-0.836,3.125,-0.031
2019-05-23-09:11:14.334769,0.309,-0.299,10.105,-0.600,-30.600,-21.500,-1.008,2.656,-0.078
2019-05-23-09:11:14.444765,0.318,-0.306,10.112,-0.600,-30.500,-21.000,-0.492,2.602,0.086
2019-05-23-09:11:14.554469,0.318,-0.306,10.081,-0.900,-31.100,-20.600,-1.016,2.562,0.234
2019-05-23-09:11:14.664132,0.318,-0.304,10.114,-1.800,-31.100,-20.300,-1.016,2.422,-0.023
2019-05-23-09:11:14.773780,0.318,-0.299,10.136,-0.200,-30.300,-21.400,-0.648,2.992,-0.078
2019-05-23-09:11:14.883276,0.328,-0.311,10.129,-1.000,-29.700,-22.800,-0.797,2.695,-0.102
2019-05-23-09:11:14.992850,0.316,-0.306,10.131,-1.500,-30.600,-22.000,-0.969,2.703,0.148
2019-05-23-09:11:15.102532,0.309,-0.306,10.146,-0.500,-30.700,-21.600,-0.969,2.711,0.211
2019-05-23-09:11:15.212529,0.318,-0.301,10.100,-1.400,-31.400,-20.100,-0.891,2.648,-0.320
2019-05-23-09:11:15.322098,0.318,-0.301,10.129,-1.600,-29.800,-22.100,-0.727,2.648,-0.141
2019-05-23-09:11:15.431594,0.318,-0.306,10.112,-0.500,-30.600,-22.400,-0.891,2.852,-0.180
2019-05-23-09:11:15.541270,0.318,-0.301,10.112,-0.900,-29.800,-21.500,-0.945,2.672,-0.180
2019-05-23-09:11:15.651243,0.321,-0.306,10.105,-0.900,-29.900,-19.800,-0.727,2.711,0.055
2019-05-23-09:11:15.760861,0.325,-0.299,10.124,-1.600,-31.400,-21.200,-0.945,2.734,-0.047
2019-05-23-09:11:15.870627,0.318,-0.311,10.105,-1.600,-30.700,-22.100,-0.875,2.883,0.086
2019-05-23-09:11:15.981349,0.323,-0.306,10.124,-0.800,-30.300,-20.000,-0.828,2.680,-0.211
2019-05-23-09:11:16.091249,0.309,-0.304,10.146,-1.800,-30.400,-21.700,-1.336,2.719,-0.008
2019-05-23-09:11:16.203119,0.318,-0.304,10.102,-1.300,-29.700,-20.800,-0.992,2.711,-0.367
2019-05-23-09:11:16.312714,0.309,-0.297,10.110,-0.800,-31.000,-20.900,-1.117,2.766,-0.047
2019-05-23-09:11:16.422630,0.318,-0.304,10.129,-1.400,-29.200,-21.400,-0.688,2.906,0.156
2019-05-23-09:11:16.532273,0.328,-0.297,10.131,-1.200,-30.900,-21.700,-0.625,2.539,0.008
2019-05-23-09:11:16.642070,0.321,-0.316,10.088,-1.300,-30.200,-21.700,-0.680,2.922,0.078
2019-05-23-09:11:16.753313,0.316,-0.306,10.105,-0.100,-31.500,-20.800,-0.922,2.789,0.055
2019-05-23-09:11:16.863102,0.328,-0.304,10.114,-0.700,-31.700,-21.500,-1.109,2.742,0.008
2019-05-23-09:11:16.972722,0.309,-0.294,10.102,-1.000,-31.500,-20.300,-0.969,2.602,0.109
2019-05-23-09:11:17.082396,0.318,-0.311,10.117,-1.700,-31.700,-19.700,-1.211,2.945,0.219
2019-05-23-09:11:17.192020,0.316,-0.299,10.124,-0.300,-30.900,-20.000,-1.070,2.766,-0.023
2019-05-23-09:11:17.301729,0.333,-0.318,10.110,-0.700,-30.000,-21.400,-0.875,2.609,-0.102
2019-05-23-09:11:17.411270,0.313,-0.304,10.112,-1.300,-29.700,-21.900,-0.953,2.820,0.172
2019-05-23-09:11:17.520797,0.316,-0.304,10.129,-1.400,-30.500,-21.200,-0.945,2.641,0.016
2019-05-23-09:11:17.630680,0.321,-0.313,10.105,-1.700,-30.600,-20.200,-0.922,2.695,-0.234
2019-05-23-09:11:17.740263,0.335,-0.316,10.119,-0.400,-29.900,-19.900,-0.688,2.820,0.039
2019-05-23-09:11:17.849818,0.323,-0.299,10.112,-0.700,-29.700,-21.300,-0.852,2.836,0.234
2019-05-23-09:11:17.959944,0.335,-0.299,10.114,-1.300,-31.000,-21.300,-0.922,2.805,-0.070
2019-05-23-09:11:18.069681,0.313,-0.301,10.112,-1.400,-30.700,-21.600,-0.898,2.664,0.031
2019-05-23-09:11:18.179374,0.309,-0.304,10.124,-1.300,-30.400,-20.800,-0.758,2.758,0.258
2019-05-23-09:11:18.289028,0.328,-0.313,10.110,-1.900,-31.600,-20.900,-0.773,2.844,0.109
2019-05-23-09:11:18.398561,0.306,-0.304,10.105,-1.400,-30.900,-20.800,-0.703,2.727,0.125
2019-05-23-09:11:18.508190,0.321,-0.304,10.110,-0.200,-30.700,-19.700,-1.016,2.930,-0.078
2019-05-23-09:11:18.617834,0.313,-0.309,10.110,-1.300,-30.800,-19.600,-0.953,2.688,0.062
2019-05-23-09:11:18.727694,0.306,-0.306,10.122,-1.300,-30.100,-19.700,-1.023,2.797,-0.047
2019-05-23-09:11:18.837656,0.318,-0.294,10.122,-1.300,-30.800,-20.200,-0.555,2.938,-0.078
2019-05-23-09:11:18.947223,0.321,-0.285,10.105,-0.300,-31.100,-21.400,-1.086,2.844,-0.117
2019-05-23-09:11:19.056845,0.311,-0.301,10.143,-1.600,-31.000,-21.600,-0.828,2.758,0.008
2019-05-23-09:11:19.166779,0.323,-0.311,10.107,-1.100,-31.000,-21.800,-1.109,2.570,-0.102
2019-05-23-09:11:19.276546,0.325,-0.309,10.083,-1.500,-30.700,-22.100,-0.906,2.922,0.125
2019-05-23-09:11:19.386140,0.321,-0.299,10.105,-1.400,-31.400,-19.800,-0.766,2.391,-0.047
2019-05-23-09:11:19.495808,0.321,-0.297,10.112,-0.800,-31.200,-20.000,-1.398,2.766,-0.047
2019-05-23-09:11:19.605468,0.313,-0.309,10.107,-2.500,-30.200,-21.000,-0.805,2.516,0.102
2019-05-23-09:11:19.715018,0.328,-0.304,10.122,-0.800,-31.000,-20.800,-0.898,2.625,0.031
2019-05-23-09:11:19.824658,0.333,-0.292,10.102,-1.300,-31.100,-20.400,-0.742,2.820,-0.047
2019-05-23-09:11:19.934191,0.330,-0.301,10.131,-1.100,-30.200,-21.500,-1.109,2.648,-0.102
2019-05-23-09:11:20.044153,0.328,-0.304,10.117,-1.500,-30.400,-21.300,-0.906,2.820,0.016
2019-05-23-09:11:20.153728,0.323,-0.313,10.114,-0.200,-29.400,-21.200,-0.766,2.695,-0.188
2019-05-23-09:11:20.263346,0.321,-0.299,10.124,-0.900,-31.300,-19.700,-1.062,2.781,-0.047
2019-05-23-09:11:20.373181,0.330,-0.306,10.102,-1.600,-30.100,-20.600,-1.000,2.578,0.148
2019-05-23-09:11:20.482816,0.323,-0.301,10.114,-1.500,-30.600,-20.300,-0.789,2.797,0.156
2019-05-23-09:11:20.592472,0.321,-0.299,10.110,-1.400,-31.000,-21.600,-0.586,3.172,-0.078
2019-05-23-09:11:20.702082,0.335,-0.301,10.129,-1.100,-30.100,-20.800,-1.070,2.875,0.031
2019-05-23-09:11:20.811730,0.316,-0.309,10.100,-1.200,-30.200,-20.800,-0.805,2.883,0.039
2019-05-23-09:11:20.921239,0.311,-0.297,10.100,-0.700,-29.700,-20.400,-0.680,2.797,-0.047
2019-05-23-09:11:21.030985,0.325,-0.297,10.124,-0.400,-31.000,-20.700,-0.727,2.742,-0.211
2019-05-23-09:11:21.140700,0.352,-0.297,10.119,-1.100,-30.100,-21.500,-1.055,2.664,0.055
2019-05-23-09:11:21.250622,0.313,-0.294,10.095,-0.100,-30.700,-21.100,-0.812,2.812,0.062
2019-05-23-09:11:21.360283,0.309,-0.297,10.122,-1.000,-30.200,-21.500,-0.797,2.797,-0.078
2019-05-23-09:11:21.470009,0.325,-0.311,10.134,-1.000,-30.000,-21.900,-0.703,2.859,0.031
2019-05-23-09:11:21.579943,0.304,-0.309,10.119,-1.400,-31.100,-22.600,-1.133,2.656,-0.047
2019-05-23-09:11:21.689504,0.333,-0.301,10.119,-1.500,-30.300,-20.500,-0.914,2.906,-0.258
2019-05-23-09:11:21.799092,0.309,-0.309,10.105,-1.400,-29.900,-19.800,-0.875,2.602,0.031
2019-05-23-09:11:21.908601,0.337,-0.297,10.105,-1.400,-29.100,-21.600,-1.016,2.844,0.086
2019-05-23-09:11:22.018254,0.325,-0.313,10.105,-1.400,-30.700,-21.100,-0.633,2.633,-0.070
