Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-06-09-14:49:39.473700,0.641,-0.251,10.033,28.500,29.700,62.600,-0.273,2.906,0.594
2019-06-09-14:49:39.493088,0.653,-0.309,10.067,2.900,-13.400,27.100,-0.641,3.008,0.531
2019-06-09-14:49:39.512490,0.663,-0.301,10.091,-6.400,-14.100,51.000,-0.945,2.883,0.367
2019-06-09-14:49:39.531848,0.613,-0.321,10.102,4.100,48.500,166.100,-0.586,2.820,0.289
2019-06-09-14:49:39.551367,0.660,-0.328,10.150,-1.100,30.100,148.300,-0.531,2.883,0.352
2019-06-09-14:49:39.570759,0.663,-0.268,10.107,-0.700,29.100,149.500,-0.719,2.992,0.711
2019-06-09-14:49:39.590502,0.632,-0.304,10.141,18.200,61.700,154.300,-0.930,2.625,0.555
2019-06-09-14:49:39.610247,0.625,-0.328,10.050,12.400,102.900,255.100,-0.633,2.898,0.469
2019-06-09-14:49:39.629706,0.622,-0.318,10.126,19.100,88.900,206.900,-0.414,2.812,0.398
2019-06-09-14:49:39.649087,0.660,-0.301,10.150,7.100,37.200,140.300,-0.648,2.992,0.328
2019-06-09-14:49:39.668436,0.653,-0.301,10.062,27.400,56.400,130.000,-0.906,2.836,0.531
2019-06-09-14:49:39.687901,0.639,-0.297,10.088,11.400,90.600,224.600,-0.656,2.812,0.445
2019-06-09-14:49:39.707269,0.692,-0.301,10.114,28.100,95.200,195.000,-0.367,2.898,0.602
2019-06-09-14:49:39.726628,0.663,-0.333,10.038,11.300,90.000,222.100,-0.664,3.250,0.516
2019-06-09-14:49:39.746141,0.653,-0.297,10.102,21.100,28.100,90.400,-0.461,2.906,0.367
2019-06-09-14:49:39.765671,0.648,-0.292,10.074,17.200,24.600,86.200,-0.352,2.820,0.445
2019-06-09-14:49:39.785067,0.720,-0.309,10.131,23.400,36.700,102.200,-0.891,3.094,0.461
2019-06-09-14:49:39.804431,0.684,-0.340,10.098,28.400,56.500,132.000,-0.375,2.930,0.438
2019-06-09-14:49:39.823784,0.641,-0.292,10.095,23.400,105.000,229.000,-0.375,3.094,0.492
2019-06-09-14:49:39.843139,0.658,-0.335,10.071,17.800,106.100,241.300,-0.812,2.727,0.438
2019-06-09-14:49:39.862572,0.660,-0.313,10.026,11.500,96.800,236.100,-0.883,3.047,0.461
2019-06-09-14:49:39.881962,0.658,-0.280,10.105,18.300,105.700,247.400,-0.734,3.070,0.281
2019-06-09-14:49:39.901308,0.656,-0.278,10.100,-0.700,18.100,100.300,-0.328,2.906,0.594
2019-06-09-14:49:39.920652,0.660,-0.297,10.071,-2.700,3.200,106.300,-0.445,2.922,0.602
2019-06-09-14:49:39.940009,0.680,-0.323,10.153,16.900,-2.400,41.200,-0.484,2.820,0.820
2019-06-09-14:49:39.959500,0.672,-0.335,10.076,7.400,45.200,142.100,-0.562,2.945,0.555
2019-06-09-14:49:39.978873,0.653,-0.273,10.038,22.400,29.100,74.900,-0.523,3.008,0.438
2019-06-09-14:49:39.999107,0.668,-0.275,10.100,19.200,112.900,260.700,-0.570,3.203,0.500
2019-06-09-14:49:40.018576,0.672,-0.306,10.126,28.700,53.300,108.200,-0.461,2.758,0.523
2019-06-09-14:49:40.037942,0.692,-0.347,10.146,30.500,76.200,152.700,-0.953,2.750,0.258
2019-06-09-14:49:40.057301,0.636,-0.361,10.076,-6.100,31.300,152.000,-0.500,2.992,0.305
2019-06-09-14:49:40.076732,0.615,-0.232,10.074,4.900,5.700,70.300,-1.016,2.812,0.398
2019-06-09-14:49:40.096097,0.646,-0.297,10.064,8.700,92.200,241.600,-0.805,2.688,0.594
2019-06-09-14:49:40.115463,0.634,-0.287,10.186,10.600,15.600,70.400,-0.680,2.773,0.492
2019-06-09-14:49:40.134904,0.656,-0.345,10.107,24.800,45.800,100.300,-0.750,2.922,0.445
2019-06-09-14:49:40.154360,0.651,-0.383,10.153,27.300,101.900,206.600,-0.734,2.758,0.422
2019-06-09-14:49:40.173778,0.656,-0.328,10.155,20.400,106.500,238.400,-1.031,2.859,0.328
2019-06-09-14:49:40.193137,0.696,-0.299,10.177,13.400,20.300,72.000,-0.805,2.789,0.523
2019-06-09-14:49:40.212481,0.639,-0.256,9.973,0.500,1.200,80.500,-0.711,2.930,0.375
2019-06-09-14:49:40.231821,0.651,-0.256,9.971,20.800,115.700,251.500,-0.211,3.016,0.312
2019-06-09-14:49:40.251412,0.670,-0.254,10.050,11.700,63.400,157.700,-0.977,2.812,0.438
2019-06-09-14:49:40.272776,0.636,-0.299,10.071,-1.000,70.900,217.800,-1.000,3.008,0.664
2019-06-09-14:49:40.292352,0.680,-0.256,10.059,-5.100,21.100,135.100,-0.664,3.133,0.508
2019-06-09-14:49:40.311748,0.680,-0.266,10.110,-0.600,65.600,208.600,-0.750,2.984,0.570
2019-06-09-14:49:40.331192,0.658,-0.297,10.026,-5.600,30.800,153.300,-0.758,2.602,0.523
2019-06-09-14:49:40.350559,0.646,-0.285,10.035,0.800,4.700,89.600,-0.688,2.750,0.039
2019-06-09-14:49:40.369962,0.665,-0.316,10.079,17.600,52.400,143.100,-0.734,2.688,0.852
2019-06-09-14:49:40.389411,0.613,-0.313,10.071,44.300,76.800,129.900,-0.570,2.961,0.625
2019-06-09-14:49:40.408755,0.665,-0.313,10.052,-1.400,-5.200,78.400,-0.422,2.922,0.594
2019-06-09-14:49:40.428087,0.620,-0.249,9.992,-4.500,4.300,107.500,-0.586,2.945,0.523
2019-06-09-14:49:40.447423,0.646,-0.220,10.012,10.900,4.900,63.800,-0.367,2.906,0.422
2019-06-09-14:49:40.466767,0.680,-0.275,10.052,10.700,7.900,65.600,-0.703,2.758,0.570
2019-06-09-14:49:40.486172,0.656,-0.316,10.105,-8.600,12.100,127.200,-0.453,3.180,0.445
2019-06-09-14:49:40.505618,0.670,-0.323,10.105,-8.200,17.200,134.500,-0.250,2.906,0.484
2019-06-09-14:49:40.524992,0.656,-0.313,10.098,12.800,14.400,76.300,-0.445,2.883,0.438
2019-06-09-14:49:40.544346,0.622,-0.328,10.124,3.400,73.300,218.100,-0.828,2.727,0.508
2019-06-09-14:49:40.563691,0.658,-0.275,10.102,30.000,100.800,199.900,-0.633,2.672,0.391
2019-06-09-14:49:40.583153,0.675,-0.290,10.117,26.200,112.800,225.100,-0.367,2.906,0.492
2019-06-09-14:49:40.602556,0.653,-0.328,10.093,25.700,116.300,232.600,-0.750,2.984,0.484
2019-06-09-14:49:40.621918,0.636,-0.290,10.033,32.600,95.200,181.900,-0.758,2.930,0.547
2019-06-09-14:49:40.641275,0.668,-0.292,10.076,2.300,-5.400,69.500,-0.727,2.820,0.531
2019-06-09-14:49:40.660613,0.689,-0.325,9.990,27.300,114.000,231.300,-0.422,2.859,0.484
2019-06-09-14:49:40.679998,0.672,-0.311,10.076,4.200,87.100,237.400,-0.758,2.797,0.555
2019-06-09-14:49:40.699483,0.646,-0.309,10.069,-9.800,27.600,154.200,-0.461,2.797,0.648
2019-06-09-14:49:40.718850,0.632,-0.261,10.026,-1.400,35.500,153.900,-0.656,2.922,0.508
2019-06-09-14:49:40.738307,0.617,-0.256,10.002,13.100,103.200,251.500,-0.609,2.844,0.422
2019-06-09-14:49:40.757873,0.625,-0.213,10.033,20.300,114.700,240.600,-0.953,2.875,0.664
2019-06-09-14:49:40.777277,0.629,-0.294,9.976,-1.300,72.100,215.700,-0.750,2.945,0.438
2019-06-09-14:49:40.797294,0.610,-0.266,9.966,-6.100,60.300,202.000,-0.641,2.844,0.523
2019-06-09-14:49:40.816838,0.670,-0.268,10.045,16.600,114.700,251.800,-0.734,2.711,0.352
2019-06-09-14:49:40.836219,0.622,-0.297,10.043,-9.100,13.100,127.100,-0.508,2.906,0.375
2019-06-09-14:49:40.855577,0.625,-0.258,10.055,3.700,87.600,235.600,-0.625,3.078,0.547
2019-06-09-14:49:40.874946,0.629,-0.299,10.000,-1.000,77.300,225.200,-0.617,2.844,0.445
2019-06-09-14:49:40.894381,0.586,-0.278,9.988,-7.400,56.100,198.100,-0.195,2.758,0.266
2019-06-09-14:49:40.913755,0.656,-0.230,10.055,-8.900,4.300,110.600,-0.352,3.047,0.305
2019-06-09-14:49:40.933105,0.644,-0.299,10.045,-8.500,54.000,196.100,-0.625,2.992,0.469
2019-06-09-14:49:40.952456,0.663,-0.278,10.043,-6.100,65.400,211.400,-0.391,2.930,0.664
2019-06-09-14:49:40.971807,0.644,-0.280,10.040,-12.300,17.300,136.000,-0.625,3.102,0.281
2019-06-09-14:49:40.991412,0.653,-0.309,10.055,7.600,102.700,258.400,-0.875,2.812,0.422
2019-06-09-14:49:41.010852,0.677,-0.287,10.107,-8.300,52.000,193.600,-0.945,2.898,0.555
2019-06-09-14:49:41.030230,0.668,-0.328,10.107,0.500,83.500,239.200,-0.445,2.625,0.391
2019-06-09-14:49:41.049665,0.656,-0.342,10.124,-6.700,-9.800,63.500,-0.906,2.664,0.281
2019-06-09-14:49:41.069035,0.696,-0.290,10.038,22.100,121.500,263.300,-1.023,2.812,0.531
2019-06-09-14:49:41.088393,0.656,-0.311,10.033,47.000,105.200,175.000,-0.617,3.047,0.438
2019-06-09-14:49:41.107894,0.668,-0.290,10.122,-12.900,9.600,114.100,-0.445,2.930,0.750
2019-06-09-14:49:41.127277,0.598,-0.297,10.102,34.600,112.100,211.200,-0.273,2.703,0.398
2019-06-09-14:49:41.146620,0.660,-0.311,10.083,6.500,101.300,265.100,-0.758,2.898,0.648
2019-06-09-14:49:41.166044,0.610,-0.280,10.107,26.300,115.200,237.600,-0.789,3.102,0.328
2019-06-09-14:49:41.185386,0.620,-0.297,10.024,-11.800,32.500,157.800,-0.633,2.617,0.414
2019-06-09-14:49:41.205398,0.656,-0.292,9.990,-12.500,13.300,122.400,-0.406,3.141,0.414
2019-06-09-14:49:41.224885,0.641,-0.273,10.112,9.300,-4.500,53.200,-0.672,3.031,0.398
2019-06-09-14:49:41.244374,0.682,-0.313,10.074,30.000,61.100,118.200,-0.906,2.602,0.219
2019-06-09-14:49:41.263828,0.665,-0.287,10.067,31.600,70.000,131.200,-0.883,3.016,0.445
2019-06-09-14:49:41.283205,0.653,-0.239,10.045,-6.700,-2.900,80.500,-0.594,2.969,0.492
2019-06-09-14:49:41.302850,0.658,-0.249,9.990,23.300,28.200,76.700,-0.289,2.789,0.422
2019-06-09-14:49:41.322399,0.680,-0.323,10.043,31.000,109.900,206.000,-0.555,3.008,0.438
2019-06-09-14:49:41.341796,0.627,-0.280,10.047,-7.000,51.200,199.600,-0.773,2.844,0.414
2019-06-09-14:49:41.361274,0.648,-0.318,10.028,-1.400,-14.600,50.300,-0.461,2.836,0.625
2019-06-09-14:49:41.380646,0.660,-0.321,10.067,-2.000,84.600,245.900,-0.328,2.883,0.398
2019-06-09-14:49:41.400017,0.658,-0.325,10.110,-15.900,10.500,128.800,-0.547,2.984,0.375
2019-06-09-14:49:41.419538,0.634,-0.347,10.165,12.100,-41.800,-20.000,-0.781,2.711,0.305
2019-06-09-14:49:41.438914,0.682,-0.294,10.052,11.400,113.500,261.600,-0.352,2.969,0.398
2019-06-09-14:49:41.458278,0.660,-0.325,10.114,23.800,135.000,271.300,-0.328,2.898,0.625
2019-06-09-14:49:41.477715,0.680,-0.301,10.114,37.300,26.800,45.500,-0.633,2.906,0.414
2019-06-09-14:49:41.497112,0.622,-0.287,10.129,-12.600,29.900,157.300,-0.562,2.797,0.570
2019-06-09-14:49:41.516541,0.651,-0.285,10.091,29.100,25.000,62.400,-0.508,2.812,0.578
2019-06-09-14:49:41.536012,0.603,-0.311,10.081,0.500,92.800,256.700,-0.172,2.875,0.219
2019-06-09-14:49:41.555401,0.648,-0.368,10.050,-11.900,40.800,185.000,-0.711,3.016,0.422
2019-06-09-14:49:41.574755,0.701,-0.325,10.138,33.500,50.900,98.600,-0.734,2.836,0.641
2019-06-09-14:49:41.594327,0.651,-0.318,10.160,33.700,50.800,97.900,-0.586,2.812,0.266
2019-06-09-14:49:41.613770,0.689,-0.330,10.110,32.500,133.400,259.100,-0.484,2.789,0.219
2019-06-09-14:49:41.633173,0.629,-0.304,10.124,13.400,124.000,287.900,-0.484,2.797,0.398
2019-06-09-14:49:41.652527,0.615,-0.311,10.045,-10.200,63.600,225.200,-0.336,3.070,0.352
2019-06-09-14:49:41.671918,0.636,-0.311,10.069,8.800,115.800,286.500,-0.414,2.945,0.492
2019-06-09-14:49:41.691338,0.639,-0.309,10.126,-15.700,30.700,168.600,-0.391,2.945,0.461
2019-06-09-14:49:41.710726,0.627,-0.282,10.043,-16.000,18.900,144.400,-0.539,2.930,0.469
2019-06-09-14:49:41.730174,0.656,-0.297,10.102,29.800,26.500,63.700,-0.711,2.797,0.375
2019-06-09-14:49:41.749715,0.684,-0.301,10.131,-8.200,-23.200,53.400,-0.133,2.992,0.438
2019-06-09-14:49:41.771109,0.632,-0.333,10.117,39.500,81.600,139.900,-0.750,2.758,0.422
2019-06-09-14:49:41.790577,0.680,-0.333,10.117,6.200,100.500,262.600,-0.539,3.070,0.594
2019-06-09-14:49:41.809953,0.622,-0.268,10.095,40.100,119.400,215.800,-0.547,3.141,0.375
2019-06-09-14:49:41.829460,0.625,-0.342,10.074,16.300,128.000,292.000,-0.617,2.664,0.531
2019-06-09-14:49:41.848831,0.668,-0.330,10.158,26.600,12.400,46.800,-0.484,2.922,0.469
2019-06-09-14:49:41.868191,0.684,-0.323,10.081,21.600,131.900,286.800,-0.805,2.844,0.578
2019-06-09-14:49:41.887621,0.656,-0.337,10.088,28.100,119.600,242.200,-0.656,2.969,0.555
2019-06-09-14:49:41.906978,0.677,-0.311,10.059,13.900,137.500,315.000,-0.328,2.992,0.211
2019-06-09-14:49:41.926378,0.660,-0.311,10.129,0.300,105.900,279.300,-0.555,3.117,0.336
2019-06-09-14:49:41.945930,0.668,-0.287,10.071,-8.400,71.900,235.400,-0.711,2.648,0.523
2019-06-09-14:49:41.965316,0.632,-0.380,10.052,-16.100,-11.200,76.100,-0.438,2.969,0.602
2019-06-09-14:49:41.984673,0.672,-0.273,10.141,16.000,-12.300,23.900,-0.617,2.875,0.508
2019-06-09-14:49:42.004681,0.668,-0.318,10.045,38.000,104.200,173.800,-0.750,2.945,0.438
2019-06-09-14:49:42.024313,0.625,-0.333,10.105,15.900,129.600,285.300,-0.312,3.078,0.602
2019-06-09-14:49:42.043709,0.641,-0.301,10.098,-20.400,36.700,199.700,-0.789,2.945,0.336
2019-06-09-14:49:42.063088,0.682,-0.349,10.148,-23.100,22.700,176.500,-0.438,2.922,0.492
2019-06-09-14:49:42.082448,0.634,-0.349,10.100,3.800,124.900,316.000,-0.398,3.031,0.289
2019-06-09-14:49:42.101795,0.641,-0.333,10.095,31.800,152.800,290.600,-0.297,2.969,0.484
2019-06-09-14:49:42.121268,0.677,-0.275,10.093,45.500,115.700,189.500,-0.758,2.820,0.664
2019-06-09-14:49:42.140710,0.646,-0.313,10.064,-6.800,99.300,292.800,-0.617,2.875,0.469
2019-06-09-14:49:42.160073,0.663,-0.285,10.069,44.200,118.000,194.300,-0.383,3.016,0.234
2019-06-09-14:49:42.179535,0.648,-0.258,9.992,1.800,-41.500,-3.600,-1.312,2.812,0.555
2019-06-09-14:49:42.198917,0.634,-0.242,10.045,-10.700,-17.300,54.000,-0.484,2.812,0.594
2019-06-09-14:49:42.218274,0.644,-0.282,10.045,-18.000,28.100,174.900,-0.547,2.922,0.375
2019-06-09-14:49:42.237776,0.610,-0.251,10.040,-17.700,-0.800,114.100,-0.805,2.773,0.445
2019-06-09-14:49:42.257249,0.651,-0.323,10.050,-20.000,-31.800,42.700,-0.531,2.875,0.484
2019-06-09-14:49:42.276644,0.639,-0.280,10.074,-17.700,-33.600,31.400,-0.812,2.734,0.438
2019-06-09-14:49:42.297159,0.672,-0.299,10.076,7.900,-37.100,-6.100,-0.781,3.008,0.258
2019-06-09-14:49:42.323278,0.656,-0.287,10.091,43.800,86.700,136.600,-0.562,2.664,0.328
2019-06-09-14:49:42.343124,0.680,-0.273,10.045,40.800,140.900,243.200,-0.133,2.688,0.438
2019-06-09-14:49:42.362648,0.641,-0.297,10.038,5.600,133.300,315.300,-0.688,2.820,0.414
2019-06-09-14:49:42.382104,0.632,-0.290,10.047,-23.600,-14.200,86.600,-0.344,2.734,0.570
2019-06-09-14:49:42.402386,0.663,-0.270,10.059,32.600,17.000,41.600,-0.812,2.641,0.508
2019-06-09-14:49:42.421957,0.675,-0.278,10.050,26.100,-2.200,23.100,-0.609,2.703,0.438
2019-06-09-14:49:42.441825,0.656,-0.297,10.038,43.200,101.100,160.400,-0.398,2.898,0.547
2019-06-09-14:49:42.461332,0.653,-0.251,10.045,33.800,26.900,51.900,-1.195,2.773,0.391
2019-06-09-14:49:42.480765,0.668,-0.223,9.995,5.600,-37.900,-1.800,-0.617,2.906,0.211
2019-06-09-14:49:42.500243,0.675,-0.292,10.107,20.100,-28.000,-4.200,-0.586,2.844,0.336
2019-06-09-14:49:42.519676,0.636,-0.333,10.107,7.700,136.400,313.200,-0.781,2.789,0.422
2019-06-09-14:49:42.539153,0.627,-0.333,10.095,-9.900,90.800,275.500,-0.711,2.727,0.508
2019-06-09-14:49:42.558574,0.651,-0.328,10.105,-1.400,124.000,301.400,-0.539,2.969,0.531
2019-06-09-14:49:42.578129,0.672,-0.304,10.126,23.200,149.900,304.800,-0.422,2.898,0.367
2019-06-09-14:49:42.597694,0.646,-0.349,10.134,-21.700,30.800,182.500,-0.727,2.797,0.312
2019-06-09-14:49:42.617109,0.675,-0.371,10.067,9.500,-27.900,2.600,-0.609,2.969,0.398
2019-06-09-14:49:42.636568,0.680,-0.337,10.102,23.600,165.200,337.300,-0.664,2.922,0.648
2019-06-09-14:49:42.656060,0.682,-0.321,10.112,28.500,3.200,26.400,-0.367,2.898,0.289
2019-06-09-14:49:42.675463,0.665,-0.361,10.119,9.100,-38.400,-2.500,-0.508,2.758,0.641
2019-06-09-14:49:42.694875,0.651,-0.297,10.093,46.600,104.200,179.900,-1.102,2.688,0.422
2019-06-09-14:49:42.714339,0.670,-0.273,10.150,41.900,62.000,107.000,-0.508,2.984,0.492
2019-06-09-14:49:42.733856,0.615,-0.340,10.129,13.000,129.600,312.200,-0.570,2.883,0.422
2019-06-09-14:49:42.753483,0.615,-0.337,10.110,0.600,100.400,294.200,-0.695,3.016,0.367
2019-06-09-14:49:42.772917,0.653,-0.311,10.076,-10.000,-34.500,35.500,-0.594,2.922,0.531
2019-06-09-14:49:42.792397,0.648,-0.294,10.102,41.900,61.400,107.500,-0.688,2.789,0.328
2019-06-09-14:49:42.811796,0.636,-0.333,10.100,37.000,139.200,274.700,-0.617,3.031,0.445
2019-06-09-14:49:42.831268,0.646,-0.318,10.088,-18.900,-18.400,76.400,-0.781,3.266,0.320
2019-06-09-14:49:42.850833,0.665,-0.352,10.112,-12.100,53.500,231.100,-0.703,2.750,0.570
2019-06-09-14:49:42.870440,0.646,-0.361,10.079,-13.900,41.900,208.800,-0.445,2.961,0.422
2019-06-09-14:49:42.889903,0.651,-0.287,10.052,39.700,47.500,86.900,-0.336,3.094,0.547
2019-06-09-14:49:42.909437,0.668,-0.297,10.088,20.000,135.100,307.000,-0.641,3.156,0.422
2019-06-09-14:49:42.928893,0.639,-0.321,10.081,-18.600,14.700,156.900,-0.641,2.992,0.461
2019-06-09-14:49:42.948379,0.680,-0.301,10.126,25.300,-12.900,17.800,-0.570,3.047,0.750
2019-06-09-14:49:42.967898,0.639,-0.342,10.117,-17.900,-13.800,88.900,-0.078,2.836,0.391
2019-06-09-14:49:42.987303,0.644,-0.306,10.052,-19.200,-10.300,95.100,-0.586,2.836,0.531
2019-06-09-14:49:43.006753,0.699,-0.313,10.114,18.900,-21.200,18.900,-0.664,2.820,0.508
2019-06-09-14:49:43.026160,0.680,-0.256,10.098,43.100,108.700,190.500,-0.828,2.727,0.125
2019-06-09-14:49:43.045559,0.658,-0.280,9.997,34.500,27.200,63.100,-0.414,2.672,0.602
2019-06-09-14:49:43.065015,0.639,-0.342,10.117,-10.900,65.600,243.000,-0.570,2.922,0.508
2019-06-09-14:49:43.084421,0.680,-0.254,10.093,2.100,-30.000,15.400,-0.367,2.969,0.391
2019-06-09-14:49:43.103795,0.692,-0.340,10.162,39.400,110.800,184.800,-0.289,2.672,0.391
2019-06-09-14:49:43.123172,0.699,-0.323,10.131,25.600,8.000,41.600,-0.289,2.664,0.664
2019-06-09-14:49:43.142548,0.663,-0.311,10.069,9.800,-21.200,20.200,-1.102,3.227,0.562
2019-06-09-14:49:43.161977,0.634,-0.325,10.146,14.000,-18.100,21.900,-0.664,2.945,0.625
2019-06-09-14:49:43.181473,0.658,-0.376,10.043,-18.700,28.800,184.900,-0.695,3.016,0.422
2019-06-09-14:49:43.201407,0.706,-0.335,10.153,34.100,48.500,85.900,-0.484,2.984,0.195
2019-06-09-14:49:43.221030,0.656,-0.361,10.136,18.100,139.700,290.400,-0.789,2.797,0.492
2019-06-09-14:49:43.240495,0.644,-0.342,10.093,-22.900,4.900,132.500,-0.391,2.961,0.391
2019-06-09-14:49:43.261974,0.641,-0.337,10.162,-4.000,106.200,285.100,-0.711,2.922,0.688
2019-06-09-14:49:43.281617,0.615,-0.321,10.091,9.600,134.700,299.900,-0.688,2.984,0.422
2019-06-09-14:49:43.301130,0.658,-0.354,10.134,40.800,125.500,206.800,-0.602,3.031,0.281
2019-06-09-14:49:43.320527,0.653,-0.368,10.155,-8.900,95.000,278.300,-0.617,2.961,0.492
2019-06-09-14:49:43.339903,0.665,-0.323,10.143,2.400,124.700,300.300,-0.414,2.750,0.422
2019-06-09-14:49:43.359428,0.663,-0.321,10.040,20.300,-10.200,18.300,-0.609,2.875,0.531
2019-06-09-14:49:43.378845,0.684,-0.246,10.131,25.900,155.200,299.300,-0.398,2.906,0.422
2019-06-09-14:49:43.398228,0.632,-0.239,10.038,-24.100,16.500,155.700,-0.656,2.859,0.367
2019-06-09-14:49:43.417707,0.639,-0.278,10.059,20.200,-8.100,22.600,-0.688,2.930,0.578
2019-06-09-14:49:43.437105,0.646,-0.309,10.035,-25.000,-32.300,45.500,-0.492,2.930,0.391
2019-06-09-14:49:43.456551,0.632,-0.273,10.071,-22.900,-26.100,56.600,-0.289,2.906,0.336
2019-06-09-14:49:43.476055,0.653,-0.278,10.110,40.200,53.300,86.800,-0.391,2.930,0.172
2019-06-09-14:49:43.495464,0.656,-0.301,10.064,41.300,133.400,226.700,-0.633,2.945,0.266
2019-06-09-14:49:43.514868,0.634,-0.323,10.071,-8.800,-43.100,0.900,-0.773,2.984,0.328
2019-06-09-14:49:43.534347,0.641,-0.292,10.112,-2.100,105.200,297.900,-0.250,2.875,0.328
2019-06-09-14:49:43.553734,0.613,-0.316,10.059,-13.100,62.700,246.700,-0.906,2.969,0.422
2019-06-09-14:49:43.573187,0.665,-0.330,10.055,-15.700,49.100,225.300,-0.664,2.906,0.211
2019-06-09-14:49:43.592643,0.656,-0.325,10.088,-20.300,-30.700,58.800,-0.477,2.992,0.625
2019-06-09-14:49:43.612594,0.651,-0.287,10.083,-3.400,99.400,296.900,-0.727,2.586,0.414
2019-06-09-14:49:43.632133,0.639,-0.311,10.083,-17.200,40.000,209.100,-0.719,3.352,0.500
2019-06-09-14:49:43.651635,0.660,-0.316,10.122,11.200,-38.600,-1.600,-0.352,2.930,0.508
2019-06-09-14:49:43.671103,0.682,-0.325,10.052,43.100,126.100,229.200,-0.711,3.047,0.414
2019-06-09-14:49:43.690528,0.653,-0.323,10.079,-6.300,68.900,259.300,-0.445,3.164,0.508
2019-06-09-14:49:43.709934,0.663,-0.304,10.107,-3.200,-39.300,20.500,-0.383,3.047,0.461
2019-06-09-14:49:43.729420,0.670,-0.294,10.134,-8.200,-36.500,30.500,-0.883,2.945,0.281
2019-06-09-14:49:43.748924,0.670,-0.321,10.067,35.800,137.000,270.900,-0.250,2.906,0.266
2019-06-09-14:49:43.768681,0.639,-0.366,10.172,-12.500,41.400,216.000,-0.664,3.078,0.414
2019-06-09-14:49:43.788127,0.675,-0.223,10.153,26.500,138.600,294.600,-0.570,2.922,0.531
2019-06-09-14:49:43.807612,0.574,-0.306,10.002,-16.500,14.400,162.400,-1.141,2.875,0.523
2019-06-09-14:49:43.827010,0.617,-0.285,9.973,-24.300,10.700,158.200,-0.547,2.836,0.289
2019-06-09-14:49:43.846380,0.651,-0.290,10.038,20.800,130.300,301.000,-0.594,2.930,0.578
2019-06-09-14:49:43.865864,0.625,-0.287,10.050,-3.400,30.600,166.600,-0.828,2.984,0.602
2019-06-09-14:49:43.885340,0.644,-0.230,10.055,40.600,126.100,230.400,-0.977,2.859,0.328
2019-06-09-14:49:43.904735,0.675,-0.270,10.052,41.500,122.300,223.800,-0.781,2.922,0.414
2019-06-09-14:49:43.924207,0.641,-0.297,10.079,-6.800,69.200,255.600,-0.664,2.898,0.484
2019-06-09-14:49:43.943608,0.627,-0.335,10.071,24.400,141.900,282.000,-0.180,3.102,0.422
2019-06-09-14:49:43.962986,0.622,-0.290,9.997,-22.800,1.100,121.000,-0.688,2.688,0.547
2019-06-09-14:49:43.982412,0.665,-0.282,10.083,26.500,6.000,36.100,-0.414,2.586,0.547
2019-06-09-14:49:44.001830,0.620,-0.273,10.021,-24.000,11.400,145.000,-0.922,2.945,0.328
2019-06-09-14:49:44.021349,0.675,-0.316,10.067,22.200,130.500,45.200,-0.914,3.055,0.391
2019-06-09-14:49:44.040817,0.641,-0.239,10.064,21.700,129.100,43.100,-0.367,2.664,0.289
2019-06-09-14:49:44.060234,0.663,-0.311,9.980,22.700,128.400,39.800,-0.305,2.555,0.352
2019-06-09-14:49:44.079777,0.646,-0.287,10.074,23.100,127.800,40.500,-0.562,2.945,0.492
2019-06-09-14:49:44.099215,0.589,-0.263,10.129,23.300,127.400,41.300,-0.422,2.812,0.328
2019-06-09-14:49:44.118601,0.648,-0.333,10.033,23.100,127.100,40.600,-0.828,2.836,0.492
2019-06-09-14:49:44.137982,0.641,-0.325,10.074,23.100,127.000,41.300,-0.680,2.945,0.312
2019-06-09-14:49:44.157358,0.663,-0.246,10.131,24.600,126.600,41.400,-0.422,2.883,0.367
2019-06-09-14:49:44.176722,0.675,-0.292,10.024,22.900,126.800,42.000,-0.586,2.859,0.445
2019-06-09-14:49:44.196161,0.651,-0.294,10.047,23.400,126.900,41.800,-0.664,2.930,0.367
2019-06-09-14:49:44.215542,0.636,-0.261,10.095,22.400,127.800,41.200,-0.758,2.617,0.258
2019-06-09-14:49:44.234936,0.665,-0.297,10.134,23.200,126.500,41.600,-0.992,2.789,0.289
2019-06-09-14:49:44.254402,0.675,-0.297,10.009,22.700,127.300,40.700,-0.289,2.812,0.422
2019-06-09-14:49:44.273827,0.615,-0.278,10.059,23.700,127.300,41.200,-0.383,3.133,0.461
2019-06-09-14:49:44.293274,0.625,-0.246,10.035,23.400,126.900,41.800,-0.516,2.789,0.422
2019-06-09-14:49:44.312666,0.663,-0.263,9.983,22.400,126.100,40.900,-1.016,2.789,0.445
2019-06-09-14:49:44.332042,0.622,-0.270,10.043,23.100,126.500,41.000,-0.469,2.922,0.367
2019-06-09-14:49:44.351540,0.627,-0.273,10.057,22.400,127.700,41.400,-0.945,2.734,0.375
2019-06-09-14:49:44.370928,0.660,-0.251,9.978,23.200,127.300,41.900,-0.688,2.734,0.312
2019-06-09-14:49:44.390379,0.610,-0.280,10.040,22.800,126.600,42.200,-1.195,2.758,0.445
2019-06-09-14:49:44.410351,0.634,-0.273,10.059,22.600,126.400,41.000,-0.773,2.711,0.570
