Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-02:04:58.985268,0.294,-0.179,10.105,-10.600,-6.100,37.800,-1.086,2.508,-0.070
2019-05-26-02:04:59.095045,0.270,-0.134,10.088,-23.000,-7.200,23.500,-1.359,2.797,-0.094
2019-05-26-02:04:59.204860,0.318,-0.158,10.105,-0.600,-7.000,10.500,-1.070,2.703,0.016
2019-05-26-02:04:59.314471,0.345,-0.187,10.146,-10.500,-4.200,41.800,-0.805,2.711,-0.250
2019-05-26-02:04:59.424097,0.316,-0.220,10.162,-24.000,-6.700,25.600,-0.984,2.680,-0.023
2019-05-26-02:04:59.534070,0.287,-0.182,10.131,-2.400,-7.800,12.300,-1.062,2.852,-0.031
2019-05-26-02:04:59.643695,0.282,-0.148,10.100,-12.100,-6.000,38.700,-0.844,2.805,-0.203
2019-05-26-02:04:59.753425,0.347,-0.187,10.095,-22.400,-7.500,21.500,-0.961,2.758,-0.023
2019-05-26-02:04:59.863138,0.309,-0.220,10.146,1.400,-6.400,14.900,-1.234,2.852,-0.211
2019-05-26-02:04:59.973194,0.287,-0.184,10.117,-13.600,-4.200,44.700,-0.945,2.586,-0.117
2019-05-26-02:05:00.082867,0.282,-0.146,10.095,-23.300,-7.700,22.300,-0.992,2.914,-0.094
2019-05-26-02:05:00.192561,0.290,-0.148,10.117,-1.900,-7.200,15.200,-1.125,2.562,0.039
2019-05-26-02:05:00.302166,0.342,-0.148,10.122,-14.500,-6.400,38.700,-1.094,2.930,0.125
2019-05-26-02:05:00.411831,0.342,-0.189,10.146,-20.400,-7.800,17.800,-1.305,2.766,-0.203
2019-05-26-02:05:00.521357,0.304,-0.208,10.148,-20.700,-8.000,20.600,-0.852,2.898,0.125
2019-05-26-02:05:00.630883,0.290,-0.184,10.122,-1.100,-7.100,15.300,-0.766,2.633,-0.148
2019-05-26-02:05:00.740726,0.273,-0.156,10.093,-15.600,-6.500,39.200,-1.023,2.633,0.008
2019-05-26-02:05:00.850396,0.280,-0.134,10.110,-19.400,-7.100,16.800,-1.227,2.609,-0.055
2019-05-26-02:05:00.959989,0.313,-0.165,10.114,2.500,-6.600,16.900,-0.352,3.016,-0.211
2019-05-26-02:05:01.069734,0.313,-0.211,10.165,-15.600,-4.200,45.000,-0.695,2.719,-0.438
2019-05-26-02:05:01.179679,0.321,-0.208,10.146,-21.400,-7.100,19.200,-0.984,2.742,-0.250
2019-05-26-02:05:01.289366,0.270,-0.189,10.119,-2.300,-7.500,16.400,-1.164,2.805,-0.250
2019-05-26-02:05:01.399003,0.285,-0.144,10.091,-15.600,-4.900,39.000,-1.258,2.781,-0.344
2019-05-26-02:05:01.508641,0.357,-0.136,10.088,-20.800,-8.100,17.800,-1.203,2.820,-0.258
2019-05-26-02:05:01.618197,0.306,-0.223,10.162,0.900,-5.900,14.200,-1.266,2.711,-0.461
2019-05-26-02:05:01.727877,0.297,-0.194,10.138,-14.600,-4.000,44.600,-1.133,2.781,-0.148
2019-05-26-02:05:01.837714,0.292,-0.163,10.091,-22.200,-6.000,20.500,-1.570,2.766,-0.180
2019-05-26-02:05:01.947748,0.266,-0.136,10.122,-2.700,-6.900,13.900,-1.164,2.734,-0.234
2019-05-26-02:05:02.057383,0.330,-0.163,10.129,-14.000,-5.000,41.000,-0.938,2.633,-0.031
2019-05-26-02:05:02.169095,0.335,-0.191,10.138,-21.100,-8.100,20.100,-1.117,2.766,-0.180
2019-05-26-02:05:02.278816,0.313,-0.215,10.153,0.300,-5.400,14.400,-0.938,2.734,-0.281
2019-05-26-02:05:02.388796,0.280,-0.191,10.167,-10.900,-2.500,42.700,-0.781,2.672,-0.320
2019-05-26-02:05:02.498704,0.275,-0.153,10.091,-23.700,-6.200,27.000,-1.125,2.516,0.031
2019-05-26-02:05:02.608386,0.294,-0.160,10.091,-4.000,-7.300,11.500,-1.070,2.781,-0.203
2019-05-26-02:05:02.718068,0.292,-0.165,10.102,-9.600,-6.200,36.900,-1.234,2.711,-0.188
2019-05-26-02:05:02.827848,0.352,-0.179,10.138,-10.300,-4.900,42.000,-1.211,2.633,-0.227
2019-05-26-02:05:02.937624,0.299,-0.223,10.179,-24.700,-5.900,29.200,-1.086,2.633,-0.164
2019-05-26-02:05:03.047411,0.258,-0.182,10.150,-4.500,-7.900,8.600,-0.633,2.453,-0.047
2019-05-26-02:05:03.157563,0.282,-0.184,10.110,-7.700,-5.400,35.800,-1.211,2.844,-0.234
2019-05-26-02:05:03.267310,0.292,-0.156,10.091,-23.100,-6.800,28.900,-1.141,2.711,-0.234
2019-05-26-02:05:03.377063,0.311,-0.139,10.105,-6.300,-7.200,9.700,-1.008,2.633,-0.180
2019-05-26-02:05:03.486671,0.311,-0.182,10.146,-3.300,-5.000,36.300,-1.227,2.805,-0.102
2019-05-26-02:05:03.596719,0.309,-0.211,10.160,-24.200,-5.500,38.500,-0.609,2.797,-0.227
2019-05-26-02:05:03.706481,0.309,-0.201,10.169,-10.500,-7.700,9.300,-0.922,2.625,-0.367
2019-05-26-02:05:03.816324,0.297,-0.184,10.131,-4.800,-6.300,28.900,-1.227,2.805,-0.078
2019-05-26-02:05:03.926067,0.273,-0.153,10.105,-22.400,-5.700,35.800,-1.234,2.656,-0.180
2019-05-26-02:05:04.035947,0.297,-0.148,10.105,-12.500,-6.600,10.200,-0.875,2.805,-0.273
2019-05-26-02:05:04.145606,0.311,-0.218,10.158,1.500,-5.400,23.300,-0.797,2.680,-0.094
2019-05-26-02:05:04.255490,0.287,-0.187,10.119,-20.100,-4.100,45.200,-1.383,2.695,-0.281
2019-05-26-02:05:04.365527,0.278,-0.139,10.098,-19.700,-6.600,18.000,-1.133,2.797,-0.078
2019-05-26-02:05:04.475214,0.285,-0.136,10.098,-0.700,-5.700,14.500,-0.781,2.672,-0.203
2019-05-26-02:05:04.584886,0.323,-0.165,10.126,-16.000,-5.100,39.800,-0.758,2.578,0.039
2019-05-26-02:05:04.694509,0.333,-0.191,10.162,-14.600,-16.300,40.000,-1.094,2.523,-0.148
2019-05-26-02:05:04.804492,0.309,-0.215,10.169,1.800,-12.100,27.100,-1.156,2.500,-0.258
2019-05-26-02:05:04.914341,0.287,-0.208,10.129,-3.500,-10.100,67.000,-0.938,2.742,-0.055
2019-05-26-02:05:05.024096,0.287,-0.172,10.100,1.000,-18.500,64.400,-1.266,2.773,0.031
2019-05-26-02:05:05.133757,0.280,-0.136,10.095,-18.200,-15.400,47.500,-1.211,2.633,-0.203
2019-05-26-02:05:05.243412,0.306,-0.139,10.098,1.800,-15.000,31.600,-1.258,2.742,-0.078
2019-05-26-02:05:05.353185,0.337,-0.172,10.124,7.200,-17.000,62.200,-1.031,2.453,0.016
2019-05-26-02:05:05.462883,0.330,-0.218,10.162,-13.800,-18.400,61.300,-1.047,2.508,-0.297
2019-05-26-02:05:05.572937,0.304,-0.215,10.160,-0.500,-21.200,30.600,-1.453,2.586,-0.180
2019-05-26-02:05:05.682553,0.294,-0.191,10.134,7.200,-19.900,53.600,-1.016,2.719,-0.070
2019-05-26-02:05:05.792237,0.266,-0.141,10.102,-16.000,-15.700,59.100,-0.992,2.773,0.086
2019-05-26-02:05:05.901844,0.297,-0.141,10.114,-3.300,-17.500,34.300,-0.828,2.641,0.125
2019-05-26-02:05:06.011798,0.325,-0.158,10.146,4.900,-12.300,46.700,-0.969,2.625,-0.250
2019-05-26-02:05:06.121455,0.282,-0.201,10.158,-9.900,-20.000,65.400,-1.016,2.719,-0.102
2019-05-26-02:05:06.231176,0.280,-0.153,10.079,-14.100,-17.500,32.800,-1.211,2.711,0.008
2019-05-26-02:05:06.340881,0.301,-0.134,10.083,3.000,-14.000,45.000,-1.117,2.734,-0.406
2019-05-26-02:05:06.450499,0.330,-0.163,10.129,-7.100,-17.600,63.100,-0.891,2.805,-0.125
2019-05-26-02:05:06.560140,0.333,-0.196,10.155,-8.700,-18.000,46.800,-1.109,2.992,0.086
2019-05-26-02:05:06.669721,0.304,-0.227,10.153,9.800,-17.700,40.700,-0.969,2.805,-0.102
2019-05-26-02:05:06.785159,0.287,-0.194,10.122,-2.300,-17.100,70.500,-1.375,2.805,-0.164
2019-05-26-02:05:06.895188,0.309,-0.227,10.160,-12.000,-20.500,50.500,-1.023,2.680,-0.141
2019-05-26-02:05:07.005045,0.275,-0.196,10.148,7.000,-19.200,36.600,-1.305,2.594,-0.188
2019-05-26-02:05:07.114819,0.282,-0.179,10.112,-1.000,-17.000,64.500,-0.797,2.938,-0.258
2019-05-26-02:05:07.224905,0.270,-0.165,10.095,-13.300,-17.600,51.700,-0.781,2.727,0.039
2019-05-26-02:05:07.334641,0.311,-0.136,10.110,7.000,-18.000,36.100,-1.117,2.539,-0.117
2019-05-26-02:05:07.444334,0.282,-0.194,10.136,2.400,-17.200,67.000,-0.875,2.758,-0.188
2019-05-26-02:05:07.553901,0.297,-0.175,10.138,-16.400,-15.400,57.500,-1.094,2.711,-0.211
2019-05-26-02:05:07.663436,0.290,-0.167,10.062,4.000,-18.200,38.000,-0.891,2.820,0.172
2019-05-26-02:05:07.773269,0.294,-0.139,10.117,5.400,-18.200,67.300,-1.383,2.711,0.102
2019-05-26-02:05:07.883127,0.335,-0.177,10.162,-11.300,-23.700,54.300,-0.938,2.969,-0.430
2019-05-26-02:05:07.993231,0.316,-0.211,10.150,0.600,-19.400,26.700,-1.086,2.852,-0.141
2019-05-26-02:05:08.102979,0.304,-0.191,10.181,4.700,-18.900,53.000,-0.656,2.594,-0.305
2019-05-26-02:05:08.212634,0.280,-0.163,10.110,12.100,-24.900,64.100,-0.797,2.977,0.008
2019-05-26-02:05:08.328346,0.282,-0.158,10.079,-8.200,-26.600,51.200,-0.898,2.656,-0.180
2019-05-26-02:05:08.438054,0.306,-0.184,10.112,-1.000,-15.000,45.000,-0.852,2.906,-0.148
2019-05-26-02:05:08.547680,0.325,-0.170,10.088,-7.900,-20.400,70.100,-0.969,2.906,-0.211
2019-05-26-02:05:08.657210,0.294,-0.225,10.131,-4.600,-12.600,36.300,-1.016,2.625,-0.250
2019-05-26-02:05:08.767055,0.287,-0.203,10.146,7.200,-17.700,55.900,-1.305,2.508,-0.320
2019-05-26-02:05:08.876697,0.290,-0.165,10.131,-15.500,-15.000,65.000,-0.594,2.969,0.219
2019-05-26-02:05:08.987246,0.278,-0.170,10.117,-10.300,-13.800,31.800,-0.867,2.828,-0.188
2019-05-26-02:05:09.097076,0.297,-0.144,10.126,7.800,-23.600,42.100,-1.156,2.742,-0.102
2019-05-26-02:05:09.207079,0.313,-0.165,10.153,-20.700,-7.900,62.600,-1.008,2.742,-0.031
2019-05-26-02:05:09.316975,0.321,-0.203,10.165,6.900,-26.300,44.400,-0.992,2.680,-0.203
2019-05-26-02:05:09.426647,0.306,-0.213,10.122,15.400,-24.400,47.900,-1.289,2.547,-0.125
2019-05-26-02:05:09.538106,0.287,-0.182,10.136,-4.800,-17.700,77.700,-1.469,2.781,-0.203
2019-05-26-02:05:09.647736,0.282,-0.141,10.095,-8.900,-19.600,45.300,-1.117,2.742,-0.141
2019-05-26-02:05:09.757555,0.290,-0.141,10.112,3.000,-14.600,39.800,-1.602,2.758,-0.047
2019-05-26-02:05:09.867500,0.337,-0.160,10.124,-5.600,-14.600,74.300,-0.867,2.805,-0.070
2019-05-26-02:05:09.977147,0.318,-0.201,10.138,0.500,-21.800,79.400,-0.633,2.672,-0.102
2019-05-26-02:05:10.086771,0.318,-0.223,10.138,-12.400,-21.000,34.300,-0.945,2.656,-0.281
2019-05-26-02:05:10.196513,0.282,-0.182,10.131,17.000,-25.200,51.200,-0.992,2.805,-0.234
2019-05-26-02:05:10.306089,0.273,-0.175,10.117,-15.200,-8.300,65.700,-1.047,2.711,0.062
2019-05-26-02:05:10.416046,0.304,-0.139,10.086,-17.900,-17.200,33.000,-0.867,2.461,-0.148
2019-05-26-02:05:10.525667,0.333,-0.160,10.122,18.500,-28.100,42.000,-1.133,2.500,-0.102
2019-05-26-02:05:10.637354,0.345,-0.184,10.119,-6.900,-8.200,72.000,-0.961,2.906,-0.273
2019-05-26-02:05:10.747385,0.318,-0.213,10.143,-6.300,-20.800,62.500,-1.008,2.953,-0.117
2019-05-26-02:05:10.857170,0.275,-0.196,10.174,6.500,-14.500,47.800,-1.016,2.625,-0.297
2019-05-26-02:05:10.966975,0.282,-0.187,10.107,10.500,-27.300,67.800,-1.266,2.680,-0.070
2019-05-26-02:05:11.076829,0.270,-0.151,10.129,-14.300,-22.800,40.800,-1.312,3.000,-0.203
2019-05-26-02:05:11.186619,0.316,-0.139,10.091,1.600,-19.200,23.500,-1.109,2.570,-0.211
2019-05-26-02:05:11.296214,0.328,-0.191,10.143,10.000,-25.600,62.500,-1.172,2.773,0.039
2019-05-26-02:05:11.405845,0.268,-0.163,10.148,-18.100,-18.800,49.100,-0.891,2.562,-0.234
2019-05-26-02:05:11.515429,0.301,-0.160,10.079,7.200,-22.700,47.300,-0.945,2.648,0.031
2019-05-26-02:05:11.625399,0.318,-0.160,10.076,13.900,-23.800,63.800,-0.969,2.828,-0.031
2019-05-26-02:05:11.735130,0.335,-0.167,10.138,-22.400,-6.600,34.600,-1.039,2.648,-0.227
2019-05-26-02:05:11.844908,0.313,-0.218,10.141,-7.900,-8.200,8.000,-0.461,2.977,-0.164
2019-05-26-02:05:11.954947,0.270,-0.177,10.158,-1.600,-5.400,33.000,-0.969,2.641,0.031
2019-05-26-02:05:12.064625,0.301,-0.191,10.124,-21.400,-4.100,39.000,-0.781,2.648,-0.211
2019-05-26-02:05:12.174214,0.258,-0.146,10.107,-22.400,-6.100,35.600,-1.047,2.609,-0.273
2019-05-26-02:05:12.283802,0.299,-0.139,10.119,-10.900,-7.700,9.000,-1.070,2.781,-0.125
2019-05-26-02:05:12.393450,0.349,-0.165,10.153,0.300,-4.500,25.200,-1.336,2.867,-0.070
2019-05-26-02:05:12.503122,0.330,-0.208,10.162,-19.900,-4.300,43.700,-0.914,2.406,0.195
2019-05-26-02:05:12.612811,0.301,-0.211,10.134,-15.500,-8.900,12.900,-1.430,2.914,-0.203
2019-05-26-02:05:12.722478,0.285,-0.187,10.148,0.400,-7.400,21.100,-1.039,2.742,-0.055
2019-05-26-02:05:12.832408,0.275,-0.160,10.110,-16.900,-5.700,39.000,-1.164,2.883,-0.273
2019-05-26-02:05:12.942066,0.290,-0.144,10.102,-19.300,-6.900,16.500,-1.250,2.539,-0.055
2019-05-26-02:05:13.051821,0.323,-0.163,10.112,1.700,-7.000,14.000,-1.047,2.867,-0.141
2019-05-26-02:05:13.161809,0.347,-0.194,10.150,-12.700,-5.100,44.100,-0.992,2.500,-0.211
2019-05-26-02:05:13.271545,0.282,-0.215,10.150,-22.900,-7.500,24.000,-1.555,2.742,-0.047
2019-05-26-02:05:13.381308,0.297,-0.160,10.091,-2.400,-6.600,11.300,-1.102,2.672,0.016
2019-05-26-02:05:13.490999,0.304,-0.139,10.119,-9.100,-6.700,36.300,-0.742,2.672,-0.227
2019-05-26-02:05:13.600577,0.345,-0.172,10.153,-23.900,-7.500,25.400,-1.117,2.742,-0.070
2019-05-26-02:05:13.710246,0.318,-0.225,10.162,-3.400,-7.900,7.700,-1.109,2.648,0.219
2019-05-26-02:05:13.819906,0.299,-0.206,10.136,-4.400,-4.000,37.000,-1.094,2.758,-0.211
2019-05-26-02:05:13.929652,0.278,-0.179,10.112,-24.300,-6.100,34.200,-1.188,2.742,-0.023
2019-05-26-02:05:14.039753,0.280,-0.158,10.076,-9.800,-7.200,7.600,-1.227,2.477,0.086
2019-05-26-02:05:14.149487,0.311,-0.139,10.112,-6.100,-7.300,8.600,-1.086,2.695,-0.102
2019-05-26-02:05:14.259136,0.347,-0.182,10.143,-2.300,-4.100,32.100,-0.938,2.742,-0.047
2019-05-26-02:05:14.369138,0.325,-0.218,10.150,-23.600,-5.900,38.200,-1.422,2.695,-0.227
2019-05-26-02:05:14.478815,0.306,-0.194,10.165,-12.700,-7.700,11.100,-1.359,2.805,-0.281
2019-05-26-02:05:14.588444,0.278,-0.167,10.155,-2.100,-6.400,23.300,-0.852,2.633,-0.023
2019-05-26-02:05:14.698122,0.280,-0.156,10.107,-21.000,-4.900,37.400,-0.750,2.477,-0.367
2019-05-26-02:05:14.807784,0.309,-0.139,10.105,-13.200,-6.700,10.100,-0.953,2.727,0.109
2019-05-26-02:05:14.917415,0.333,-0.175,10.138,2.000,-5.800,23.300,-1.164,2.570,-0.031
2019-05-26-02:05:15.027204,0.359,-0.201,10.129,-18.200,-4.400,43.900,-1.195,2.727,0.039
2019-05-26-02:05:15.141763,0.297,-0.223,10.148,-17.700,-8.100,16.000,-1.195,2.531,0.062
2019-05-26-02:05:15.251685,0.292,-0.201,10.124,-0.600,-7.100,16.600,-1.312,2.562,-0.070
2019-05-26-02:05:15.361396,0.285,-0.158,10.105,-16.300,-6.100,39.300,-1.453,2.883,-0.203
2019-05-26-02:05:15.471115,0.290,-0.141,10.098,-20.600,-6.900,15.900,-1.117,2.914,-0.055
2019-05-26-02:05:15.581106,0.316,-0.151,10.146,-0.200,-6.600,15.300,-1.383,2.820,-0.250
2019-05-26-02:05:15.690777,0.335,-0.194,10.148,-10.100,-5.600,41.500,-1.117,2.562,-0.078
2019-05-26-02:05:15.800476,0.309,-0.223,10.179,-24.600,-6.300,28.200,-1.016,2.633,-0.211
2019-05-26-02:05:15.910101,0.287,-0.206,10.160,-5.400,-8.200,9.000,-1.312,2.586,0.031
2019-05-26-02:05:16.019636,0.333,-0.177,10.124,-7.500,-4.900,33.200,-0.914,2.781,-0.164
2019-05-26-02:05:16.133812,0.352,-0.167,10.088,-23.300,-7.400,27.700,-1.164,2.797,-0.344
2019-05-26-02:05:16.243734,0.299,-0.156,10.117,-5.200,-7.200,7.800,-1.164,2.742,-0.094
2019-05-26-02:05:16.353689,0.325,-0.160,10.134,-1.700,-4.800,33.700,-1.164,2.633,-0.227
2019-05-26-02:05:16.463349,0.333,-0.194,10.138,-24.300,-5.700,36.700,-1.320,2.344,0.109
2019-05-26-02:05:16.573054,0.297,-0.218,10.155,-10.800,-8.500,8.600,-1.164,2.758,0.016
2019-05-26-02:05:16.682676,0.285,-0.199,10.136,-4.000,-6.100,28.700,-0.891,2.594,-0.078
2019-05-26-02:05:16.792662,0.275,-0.146,10.114,-22.300,-5.400,33.800,-1.172,2.688,0.016
2019-05-26-02:05:16.902538,0.290,-0.146,10.112,-12.400,-8.000,9.000,-0.844,2.914,-0.234
2019-05-26-02:05:17.012332,0.299,-0.213,10.129,1.600,-4.900,26.200,-0.961,2.594,-0.203
2019-05-26-02:05:17.122071,0.292,-0.175,10.148,-21.000,-5.800,43.100,-0.898,2.852,-0.234
2019-05-26-02:05:17.231741,0.258,-0.146,10.107,-17.000,-7.300,12.400,-1.328,2.391,-0.055
2019-05-26-02:05:17.341392,0.297,-0.160,10.117,-0.600,-6.700,21.700,-1.250,2.930,-0.078
2019-05-26-02:05:17.451109,0.318,-0.136,10.126,-18.200,-6.100,39.600,-1.094,2.734,-0.281
2019-05-26-02:05:17.561076,0.337,-0.206,10.162,-17.300,-6.500,14.100,-0.633,2.391,-0.203
2019-05-26-02:05:17.670652,0.299,-0.208,10.143,1.700,-4.800,17.300,-0.961,2.680,-0.047
2019-05-26-02:05:17.780402,0.292,-0.206,10.126,-1.100,-6.500,18.300,-1.070,2.742,0.008
2019-05-26-02:05:17.890076,0.263,-0.148,10.105,-17.200,-5.100,38.800,-0.992,2.898,0.016
2019-05-26-02:05:18.000060,0.297,-0.127,10.091,-19.500,-8.000,17.400,-0.922,2.539,-0.438
2019-05-26-02:05:18.109722,0.325,-0.170,10.136,0.900,-5.900,14.500,-1.070,2.461,-0.008
2019-05-26-02:05:18.219457,0.313,-0.201,10.134,-12.900,-4.400,45.200,-0.969,2.352,-0.234
2019-05-26-02:05:18.329280,0.311,-0.203,10.160,-21.800,-7.700,23.900,-0.828,2.477,-0.180
2019-05-26-02:05:18.438982,0.287,-0.189,10.148,-2.700,-7.500,11.000,-0.945,2.695,-0.203
2019-05-26-02:05:18.548584,0.278,-0.165,10.136,-10.500,-5.800,36.800,-0.703,2.781,-0.141
2019-05-26-02:05:18.658139,0.275,-0.167,10.100,-22.600,-6.700,24.800,-1.047,2.852,-0.102
2019-05-26-02:05:18.768017,0.313,-0.144,10.110,-2.800,-7.600,8.700,-1.281,2.734,-0.383
2019-05-26-02:05:18.877727,0.299,-0.189,10.162,-6.100,-4.400,39.200,-0.938,2.805,-0.273
2019-05-26-02:05:18.989773,0.297,-0.156,10.138,-25.200,-5.400,32.600,-1.211,2.867,-0.227
2019-05-26-02:05:19.099646,0.304,-0.203,10.150,-8.300,-6.400,9.200,-1.203,2.562,-0.484
2019-05-26-02:05:19.209696,0.285,-0.165,10.141,-5.300,-5.400,30.700,-1.508,2.852,-0.258
2019-05-26-02:05:19.319499,0.352,-0.148,10.112,-23.900,-6.800,32.300,-1.125,2.625,0.039
2019-05-26-02:05:19.429230,0.323,-0.211,10.165,-7.600,-7.400,8.400,-0.727,2.695,-0.125
2019-05-26-02:05:19.539023,0.290,-0.227,10.155,-1.900,-3.900,32.800,-0.773,2.680,-0.250
2019-05-26-02:05:19.648637,0.285,-0.175,10.153,-23.700,-5.000,41.300,-1.094,2.570,-0.180
2019-05-26-02:05:19.758418,0.280,-0.132,10.102,-14.700,-7.900,10.800,-1.039,2.766,-0.125
2019-05-26-02:05:19.868142,0.299,-0.134,10.110,-2.400,-6.400,24.200,-0.969,2.844,-0.148
2019-05-26-02:05:19.978142,0.330,-0.170,10.098,-21.200,-5.400,38.100,-1.305,2.648,-0.305
2019-05-26-02:05:20.087777,0.333,-0.203,10.114,-14.600,-7.900,10.800,-1.188,2.875,0.234
2019-05-26-02:05:20.197553,0.309,-0.196,10.153,-14.200,-7.600,12.300,-0.852,2.758,-0.148
2019-05-26-02:05:20.307164,0.292,-0.172,10.148,-1.000,-5.600,22.900,-0.719,2.656,-0.297
2019-05-26-02:05:20.417824,0.280,-0.160,10.095,-20.400,-6.000,40.100,-1.266,2.594,-0.008
2019-05-26-02:05:20.527778,0.294,-0.141,10.105,-15.500,-6.900,11.700,-0.922,2.797,-0.078
2019-05-26-02:05:20.637575,0.333,-0.151,10.117,1.000,-4.300,22.400,-1.117,2.648,-0.102
2019-05-26-02:05:20.747390,0.352,-0.225,10.143,-17.600,-4.700,43.700,-0.820,2.805,-0.055
2019-05-26-02:05:20.857219,0.301,-0.206,10.167,-20.400,-6.200,19.200,-0.680,2.594,-0.281
2019-05-26-02:05:20.966972,0.285,-0.203,10.141,-0.200,-7.100,13.900,-1.148,2.727,0.039
2019-05-26-02:05:21.076837,0.270,-0.177,10.122,-14.600,-7.000,39.500,-0.938,2.953,-0.180
2019-05-26-02:05:21.186830,0.297,-0.156,10.076,-21.000,-8.100,18.300,-1.680,2.672,0.102
2019-05-26-02:05:21.296535,0.304,-0.148,10.126,0.800,-4.900,13.200,-0.719,2.852,-0.125
2019-05-26-02:05:21.406290,0.337,-0.194,10.162,-10.500,-4.800,41.500,-1.117,2.672,-0.188
2019-05-26-02:05:21.515902,0.282,-0.223,10.141,-23.700,-6.100,26.100,-0.844,2.609,-0.031
2019-05-26-02:05:21.625809,0.292,-0.151,10.165,-3.400,-7.600,10.100,-1.117,2.594,-0.297
2019-05-26-02:05:21.735538,0.292,-0.141,10.122,-9.400,-4.500,37.700,-1.211,2.891,-0.391
2019-05-26-02:05:21.845206,0.352,-0.187,10.141,-23.600,-7.900,25.200,-1.102,2.555,0.109
2019-05-26-02:05:21.954932,0.299,-0.213,10.153,-4.400,-8.100,6.400,-1.250,2.680,-0.203
2019-05-26-02:05:22.064567,0.301,-0.201,10.148,-6.900,-3.500,39.900,-0.898,2.742,-0.164
2019-05-26-02:05:22.174151,0.292,-0.175,10.107,-25.200,-6.700,33.100,-1.297,2.539,0.125
2019-05-26-02:05:22.283781,0.275,-0.153,10.069,-25.200,-7.100,24.900,-0.961,2.547,-0.070
2019-05-26-02:05:22.393736,0.316,-0.146,10.114,-4.300,-6.900,9.000,-1.180,2.453,-0.273
2019-05-26-02:05:22.503389,0.323,-0.177,10.141,-4.400,-3.800,37.200,-1.281,2.742,-0.117
2019-05-26-02:05:22.613032,0.325,-0.215,10.131,-25.100,-7.600,34.200,-1.023,2.594,-0.078
2019-05-26-02:05:22.722772,0.282,-0.189,10.167,-9.200,-7.200,9.800,-1.047,2.797,-0.070
2019-05-26-02:05:22.832633,0.278,-0.189,10.131,-5.200,-5.700,29.400,-1.117,2.891,0.008
2019-05-26-02:05:22.942412,0.270,-0.158,10.095,-24.500,-6.500,32.000,-1.062,2.938,-0.055
2019-05-26-02:05:23.052263,0.297,-0.127,10.093,-7.500,-7.000,8.400,-1.117,2.422,-0.008
2019-05-26-02:05:23.161978,0.337,-0.177,10.138,-2.400,-4.800,33.100,-0.984,2.805,-0.031
2019-05-26-02:05:23.271661,0.323,-0.220,10.146,-24.900,-5.800,36.400,-1.227,2.820,-0.258
2019-05-26-02:05:23.381323,0.280,-0.203,10.138,-9.900,-6.700,8.800,-0.969,2.570,-0.141
2019-05-26-02:05:23.491011,0.301,-0.158,10.100,-3.900,-6.400,28.700,-1.312,2.633,-0.047
2019-05-26-02:05:23.600935,0.330,-0.172,10.158,-23.000,-6.800,35.000,-0.875,2.609,-0.258
2019-05-26-02:05:23.710713,0.318,-0.213,10.148,-8.600,-7.300,8.100,-0.992,2.766,-0.211
2019-05-26-02:05:23.820395,0.297,-0.208,10.136,-1.700,-4.900,32.300,-0.992,2.672,-0.164
2019-05-26-02:05:23.930031,0.268,-0.160,10.158,-22.300,-5.500,42.100,-1.305,2.719,-0.258
2019-05-26-02:05:24.039988,0.268,-0.141,10.095,-12.700,-7.800,10.600,-0.805,2.680,-0.164
2019-05-26-02:05:24.149662,0.309,-0.139,10.114,-2.800,-6.200,25.600,-1.141,2.867,-0.211
2019-05-26-02:05:24.259680,0.342,-0.167,10.126,-23.000,-5.900,37.300,-0.992,2.648,-0.367
2019-05-26-02:05:24.369477,0.333,-0.215,10.158,-24.000,-5.300,40.100,-1.188,2.594,-0.031
2019-05-26-02:05:24.479227,0.304,-0.201,10.167,-12.300,-7.400,9.400,-0.922,2.797,-0.148
2019-05-26-02:05:24.588884,0.275,-0.199,10.119,-3.500,-6.200,25.300,-0.875,3.102,-0.328
2019-05-26-02:05:24.698746,0.275,-0.148,10.098,-23.500,-6.800,36.200,-1.289,2.742,-0.070
2019-05-26-02:05:24.808746,0.301,-0.141,10.114,-11.700,-7.800,9.000,-1.180,2.680,-0.148
2019-05-26-02:05:24.918473,0.330,-0.158,10.093,0.000,-5.400,26.700,-1.086,2.562,-0.055
2019-05-26-02:05:25.028228,0.340,-0.203,10.153,-21.200,-5.100,41.500,-0.945,2.711,0.055
2019-05-26-02:05:25.137957,0.306,-0.213,10.146,-14.700,-7.200,12.300,-1.141,2.570,-0.148
2019-05-26-02:05:25.247927,0.294,-0.189,10.134,-1.600,-5.800,20.700,-0.805,2.711,-0.227
2019-05-26-02:05:25.357779,0.268,-0.158,10.102,-19.800,-6.900,37.200,-1.281,2.742,-0.008
2019-05-26-02:05:25.467572,0.330,-0.139,10.098,-13.000,-7.400,8.900,-1.242,2.664,0.086
2019-05-26-02:05:25.577146,0.304,-0.187,10.160,1.700,-5.000,23.000,-1.289,2.562,-0.055
2019-05-26-02:05:25.687032,0.282,-0.179,10.122,-19.900,-6.200,42.600,-1.070,2.594,-0.055
