Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-06-09-14:32:51.193444,0.680,-0.301,10.105,-4.100,-80.300,264.900,-0.883,2.984,0.039
2019-06-09-14:32:51.212819,0.668,-0.325,10.124,-16.100,-23.700,292.200,-0.734,2.930,0.258
2019-06-09-14:32:51.232171,0.656,-0.304,10.126,-5.100,-54.300,328.400,-0.648,2.781,-0.008
2019-06-09-14:32:51.251632,0.648,-0.323,10.155,0.600,-70.800,317.800,-0.914,2.719,-0.234
2019-06-09-14:32:51.271097,0.687,-0.347,10.126,-4.700,-47.800,334.500,-0.492,3.031,0.289
2019-06-09-14:32:51.290476,0.675,-0.311,10.129,-18.200,-83.400,258.700,-0.922,3.078,-0.203
2019-06-09-14:32:51.309899,0.668,-0.352,10.143,-25.000,-23.400,290.600,-0.625,2.914,-0.102
2019-06-09-14:32:51.329350,0.670,-0.323,10.134,0.800,-54.900,329.600,-0.586,2.734,0.031
2019-06-09-14:32:51.348718,0.658,-0.325,10.165,-4.000,-23.300,355.700,-0.914,2.891,-0.031
2019-06-09-14:32:51.368217,0.680,-0.368,10.136,-10.300,-1.400,340.500,-0.633,2.711,-0.047
2019-06-09-14:32:51.387885,0.680,-0.368,10.136,-4.700,-23.900,352.500,-0.742,3.008,0.125
2019-06-09-14:32:51.407360,0.648,-0.333,10.122,-26.500,-16.100,296.400,-0.586,2.953,-0.023
2019-06-09-14:32:51.426754,0.646,-0.330,10.158,-15.800,-106.200,240.400,-0.828,2.531,0.328
2019-06-09-14:32:51.446131,0.636,-0.311,10.074,-21.400,-28.100,299.700,-0.852,2.820,0.133
2019-06-09-14:32:51.465487,0.627,-0.280,10.000,-28.000,-33.200,268.100,-0.797,3.008,0.219
2019-06-09-14:32:51.484850,0.629,-0.297,10.050,-19.000,-61.900,263.700,-0.727,2.578,0.078
2019-06-09-14:32:51.504352,0.648,-0.299,10.062,-27.500,9.300,306.600,-0.805,2.922,0.266
2019-06-09-14:32:51.523744,0.610,-0.294,10.081,-23.900,-85.100,232.200,-0.773,2.859,0.156
2019-06-09-14:32:51.543254,0.610,-0.282,10.067,-4.000,-32.800,322.100,-0.883,2.531,0.062
2019-06-09-14:32:51.562672,0.677,-0.278,10.055,-1.900,-48.300,330.000,-0.906,2.688,0.109
2019-06-09-14:32:51.582052,0.680,-0.318,10.093,-21.100,-57.100,236.500,-0.875,2.984,0.039
2019-06-09-14:32:51.601743,0.663,-0.313,10.052,-14.900,-89.200,220.300,-1.117,2.758,0.109
2019-06-09-14:32:51.621394,0.668,-0.287,10.059,6.500,-90.900,288.400,-0.773,2.844,0.172
2019-06-09-14:32:51.640836,0.660,-0.299,10.074,-2.600,-104.400,254.300,-0.703,2.789,0.367
2019-06-09-14:32:51.660876,0.648,-0.268,10.024,-7.300,-106.300,242.400,-0.977,2.672,0.086
2019-06-09-14:32:51.680350,0.653,-0.275,10.047,-5.700,-16.800,310.700,-1.000,2.641,0.055
2019-06-09-14:32:51.699792,0.737,-0.323,10.079,1.300,-25.300,334.400,-0.844,2.797,-0.188
2019-06-09-14:32:51.719382,0.658,-0.311,10.088,-20.200,-52.400,252.700,-0.922,2.711,0.062
2019-06-09-14:32:51.738883,0.615,-0.299,10.088,6.400,-79.700,299.400,-0.812,2.562,0.109
2019-06-09-14:32:51.758318,0.656,-0.306,10.083,4.400,-33.200,339.000,-0.703,2.812,0.086
2019-06-09-14:32:51.777809,0.663,-0.297,10.122,4.900,-35.300,334.600,-0.938,2.680,-0.117
2019-06-09-14:32:51.797192,0.670,-0.318,10.081,-11.700,-35.600,280.600,-0.422,2.703,0.219
2019-06-09-14:32:51.816631,0.687,-0.325,10.088,-9.700,-72.500,268.200,-0.750,2.625,0.148
2019-06-09-14:32:51.836087,0.675,-0.335,10.110,-3.400,-21.800,326.100,-0.789,3.008,0.125
2019-06-09-14:32:51.855468,0.656,-0.311,10.131,-3.000,-25.300,319.400,-0.883,2.984,0.211
2019-06-09-14:32:51.874866,0.694,-0.347,10.107,-13.200,-53.400,257.100,-0.625,2.641,0.062
2019-06-09-14:32:51.894330,0.660,-0.328,10.059,4.400,-11.900,341.700,-1.070,2.875,0.055
2019-06-09-14:32:51.913751,0.644,-0.311,10.095,-4.900,-57.600,294.300,-1.008,2.953,-0.023
2019-06-09-14:32:51.933134,0.670,-0.321,10.098,-15.400,-13.900,321.000,-0.875,2.906,-0.094
2019-06-09-14:32:51.952495,0.646,-0.285,10.102,-18.300,-7.600,312.400,-0.992,2.930,0.172
2019-06-09-14:32:51.971854,0.668,-0.316,10.086,-29.000,-30.200,260.700,-0.461,2.672,0.078
2019-06-09-14:32:51.991325,0.665,-0.306,10.091,-27.100,-54.200,242.200,-0.617,3.047,0.062
2019-06-09-14:32:52.010700,0.644,-0.299,10.124,-20.500,-15.400,300.200,-1.125,2.898,0.195
2019-06-09-14:32:52.030198,0.653,-0.290,10.081,-19.200,-86.100,243.500,-0.961,2.969,-0.023
2019-06-09-14:32:52.049638,0.672,-0.287,10.076,-7.800,-79.500,281.200,-0.805,2.492,0.062
2019-06-09-14:32:52.069487,0.639,-0.313,10.102,-11.300,-88.200,271.000,-0.789,2.664,0.086
2019-06-09-14:32:52.090592,0.653,-0.337,10.059,-4.900,-20.900,347.900,-0.852,2.680,-0.023
2019-06-09-14:32:52.110094,0.670,-0.287,10.067,-17.800,-80.500,258.100,-1.094,2.562,0.312
2019-06-09-14:32:52.129644,0.660,-0.330,10.095,-4.800,-73.400,301.000,-1.031,2.922,0.281
2019-06-09-14:32:52.149036,0.625,-0.285,10.057,-12.800,-12.700,336.800,-0.352,2.797,0.109
2019-06-09-14:32:52.168404,0.665,-0.290,10.057,-24.100,-65.600,238.200,-0.711,2.969,0.172
2019-06-09-14:32:52.187842,0.663,-0.287,10.047,-30.200,-48.500,245.200,-0.906,2.898,0.328
2019-06-09-14:32:52.207215,0.677,-0.354,10.143,0.800,-54.600,336.600,-0.703,2.812,0.109
2019-06-09-14:32:52.226640,0.718,-0.347,10.124,-15.000,-7.700,327.000,-0.508,2.484,0.008
2019-06-09-14:32:52.246082,0.694,-0.335,10.165,-15.100,10.200,330.100,-0.953,2.711,0.219
2019-06-09-14:32:52.265526,0.629,-0.340,10.126,-19.100,-3.400,316.600,-0.609,2.906,0.078
2019-06-09-14:32:52.284903,0.632,-0.337,10.162,-12.700,-37.200,300.400,-0.734,2.625,0.133
2019-06-09-14:32:52.304412,0.670,-0.330,10.179,-24.100,-45.800,247.200,-0.945,2.562,0.133
2019-06-09-14:32:52.323840,0.701,-0.359,10.105,2.600,-84.700,283.500,-0.992,2.641,-0.023
2019-06-09-14:32:52.343236,0.689,-0.342,10.167,-1.900,-26.800,322.700,-1.109,2.820,-0.031
2019-06-09-14:32:52.362583,0.684,-0.333,10.143,5.800,-64.300,321.800,-0.898,2.844,0.039
2019-06-09-14:32:52.382035,0.658,-0.337,10.095,-18.300,-46.300,241.700,-1.219,2.875,0.039
2019-06-09-14:32:52.401502,0.665,-0.345,10.102,-18.300,-32.400,256.200,-0.812,2.797,0.422
2019-06-09-14:32:52.420871,0.692,-0.294,10.153,7.400,-84.100,303.200,-0.859,2.727,0.211
2019-06-09-14:32:52.440301,0.687,-0.342,10.162,-7.200,-17.100,314.000,-0.719,2.719,-0.094
2019-06-09-14:32:52.459670,0.687,-0.328,10.088,-17.500,-26.800,272.500,-0.750,2.617,0.062
2019-06-09-14:32:52.479025,0.658,-0.349,10.141,-10.800,-17.100,300.700,-0.898,3.164,-0.102
2019-06-09-14:32:52.498369,0.696,-0.388,10.153,-10.300,-15.000,304.800,-0.695,2.820,-0.047
2019-06-09-14:32:52.517805,0.682,-0.318,10.100,-21.200,-59.700,223.000,-1.148,2.797,0.125
2019-06-09-14:32:52.537382,0.692,-0.340,10.047,4.700,-96.200,275.500,-0.781,2.969,0.078
2019-06-09-14:32:52.556812,0.670,-0.340,10.079,-17.400,-24.100,278.700,-1.234,2.781,-0.234
2019-06-09-14:32:52.576190,0.620,-0.313,10.129,6.900,-85.700,300.600,-0.828,2.844,-0.055
2019-06-09-14:32:52.595559,0.699,-0.311,10.074,-11.300,-39.300,283.200,-0.930,2.242,-0.148
2019-06-09-14:32:52.614930,0.718,-0.345,10.086,13.000,-66.100,329.700,-1.195,2.961,0.062
2019-06-09-14:32:52.634438,0.665,-0.337,10.117,-21.100,-11.100,299.200,-0.828,2.781,-0.023
2019-06-09-14:32:52.653819,0.648,-0.337,10.107,-0.100,-32.200,349.800,-0.719,2.930,-0.148
2019-06-09-14:32:52.673159,0.689,-0.349,10.138,-5.900,-36.300,337.400,-1.234,2.844,0.172
2019-06-09-14:32:52.692510,0.651,-0.311,10.105,-25.000,-32.100,266.500,-0.992,2.688,0.211
2019-06-09-14:32:52.711853,0.660,-0.323,10.098,-13.600,-84.900,263.100,-0.602,2.766,-0.047
2019-06-09-14:32:52.731437,0.634,-0.325,10.138,-2.700,-31.500,347.300,-0.805,3.164,-0.070
2019-06-09-14:32:52.750869,0.672,-0.325,10.067,-6.200,-17.600,345.900,-0.594,2.672,0.148
2019-06-09-14:32:52.770293,0.653,-0.325,10.138,-26.100,-42.100,257.000,-0.633,2.781,-0.070
2019-06-09-14:32:52.789671,0.687,-0.385,10.141,-6.400,-27.100,339.000,-1.078,3.078,0.156
2019-06-09-14:32:52.809050,0.651,-0.330,10.172,-8.400,-29.300,331.800,-0.727,2.812,0.062
2019-06-09-14:32:52.828406,0.668,-0.321,10.050,-5.400,-30.800,339.200,-0.859,3.164,0.086
2019-06-09-14:32:52.847907,0.670,-0.316,10.052,-3.200,-63.800,313.200,-0.875,2.953,0.008
2019-06-09-14:32:52.867804,0.689,-0.297,10.045,7.400,-34.700,372.600,-0.773,2.703,0.281
2019-06-09-14:32:52.887286,0.687,-0.273,10.062,-2.600,-43.500,334.000,-0.617,2.773,0.078
2019-06-09-14:32:52.906667,0.692,-0.290,10.050,1.000,-38.300,350.800,-0.727,2.969,-0.102
2019-06-09-14:32:52.926146,0.639,-0.321,10.031,-2.900,-81.900,302.100,-0.961,3.047,0.039
2019-06-09-14:32:52.945596,0.675,-0.273,10.069,-22.700,-74.000,237.600,-0.859,3.172,-0.070
2019-06-09-14:32:52.964979,0.677,-0.333,10.040,-10.700,-69.700,242.100,-0.922,2.672,-0.102
2019-06-09-14:32:52.984359,0.682,-0.294,10.047,-11.100,-73.500,242.800,-0.906,2.586,0.055
2019-06-09-14:32:53.003720,0.677,-0.299,10.055,-11.600,-72.300,243.700,-1.070,2.828,-0.281
2019-06-09-14:32:53.023091,0.629,-0.285,10.062,2.900,-53.500,312.900,-0.766,3.141,0.219
2019-06-09-14:32:53.042699,0.625,-0.321,10.050,-14.500,-42.900,267.900,-0.539,2.508,-0.023
2019-06-09-14:32:53.062156,0.692,-0.290,10.071,1.600,-50.800,315.000,-0.992,2.914,-0.031
2019-06-09-14:32:53.081656,0.696,-0.285,10.057,-8.500,-81.300,257.500,-0.836,2.477,0.039
2019-06-09-14:32:53.101137,0.622,-0.285,10.071,-9.200,-78.400,255.900,-0.812,3.000,-0.141
2019-06-09-14:32:53.120536,0.668,-0.311,10.016,-8.600,-72.000,257.900,-0.727,2.664,0.211
2019-06-09-14:32:53.139945,0.665,-0.282,10.057,-9.200,-72.500,261.700,-1.070,3.141,-0.125
2019-06-09-14:32:53.159471,0.692,-0.330,10.081,-9.600,-49.300,276.300,-0.891,2.914,-0.164
2019-06-09-14:32:53.178862,0.653,-0.313,10.191,-9.800,-60.000,275.600,-0.992,2.516,0.062
2019-06-09-14:32:53.198232,0.670,-0.357,10.141,-14.200,3.000,315.300,-0.820,2.633,-0.047
2019-06-09-14:32:53.217673,0.641,-0.328,10.131,-17.000,-73.700,232.300,-0.789,2.812,0.078
2019-06-09-14:32:53.237039,0.737,-0.328,10.146,-4.300,-56.500,288.600,-1.031,2.703,0.086
2019-06-09-14:32:53.256621,0.696,-0.318,10.189,-8.200,-61.000,271.000,-0.531,3.023,0.008
2019-06-09-14:32:53.276467,0.677,-0.318,10.208,-17.200,-23.600,287.100,-0.586,2.828,-0.055
2019-06-09-14:32:53.296039,0.713,-0.333,10.095,-18.400,-30.300,263.600,-0.992,2.922,0.055
2019-06-09-14:32:53.315447,0.615,-0.301,10.124,-10.700,-44.800,307.300,-0.547,3.086,-0.047
2019-06-09-14:32:53.334805,0.668,-0.340,10.162,-16.800,-46.000,278.600,-0.930,2.648,0.219
2019-06-09-14:32:53.354319,0.641,-0.323,10.062,-8.800,-45.000,308.600,-0.891,2.766,-0.031
2019-06-09-14:32:53.373814,0.682,-0.328,10.112,-5.900,-70.400,286.000,-0.750,2.859,0.062
2019-06-09-14:32:53.393199,0.668,-0.328,10.098,-18.100,-29.400,290.800,-1.133,2.766,-0.008
2019-06-09-14:32:53.412593,0.692,-0.313,10.091,-3.300,-64.900,301.600,-1.055,2.836,0.148
2019-06-09-14:32:53.431953,0.663,-0.301,10.136,-22.400,-46.400,259.900,-0.703,2.859,0.188
2019-06-09-14:32:53.451341,0.701,-0.318,10.045,-8.900,-73.400,276.700,-1.102,2.930,0.125
2019-06-09-14:32:53.470781,0.692,-0.304,10.076,-10.400,-73.400,271.300,-0.438,2.773,0.289
2019-06-09-14:32:53.490148,0.677,-0.340,10.076,-27.200,-86.700,200.400,-0.812,2.727,0.039
2019-06-09-14:32:53.509681,0.658,-0.309,10.093,-17.300,-36.600,285.000,-0.922,2.602,0.109
2019-06-09-14:32:53.529165,0.646,-0.357,10.114,-12.700,-64.300,273.700,-0.609,2.883,0.125
2019-06-09-14:32:53.548634,0.682,-0.290,10.150,-13.800,-68.500,265.600,-0.836,2.734,0.031
2019-06-09-14:32:53.568063,0.684,-0.335,10.148,-12.500,-69.000,279.100,-1.203,2.852,0.008
2019-06-09-14:32:53.587449,0.646,-0.345,10.146,-18.800,-70.300,240.100,-0.805,2.711,0.008
2019-06-09-14:32:53.608440,0.653,-0.292,10.148,-28.300,-83.000,202.200,-0.953,2.617,0.055
2019-06-09-14:32:53.627893,0.699,-0.337,10.146,-6.800,-73.000,283.800,-0.719,3.055,0.242
2019-06-09-14:32:53.647276,0.677,-0.347,10.155,6.500,-92.900,309.100,-0.820,2.891,-0.031
2019-06-09-14:32:53.666683,0.696,-0.357,10.160,-36.100,-50.300,212.400,-0.805,2.609,-0.125
2019-06-09-14:32:53.686113,0.682,-0.323,10.131,4.700,-66.900,305.000,-0.805,2.789,0.055
2019-06-09-14:32:53.705463,0.711,-0.316,10.177,3.800,-45.100,320.200,-1.023,2.906,0.102
2019-06-09-14:32:53.724799,0.663,-0.361,10.107,-5.900,-85.300,254.400,-0.961,2.695,-0.008
2019-06-09-14:32:53.744255,0.648,-0.321,10.141,-7.200,-85.700,249.000,-0.641,2.672,0.133
2019-06-09-14:32:53.763721,0.689,-0.330,10.174,-2.900,-89.100,260.500,-0.875,2.953,-0.070
2019-06-09-14:32:53.783180,0.653,-0.359,10.153,2.200,-80.700,281.700,-0.586,2.672,0.016
2019-06-09-14:32:53.802574,0.665,-0.328,10.155,-7.700,-20.300,319.600,-0.461,2.883,-0.008
2019-06-09-14:32:53.821944,0.651,-0.352,10.141,-19.500,-46.700,251.400,-0.789,2.648,0.055
2019-06-09-14:32:53.841307,0.689,-0.337,10.124,-15.300,-85.400,227.300,-0.836,2.703,0.031
2019-06-09-14:32:53.860641,0.684,-0.342,10.107,-0.700,-93.800,270.500,-0.461,2.758,-0.125
2019-06-09-14:32:53.880045,0.644,-0.304,10.052,-11.000,-130.200,201.400,-0.781,2.773,0.055
2019-06-09-14:32:53.899499,0.715,-0.321,10.035,-2.800,10.700,366.600,-0.711,2.836,0.031
2019-06-09-14:32:53.918864,0.641,-0.294,10.055,-4.300,-63.500,298.000,-1.289,2.586,-0.070
2019-06-09-14:32:53.938219,0.625,-0.311,10.076,-17.800,-25.000,273.400,-0.883,2.500,0.078
2019-06-09-14:32:53.957676,0.668,-0.309,10.069,-15.400,-25.100,293.700,-0.492,2.820,0.148
2019-06-09-14:32:53.978454,0.644,-0.294,10.069,7.800,42.100,429.300,-1.164,2.836,0.102
2019-06-09-14:32:54.005318,0.660,-0.323,10.134,-20.100,-26.500,266.600,-1.102,2.555,0.055
2019-06-09-14:32:54.025095,0.622,-0.316,10.112,-22.000,-47.600,239.900,-0.914,2.820,-0.148
2019-06-09-14:32:54.044711,0.680,-0.328,10.134,-24.900,-49.600,235.300,-0.727,2.625,0.008
2019-06-09-14:32:54.066604,0.694,-0.325,10.086,-27.300,-51.100,239.800,-0.969,2.664,0.109
2019-06-09-14:32:54.086138,0.675,-0.323,10.129,-2.500,-15.000,337.100,-0.680,2.883,-0.008
2019-06-09-14:32:54.105573,0.646,-0.318,10.102,-22.400,-61.400,228.200,-0.867,2.547,-0.031
2019-06-09-14:32:54.125017,0.672,-0.328,10.105,-1.800,-17.300,337.000,-1.070,2.586,-0.102
2019-06-09-14:32:54.144534,0.663,-0.313,10.083,-2.400,-11.200,341.500,-0.891,2.625,-0.031
2019-06-09-14:32:54.164053,0.672,-0.287,10.155,-14.700,-12.200,307.900,-1.195,2.773,0.062
2019-06-09-14:32:54.183501,0.675,-0.309,10.062,6.800,-40.700,343.100,-1.258,2.805,-0.055
2019-06-09-14:32:54.202883,0.651,-0.287,10.071,-17.700,-92.800,216.800,-0.992,2.836,0.102
2019-06-09-14:32:54.222330,0.634,-0.328,10.067,7.300,-59.500,330.800,-0.734,2.703,0.031
2019-06-09-14:32:54.241706,0.627,-0.268,10.062,-23.900,-52.800,233.300,-0.859,3.031,0.086
2019-06-09-14:32:54.261298,0.646,-0.275,10.112,-17.000,-94.700,214.500,-0.852,2.961,0.055
2019-06-09-14:32:54.280759,0.636,-0.306,10.038,10.200,-64.900,324.600,-0.828,2.711,0.172
2019-06-09-14:32:54.300132,0.672,-0.359,10.148,-4.700,-61.300,282.000,-1.070,2.805,0.008
2019-06-09-14:32:54.319590,0.656,-0.328,10.129,-1.600,-4.700,347.100,-0.484,2.828,-0.008
2019-06-09-14:32:54.338962,0.646,-0.325,10.150,-23.800,-59.300,236.800,-0.227,3.047,0.211
2019-06-09-14:32:54.358307,0.675,-0.354,10.143,-23.600,-43.100,243.500,-1.219,2.906,0.211
2019-06-09-14:32:54.377890,0.682,-0.325,10.148,-9.700,-141.900,204.800,-0.852,2.742,-0.023
2019-06-09-14:32:54.397302,0.703,-0.385,10.191,0.200,-167.400,205.700,-1.055,2.922,0.352
2019-06-09-14:32:54.416771,0.656,-0.313,10.162,-20.400,-5.000,308.500,-0.719,3.164,0.148
2019-06-09-14:32:54.436153,0.658,-0.316,10.179,-31.100,-49.800,229.000,-0.812,2.711,0.336
2019-06-09-14:32:54.455500,0.651,-0.325,10.141,-1.200,-104.500,266.200,-0.578,2.797,0.008
2019-06-09-14:32:54.475314,0.682,-0.337,10.124,-17.700,-116.300,209.400,-0.938,3.156,0.281
2019-06-09-14:32:54.494798,0.682,-0.354,10.148,7.800,-11.100,381.100,-0.961,2.992,-0.094
2019-06-09-14:32:54.514282,0.699,-0.357,10.155,-21.400,7.600,314.400,-0.750,2.938,-0.023
2019-06-09-14:32:54.533783,0.701,-0.323,10.160,-21.700,-107.700,207.600,-1.117,2.859,0.062
2019-06-09-14:32:54.553199,0.670,-0.325,10.107,9.500,-33.300,366.400,-0.828,2.586,0.086
2019-06-09-14:32:54.572579,0.682,-0.349,10.146,-11.700,9.500,351.200,-0.898,2.875,0.016
2019-06-09-14:32:54.592058,0.677,-0.347,10.148,-15.700,10.000,336.200,-0.891,3.102,0.281
2019-06-09-14:32:54.611630,0.610,-0.333,10.119,-33.500,-24.400,249.000,-1.047,2.766,-0.211
2019-06-09-14:32:54.631193,0.677,-0.299,10.162,2.400,-49.100,329.600,-0.883,2.930,0.031
2019-06-09-14:32:54.650592,0.641,-0.301,10.035,-2.600,8.200,371.600,-0.883,2.664,0.062
2019-06-09-14:32:54.669962,0.651,-0.275,10.074,-44.600,-31.500,201.200,-0.891,2.797,-0.047
2019-06-09-14:32:54.689482,0.658,-0.316,10.095,-14.800,-125.700,210.500,-1.000,2.797,0.156
2019-06-09-14:32:54.708865,0.632,-0.313,10.076,11.100,-72.900,322.300,-0.539,2.844,0.211
2019-06-09-14:32:54.728228,0.644,-0.290,10.119,17.700,-115.600,318.300,-1.133,2.938,-0.094
2019-06-09-14:32:54.747684,0.656,-0.280,10.093,-30.500,-35.800,248.600,-0.898,2.688,0.016
2019-06-09-14:32:54.767089,0.672,-0.297,10.117,12.500,-32.400,369.800,-0.430,2.977,-0.117
2019-06-09-14:32:54.786518,0.701,-0.330,10.088,-33.000,-64.700,196.900,-0.633,2.398,-0.180
2019-06-09-14:32:54.805976,0.718,-0.313,10.098,-29.900,-73.900,198.200,-0.969,2.672,0.062
2019-06-09-14:32:54.825397,0.694,-0.299,10.134,-29.800,-42.200,235.800,-1.047,2.477,0.008
2019-06-09-14:32:54.844762,0.651,-0.323,10.091,3.100,-11.800,358.000,-0.906,2.445,0.078
2019-06-09-14:32:54.864263,0.651,-0.333,10.124,-25.400,-83.200,208.000,-0.594,2.664,0.133
2019-06-09-14:32:54.883670,0.677,-0.311,10.124,-28.800,-54.900,226.200,-1.164,2.711,-0.008
2019-06-09-14:32:54.903042,0.668,-0.337,10.081,-3.100,-0.300,339.400,-0.617,2.758,0.367
2019-06-09-14:32:54.922425,0.682,-0.340,10.112,2.000,-93.000,280.400,-0.727,2.758,0.234
2019-06-09-14:32:54.941776,0.713,-0.328,10.112,4.600,-38.900,332.800,-1.117,2.766,-0.203
2019-06-09-14:32:54.961230,0.660,-0.323,10.071,6.300,-35.400,344.200,-0.852,2.727,0.211
2019-06-09-14:32:54.980615,0.668,-0.321,10.095,-21.100,-43.500,264.400,-0.711,2.617,0.086
2019-06-09-14:32:55.000037,0.675,-0.294,10.107,-5.500,-72.000,276.500,-0.609,2.633,-0.055
2019-06-09-14:32:55.019495,0.677,-0.275,10.043,7.000,-1.000,383.400,-0.977,2.617,0.062
2019-06-09-14:32:55.039004,0.648,-0.292,10.088,-3.000,-37.000,313.400,-0.875,2.852,-0.102
2019-06-09-14:32:55.058409,0.668,-0.313,10.102,-8.800,19.800,364.400,-0.891,3.031,0.188
2019-06-09-14:32:55.077873,0.663,-0.278,10.057,-11.100,-37.900,294.600,-0.758,2.625,0.156
2019-06-09-14:32:55.097335,0.653,-0.304,10.055,-11.600,-40.500,287.900,-0.633,2.812,0.016
2019-06-09-14:32:55.118394,0.644,-0.294,10.079,-7.700,-43.300,315.000,-0.625,3.133,0.211
2019-06-09-14:32:55.137917,0.653,-0.294,10.062,-6.700,-62.700,287.500,-0.875,2.797,-0.047
2019-06-09-14:32:55.157293,0.605,-0.323,10.062,-16.000,-51.500,266.300,-0.828,2.672,0.008
2019-06-09-14:32:55.176657,0.703,-0.292,10.026,-13.600,-37.600,305.000,-0.797,2.852,-0.125
2019-06-09-14:32:55.196142,0.663,-0.290,10.107,-1.000,-57.300,321.600,-0.562,2.781,-0.211
2019-06-09-14:32:55.215520,0.682,-0.313,10.067,-1.000,-52.500,326.400,-0.641,3.125,-0.047
2019-06-09-14:32:55.234894,0.653,-0.311,10.050,-18.300,-45.400,259.500,-0.781,2.805,-0.047
2019-06-09-14:32:55.254446,0.692,-0.345,10.102,-1.800,-33.700,331.400,-1.031,2.797,0.078
2019-06-09-14:32:55.274342,0.648,-0.280,10.074,-16.700,-85.000,223.400,-0.547,2.844,0.125
2019-06-09-14:32:55.293799,0.670,-0.323,10.093,4.800,-54.500,327.600,-1.031,2.922,0.148
2019-06-09-14:32:55.313254,0.634,-0.270,10.026,-16.500,-94.900,212.000,-0.836,2.836,0.211
2019-06-09-14:32:55.332618,0.670,-0.297,10.076,-19.900,-12.400,299.600,-1.133,2.820,-0.078
2019-06-09-14:32:55.351983,0.682,-0.311,10.146,29.900,3.100,453.600,-0.852,2.453,0.133
2019-06-09-14:32:55.371496,0.665,-0.333,10.143,-10.700,-110.400,220.000,-1.008,2.719,-0.102
2019-06-09-14:32:55.390894,0.665,-0.325,10.119,6.600,-24.800,364.300,-0.781,2.898,0.219
2019-06-09-14:32:55.410324,0.725,-0.330,10.148,29.400,-0.800,445.100,-0.930,2.984,0.055
2019-06-09-14:32:55.429695,0.644,-0.376,10.083,1.600,-65.300,304.500,-0.883,2.820,0.188
2019-06-09-14:32:55.449056,0.660,-0.323,10.105,-28.800,-25.100,248.800,-0.703,2.906,0.008
2019-06-09-14:32:55.468404,0.663,-0.340,10.119,7.700,-3.900,383.800,-1.086,2.625,-0.070
2019-06-09-14:32:55.487867,0.636,-0.340,10.141,13.300,-0.600,403.200,-0.602,2.711,-0.008
2019-06-09-14:32:55.507295,0.644,-0.313,10.098,6.800,-106.800,285.200,-1.055,3.055,0.078
2019-06-09-14:32:55.526712,0.694,-0.330,10.143,-17.400,-121.400,198.500,-0.938,2.828,-0.023
2019-06-09-14:32:55.546256,0.694,-0.285,10.129,-9.800,-120.100,218.800,-0.422,2.984,0.102
2019-06-09-14:32:55.565641,0.699,-0.309,10.055,-18.400,19.300,335.000,-1.086,2.844,-0.117
2019-06-09-14:32:55.585014,0.625,-0.299,10.107,10.600,-55.700,350.300,-0.844,2.906,-0.125
2019-06-09-14:32:55.604425,0.641,-0.292,10.107,-19.800,10.000,323.900,-0.836,2.836,0.039
2019-06-09-14:32:55.623811,0.646,-0.328,10.093,3.200,10.100,376.400,-0.852,2.523,-0.102
2019-06-09-14:32:55.643154,0.718,-0.309,10.045,18.000,-44.200,367.500,-0.625,2.680,-0.078
2019-06-09-14:32:55.662708,0.682,-0.352,10.162,6.300,-17.500,372.900,-1.203,2.805,0.008
2019-06-09-14:32:55.682550,0.703,-0.342,10.107,-30.600,-17.300,254.700,-0.992,2.844,0.305
2019-06-09-14:32:55.702023,0.682,-0.304,10.153,-27.300,-6.100,273.800,-0.359,2.656,-0.078
2019-06-09-14:32:55.721593,0.725,-0.354,10.095,-21.400,-33.500,274.200,-1.125,2.992,0.062
2019-06-09-14:32:55.740980,0.723,-0.323,10.138,-35.000,-29.500,240.200,-1.164,2.625,0.258
2019-06-09-14:32:55.760396,0.668,-0.297,10.131,-5.400,-127.300,237.200,-1.242,3.141,-0.008
2019-06-09-14:32:55.779776,0.689,-0.301,10.088,-4.800,8.800,364.600,-1.172,2.625,0.234
2019-06-09-14:32:55.799134,0.677,-0.342,10.141,-19.800,-92.100,233.600,-0.391,2.742,-0.008
2019-06-09-14:32:55.818558,0.641,-0.313,10.126,9.600,-47.500,349.900,-0.547,2.750,0.148
2019-06-09-14:32:55.837930,0.682,-0.371,10.148,13.000,-47.400,352.800,-0.750,2.750,0.016
2019-06-09-14:32:55.857319,0.682,-0.323,10.169,-0.900,-5.800,350.000,-0.992,2.797,-0.031
2019-06-09-14:32:55.876848,0.665,-0.366,10.124,0.800,-4.700,357.500,-0.891,2.805,-0.055
2019-06-09-14:32:55.896232,0.670,-0.354,10.150,-16.700,-4.900,306.900,-0.578,2.711,-0.008
2019-06-09-14:32:55.915653,0.646,-0.345,10.136,7.700,-85.900,301.700,-0.945,2.781,-0.188
2019-06-09-14:32:55.935037,0.660,-0.357,10.165,-10.900,-106.500,224.900,-1.109,2.680,-0.102
2019-06-09-14:32:55.954396,0.699,-0.337,10.160,-10.200,-101.200,235.100,-0.930,2.750,0.258
2019-06-09-14:32:55.973881,0.684,-0.333,10.165,-22.500,-52.900,233.900,-1.398,2.992,-0.055
2019-06-09-14:32:55.993244,0.692,-0.337,10.064,-14.100,-12.600,296.700,-1.008,2.844,-0.055
