Time,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)
2019-05-26-01:44:14.582316,0.287,-0.158,10.124,-7.600,-14.000,-6.800,-1.094,2.523,-0.203
2019-05-26-01:44:14.692377,0.285,-0.151,10.138,-6.600,-14.100,-7.000,-1.164,2.766,-0.008
2019-05-26-01:44:14.802200,0.278,-0.151,10.124,-7.600,-14.100,-6.600,-1.039,2.648,-0.258
2019-05-26-01:44:14.912263,0.290,-0.158,10.136,-7.500,-13.900,-6.900,-1.578,3.016,-0.391
2019-05-26-01:44:15.022311,0.282,-0.151,10.117,-7.800,-13.900,-7.600,-1.133,2.672,-0.117
2019-05-26-01:44:15.132074,0.292,-0.158,10.126,-7.400,-14.400,-5.700,-0.828,2.820,-0.188
2019-05-26-01:44:15.241687,0.280,-0.146,10.124,-6.700,-13.700,-6.800,-1.445,2.695,-0.250
2019-05-26-01:44:15.353843,0.282,-0.146,10.117,-7.400,-14.500,-6.500,-0.945,2.609,-0.203
2019-05-26-01:44:15.464153,0.280,-0.160,10.105,-6.100,-14.700,-6.700,-0.867,2.805,-0.141
2019-05-26-01:44:15.574152,0.294,-0.156,10.114,-7.100,-14.800,-6.200,-0.797,2.742,-0.227
2019-05-26-01:44:15.683891,0.285,-0.165,10.122,-7.300,-13.400,-6.200,-1.141,2.891,-0.273
2019-05-26-01:44:15.793538,0.301,-0.167,10.119,-6.800,-13.800,-7.900,-0.969,2.539,-0.164
2019-05-26-01:44:15.903466,0.304,-0.139,10.129,-7.900,-14.300,-6.200,-1.289,2.477,-0.023
2019-05-26-01:44:16.013275,0.299,-0.170,10.124,-8.300,-14.200,-7.300,-1.086,2.625,-0.281
2019-05-26-01:44:16.123073,0.285,-0.163,10.122,-7.900,-14.700,-7.100,-1.008,2.734,-0.031
2019-05-26-01:44:16.232780,0.282,-0.151,10.126,-7.200,-14.200,-6.000,-0.914,2.742,-0.234
2019-05-26-01:44:16.342343,0.287,-0.158,10.107,-7.300,-14.800,-8.100,-0.867,2.844,-0.070
2019-05-26-01:44:16.452206,0.292,-0.160,10.119,-7.500,-14.500,-8.100,-1.047,2.758,0.102
2019-05-26-01:44:16.562125,0.278,-0.144,10.134,-7.400,-13.900,-6.000,-1.078,2.883,0.086
2019-05-26-01:44:16.672243,0.301,-0.151,10.124,-7.100,-15.300,-6.000,-0.781,2.797,0.125
2019-05-26-01:44:16.782068,0.292,-0.156,10.124,-6.500,-14.900,-7.300,-0.680,2.523,-0.141
2019-05-26-01:44:16.891965,0.304,-0.136,10.143,-6.800,-13.900,-7.600,-0.797,2.734,0.008
2019-05-26-01:44:17.001817,0.287,-0.163,10.126,-7.900,-15.000,-7.800,-0.758,2.562,0.086
2019-05-26-01:44:17.111849,0.299,-0.163,10.122,-8.500,-13.600,-6.800,-0.969,2.695,-0.141
2019-05-26-01:44:17.221527,0.287,-0.163,10.134,-6.800,-13.600,-6.000,-1.188,2.891,-0.047
2019-05-26-01:44:17.331114,0.278,-0.146,10.114,-8.800,-14.700,-8.300,-0.820,2.766,-0.305
2019-05-26-01:44:17.440760,0.299,-0.144,10.129,-6.900,-14.300,-8.500,-0.586,2.906,-0.203
2019-05-26-01:44:17.552769,0.280,-0.148,10.119,-7.100,-13.900,-6.900,-0.789,2.750,0.031
2019-05-26-01:44:17.662439,0.287,-0.151,10.126,-6.400,-14.900,-6.300,-0.562,2.547,-0.023
2019-05-26-01:44:17.772286,0.278,-0.153,10.119,-8.400,-14.400,-6.900,-1.188,2.750,0.039
2019-05-26-01:44:17.882360,0.273,-0.160,10.141,-6.800,-14.500,-7.000,-1.016,2.609,-0.258
2019-05-26-01:44:17.992213,0.282,-0.158,10.112,-7.000,-14.700,-7.300,-0.852,2.797,-0.258
2019-05-26-01:44:18.101995,0.297,-0.153,10.110,-7.300,-13.600,-7.100,-1.180,2.781,-0.328
2019-05-26-01:44:18.211625,0.292,-0.151,10.141,-7.200,-15.100,-7.600,-0.945,2.711,-0.078
2019-05-26-01:44:18.321594,0.292,-0.146,10.131,-6.500,-13.500,-7.700,-0.875,2.820,0.078
2019-05-26-01:44:18.431299,0.299,-0.146,10.138,-7.800,-14.800,-6.800,-1.172,2.703,0.016
2019-05-26-01:44:18.541300,0.297,-0.141,10.114,-7.900,-15.700,-7.400,-0.719,2.977,-0.055
2019-05-26-01:44:18.651103,0.287,-0.151,10.110,-6.900,-14.100,-7.100,-1.383,2.625,-0.320
2019-05-26-01:44:18.760809,0.294,-0.144,10.112,-7.600,-15.200,-7.600,-1.555,2.438,-0.227
2019-05-26-01:44:18.871133,0.280,-0.134,10.114,-7.500,-13.900,-7.200,-0.945,2.719,-0.125
2019-05-26-01:44:18.980919,0.301,-0.153,10.126,-6.400,-13.700,-7.400,-1.016,2.633,-0.273
2019-05-26-01:44:19.090994,0.290,-0.148,10.136,-7.400,-14.400,-8.400,-0.992,2.883,-0.164
2019-05-26-01:44:19.200689,0.290,-0.146,10.119,-7.600,-14.700,-7.200,-1.016,2.883,-0.141
2019-05-26-01:44:19.310354,0.316,-0.144,10.114,-9.300,-14.500,-8.300,-0.867,2.797,-0.078
2019-05-26-01:44:19.420242,0.294,-0.151,10.146,-7.600,-14.600,-6.900,-0.773,2.656,-0.328
2019-05-26-01:44:19.530272,0.292,-0.148,10.126,-6.800,-15.100,-7.000,-1.250,2.758,-0.320
2019-05-26-01:44:19.640164,0.285,-0.151,10.119,-6.500,-13.700,-7.200,-1.141,2.656,-0.070
2019-05-26-01:44:19.749889,0.297,-0.146,10.112,-7.200,-15.200,-6.600,-0.867,2.844,-0.211
2019-05-26-01:44:19.859509,0.285,-0.146,10.114,-7.700,-15.000,-8.600,-0.703,2.672,-0.234
2019-05-26-01:44:19.969379,0.292,-0.153,10.126,-7.700,-13.700,-6.900,-0.969,2.633,-0.102
2019-05-26-01:44:20.079284,0.301,-0.156,10.143,-7.900,-13.500,-7.900,-0.922,2.625,-0.070
2019-05-26-01:44:20.188886,0.285,-0.148,10.124,-8.100,-14.000,-7.600,-1.039,2.586,-0.180
2019-05-26-01:44:20.298848,0.290,-0.146,10.107,-7.700,-14.500,-6.900,-0.805,2.484,-0.117
2019-05-26-01:44:20.408836,0.287,-0.151,10.114,-7.600,-14.300,-8.300,-1.062,2.719,-0.148
2019-05-26-01:44:20.518813,0.285,-0.139,10.134,-8.300,-13.400,-5.700,-0.898,2.828,-0.125
2019-05-26-01:44:20.628555,0.287,-0.153,10.124,-7.700,-14.100,-7.000,-0.961,2.656,-0.125
2019-05-26-01:44:20.738614,0.299,-0.153,10.131,-7.800,-14.100,-6.500,-0.742,2.906,-0.188
2019-05-26-01:44:20.848275,0.285,-0.151,10.141,-7.200,-14.200,-7.300,-1.094,2.648,-0.117
2019-05-26-01:44:20.958272,0.311,-0.158,10.102,-8.600,-14.200,-5.500,-1.336,2.672,-0.055
2019-05-26-01:44:21.068147,0.268,-0.160,10.112,-7.600,-14.700,-7.000,-1.070,2.766,-0.125
2019-05-26-01:44:21.177815,0.297,-0.134,10.112,-6.500,-13.700,-7.900,-0.914,2.562,-0.070
2019-05-26-01:44:21.287430,0.278,-0.167,10.131,-7.400,-14.700,-6.700,-1.109,2.781,-0.094
2019-05-26-01:44:21.397154,0.292,-0.153,10.102,-6.800,-14.400,-7.400,-0.703,2.812,0.086
2019-05-26-01:44:21.507101,0.282,-0.148,10.126,-7.100,-14.100,-5.300,-1.070,2.750,0.109
2019-05-26-01:44:21.616839,0.282,-0.156,10.119,-7.600,-14.000,-5.900,-0.742,2.594,-0.227
2019-05-26-01:44:21.726532,0.285,-0.153,10.110,-6.800,-14.500,-7.400,-1.312,2.734,-0.359
2019-05-26-01:44:21.836911,0.280,-0.153,10.124,-7.200,-14.100,-6.700,-1.297,2.883,0.062
2019-05-26-01:44:21.946813,0.282,-0.165,10.126,-7.700,-15.000,-5.600,-1.023,2.695,-0.008
2019-05-26-01:44:22.056725,0.287,-0.163,10.117,-7.700,-13.700,-7.300,-0.992,2.727,0.055
2019-05-26-01:44:22.166434,0.290,-0.144,10.122,-7.100,-14.200,-5.300,-1.227,2.609,-0.102
2019-05-26-01:44:22.276135,0.294,-0.151,10.131,-7.400,-14.000,-6.300,-0.930,2.555,0.039
2019-05-26-01:44:22.385863,0.290,-0.153,10.117,-7.500,-13.600,-6.700,-0.828,2.898,0.016
2019-05-26-01:44:22.495602,0.290,-0.156,10.131,-6.300,-14.300,-6.500,-0.922,2.680,-0.250
2019-05-26-01:44:22.605357,0.285,-0.139,10.136,-6.800,-14.500,-7.000,-1.133,2.797,-0.250
2019-05-26-01:44:22.715305,0.287,-0.156,10.141,-7.100,-13.400,-6.800,-1.352,2.820,-0.102
2019-05-26-01:44:22.825335,0.282,-0.144,10.124,-6.600,-13.900,-7.000,-0.703,2.812,0.078
2019-05-26-01:44:22.935254,0.292,-0.148,10.119,-7.700,-14.300,-7.500,-1.016,2.969,-0.031
2019-05-26-01:44:23.045682,0.287,-0.160,10.134,-6.700,-15.900,-7.000,-0.680,2.562,-0.188
2019-05-26-01:44:23.155360,0.301,-0.153,10.136,-8.100,-14.000,-6.800,-1.086,2.820,-0.117
2019-05-26-01:44:23.264966,0.292,-0.156,10.138,-8.500,-14.000,-8.300,-0.797,2.742,-0.047
2019-05-26-01:44:23.374590,0.301,-0.158,10.110,-7.400,-14.300,-7.300,-1.016,2.703,0.016
2019-05-26-01:44:23.484265,0.297,-0.146,10.117,-7.200,-14.700,-7.100,-0.914,2.711,-0.070
2019-05-26-01:44:23.594230,0.287,-0.141,10.136,-6.800,-14.800,-7.300,-0.742,2.781,-0.070
2019-05-26-01:44:23.703944,0.299,-0.158,10.102,-7.400,-15.200,-6.900,-1.289,2.500,-0.094
2019-05-26-01:44:23.813590,0.301,-0.151,10.136,-7.500,-13.800,-6.600,-1.156,2.867,-0.047
2019-05-26-01:44:23.923562,0.282,-0.151,10.114,-7.100,-14.600,-6.500,-1.102,2.789,0.211
2019-05-26-01:44:24.033583,0.285,-0.167,10.112,-7.000,-14.300,-7.100,-0.852,2.695,-0.305
2019-05-26-01:44:24.143283,0.287,-0.151,10.122,-6.200,-14.200,-6.700,-0.539,2.586,0.133
2019-05-26-01:44:24.253199,0.273,-0.141,10.119,-7.600,-14.600,-5.900,-1.023,2.586,-0.406
2019-05-26-01:44:24.362929,0.285,-0.148,10.126,-7.500,-14.200,-8.300,-0.953,2.492,0.109
2019-05-26-01:44:24.472697,0.297,-0.160,10.124,-7.400,-13.500,-7.600,-0.891,2.867,-0.297
2019-05-26-01:44:24.582551,0.285,-0.156,10.112,-7.000,-15.000,-6.300,-1.336,2.625,-0.180
2019-05-26-01:44:24.692546,0.297,-0.151,10.134,-7.900,-14.200,-7.800,-0.648,2.570,-0.305
2019-05-26-01:44:24.802429,0.292,-0.148,10.122,-7.400,-13.600,-7.200,-1.258,2.844,-0.102
2019-05-26-01:44:24.912463,0.290,-0.156,10.136,-6.800,-15.000,-7.400,-1.047,2.828,-0.211
2019-05-26-01:44:25.022349,0.294,-0.158,10.134,-7.200,-14.300,-7.000,-0.844,2.820,-0.383
2019-05-26-01:44:25.132407,0.299,-0.153,10.126,-6.800,-13.700,-7.500,-1.047,2.703,0.062
2019-05-26-01:44:25.242225,0.290,-0.148,10.129,-6.800,-13.900,-7.300,-0.727,2.508,-0.320
2019-05-26-01:44:25.351843,0.292,-0.148,10.112,-7.000,-13.800,-6.300,-0.883,2.672,0.016
2019-05-26-01:44:25.461793,0.290,-0.160,10.129,-7.400,-13.700,-5.900,-0.867,2.781,-0.047
2019-05-26-01:44:25.571667,0.306,-0.153,10.122,-7.900,-14.000,-6.100,-1.148,2.664,0.102
2019-05-26-01:44:25.681449,0.282,-0.158,10.122,-6.500,-14.200,-7.300,-1.000,2.430,0.086
2019-05-26-01:44:25.791166,0.290,-0.141,10.138,-6.200,-14.300,-6.800,-1.047,2.695,-0.047
2019-05-26-01:44:25.902900,0.294,-0.158,10.107,-7.400,-15.000,-7.400,-1.258,2.516,0.156
2019-05-26-01:44:26.012721,0.292,-0.151,10.126,-7.100,-14.700,-7.400,-0.750,2.820,-0.188
2019-05-26-01:44:26.122383,0.285,-0.141,10.119,-7.800,-13.800,-6.500,-1.109,2.648,-0.055
2019-05-26-01:44:26.232053,0.285,-0.139,10.112,-6.300,-14.100,-8.100,-0.984,2.695,-0.117
2019-05-26-01:44:26.342103,0.285,-0.151,10.117,-7.100,-14.900,-6.700,-1.164,2.719,-0.188
2019-05-26-01:44:26.452029,0.292,-0.158,10.114,-7.400,-13.100,-8.300,-1.047,2.828,-0.203
2019-05-26-01:44:26.562025,0.299,-0.156,10.107,-7.200,-14.000,-8.000,-0.672,2.633,-0.188
2019-05-26-01:44:26.672121,0.278,-0.148,10.131,-6.800,-14.700,-6.000,-1.070,2.461,-0.180
2019-05-26-01:44:26.781955,0.292,-0.144,10.136,-7.900,-15.300,-5.500,-0.734,2.797,0.031
2019-05-26-01:44:26.891753,0.294,-0.156,10.143,-6.200,-15.100,-7.300,-1.055,2.688,0.125
2019-05-26-01:44:27.001600,0.287,-0.153,10.122,-7.400,-13.500,-6.700,-1.148,2.641,0.062
2019-05-26-01:44:27.111283,0.290,-0.160,10.122,-7.100,-14.100,-6.200,-0.914,2.828,-0.188
2019-05-26-01:44:27.220893,0.292,-0.146,10.131,-6.700,-14.400,-6.100,-1.188,2.711,-0.102
2019-05-26-01:44:27.330529,0.285,-0.165,10.126,-7.800,-14.800,-6.100,-1.188,2.594,-0.070
2019-05-26-01:44:27.440285,0.266,-0.132,10.119,-7.000,-14.700,-6.200,-0.992,2.891,-0.227
2019-05-26-01:44:27.550447,0.297,-0.165,10.102,-7.500,-14.200,-7.900,-1.023,2.820,-0.344
2019-05-26-01:44:27.660206,0.290,-0.153,10.110,-7.100,-13.800,-5.100,-1.352,2.742,-0.305
2019-05-26-01:44:27.769953,0.287,-0.158,10.126,-7.200,-13.900,-5.800,-1.023,2.844,-0.180
2019-05-26-01:44:27.879978,0.294,-0.151,10.119,-6.700,-14.000,-7.000,-1.500,2.625,-0.070
2019-05-26-01:44:27.990187,0.301,-0.139,10.122,-7.100,-13.600,-7.600,-1.016,2.758,-0.047
2019-05-26-01:44:28.099977,0.282,-0.148,10.138,-7.600,-14.500,-6.500,-0.672,2.852,-0.148
2019-05-26-01:44:28.209632,0.294,-0.144,10.141,-7.200,-15.000,-7.400,-1.430,3.000,-0.227
2019-05-26-01:44:28.319291,0.278,-0.151,10.124,-7.200,-14.600,-6.500,-1.023,2.711,-0.117
2019-05-26-01:44:28.429175,0.292,-0.141,10.122,-7.000,-13.800,-7.600,-1.234,2.680,0.008
2019-05-26-01:44:28.539033,0.280,-0.148,10.114,-6.500,-14.700,-5.400,-1.375,2.805,-0.047
2019-05-26-01:44:28.648897,0.282,-0.146,10.134,-7.800,-15.100,-6.900,-0.867,2.766,-0.141
2019-05-26-01:44:28.758993,0.280,-0.163,10.126,-6.000,-14.500,-6.600,-1.266,2.797,-0.414
2019-05-26-01:44:28.868747,0.311,-0.151,10.126,-7.500,-15.000,-7.100,-0.703,2.711,-0.383
2019-05-26-01:44:28.978770,0.278,-0.163,10.105,-6.600,-14.600,-6.300,-1.016,2.734,-0.102
2019-05-26-01:44:29.088830,0.285,-0.139,10.114,-6.900,-14.200,-6.400,-1.031,2.562,0.078
2019-05-26-01:44:29.198751,0.282,-0.153,10.117,-7.200,-14.700,-6.500,-1.273,2.797,0.055
2019-05-26-01:44:29.308490,0.290,-0.146,10.102,-7.100,-13.900,-6.000,-0.844,2.609,-0.148
2019-05-26-01:44:29.418385,0.285,-0.146,10.126,-6.800,-13.900,-6.600,-1.312,2.703,0.039
2019-05-26-01:44:29.528192,0.287,-0.156,10.114,-7.000,-13.700,-7.100,-1.133,2.547,-0.125
2019-05-26-01:44:29.637844,0.280,-0.146,10.136,-6.900,-13.800,-5.400,-1.039,2.734,-0.281
2019-05-26-01:44:29.747482,0.294,-0.148,10.110,-6.600,-14.500,-5.800,-1.023,2.578,0.016
2019-05-26-01:44:29.857714,0.299,-0.146,10.124,-6.400,-13.800,-8.100,-1.133,2.852,-0.141
2019-05-26-01:44:29.967488,0.301,-0.144,10.122,-7.300,-15.000,-7.100,-1.180,2.625,-0.180
2019-05-26-01:44:30.077302,0.285,-0.144,10.136,-7.000,-14.500,-6.300,-1.117,2.648,0.031
2019-05-26-01:44:30.186893,0.287,-0.144,10.141,-7.000,-15.000,-6.900,-1.047,2.852,-0.258
2019-05-26-01:44:30.296872,0.266,-0.156,10.134,-7.300,-14.400,-7.100,-0.969,2.742,-0.031
2019-05-26-01:44:30.406734,0.316,-0.158,10.134,-7.300,-14.800,-6.800,-1.070,2.906,-0.141
2019-05-26-01:44:30.516841,0.287,-0.148,10.129,-7.200,-14.900,-5.700,-0.992,2.586,-0.281
2019-05-26-01:44:30.626768,0.278,-0.148,10.117,-7.200,-14.300,-5.300,-1.164,2.805,-0.117
2019-05-26-01:44:30.736472,0.301,-0.148,10.131,-6.700,-13.400,-6.600,-1.016,2.500,-0.125
2019-05-26-01:44:30.846208,0.287,-0.148,10.131,-7.800,-14.800,-6.700,-0.727,2.719,-0.078
2019-05-26-01:44:30.956043,0.294,-0.139,10.122,-7.400,-15.500,-7.200,-1.266,2.844,-0.125
2019-05-26-01:44:31.066347,0.280,-0.151,10.124,-7.500,-13.200,-6.200,-0.742,2.484,-0.211
2019-05-26-01:44:31.176105,0.285,-0.144,10.112,-7.300,-14.400,-5.800,-1.430,2.734,-0.281
2019-05-26-01:44:31.285798,0.280,-0.158,10.129,-6.700,-14.800,-6.600,-1.203,2.695,-0.070
2019-05-26-01:44:31.395497,0.287,-0.129,10.124,-6.100,-14.400,-6.000,-1.023,2.547,-0.250
2019-05-26-01:44:31.505459,0.301,-0.160,10.112,-7.400,-14.200,-6.300,-0.922,2.758,-0.023
2019-05-26-01:44:31.615228,0.282,-0.163,10.124,-7.600,-14.800,-5.900,-0.961,2.375,-0.148
2019-05-26-01:44:31.724845,0.278,-0.151,10.117,-6.800,-14.100,-5.900,-0.992,2.625,-0.148
2019-05-26-01:44:31.834579,0.299,-0.146,10.114,-6.900,-12.800,-7.300,-1.297,2.664,0.156
2019-05-26-01:44:31.944329,0.282,-0.156,10.143,-8.100,-14.800,-4.100,-0.938,2.633,-0.211
2019-05-26-01:44:32.054154,0.285,-0.148,10.124,-7.400,-14.200,-7.500,-1.008,2.844,-0.094
2019-05-26-01:44:32.163931,0.273,-0.144,10.124,-7.000,-13.800,-6.300,-1.227,2.695,-0.055
2019-05-26-01:44:32.273981,0.280,-0.148,10.134,-7.800,-13.900,-6.100,-0.656,2.773,0.086
2019-05-26-01:44:32.383813,0.280,-0.148,10.122,-7.100,-14.500,-5.800,-1.195,2.625,0.016
2019-05-26-01:44:32.493524,0.290,-0.156,10.129,-7.200,-14.200,-7.000,-0.938,2.648,-0.148
2019-05-26-01:44:32.603357,0.297,-0.132,10.105,-7.300,-13.900,-6.700,-1.016,2.680,-0.164
2019-05-26-01:44:32.713375,0.290,-0.160,10.119,-5.800,-14.800,-6.100,-1.148,2.711,0.031
2019-05-26-01:44:32.823314,0.280,-0.139,10.126,-6.600,-14.400,-8.100,-0.984,2.656,-0.164
2019-05-26-01:44:32.933178,0.285,-0.156,10.126,-6.200,-13.900,-7.000,-0.719,2.711,-0.070
2019-05-26-01:44:33.043130,0.294,-0.153,10.122,-6.900,-14.400,-6.400,-1.156,2.758,-0.234
2019-05-26-01:44:33.152760,0.292,-0.158,10.117,-5.700,-13.900,-5.900,-0.914,2.648,-0.055
2019-05-26-01:44:33.262336,0.275,-0.153,10.131,-7.100,-14.300,-7.900,-1.258,2.430,0.031
2019-05-26-01:44:33.371976,0.299,-0.158,10.124,-7.000,-14.100,-6.400,-1.109,2.883,-0.125
2019-05-26-01:44:33.482063,0.287,-0.158,10.102,-6.900,-13.500,-6.500,-1.180,2.711,-0.258
2019-05-26-01:44:33.592069,0.285,-0.158,10.110,-6.700,-14.400,-6.300,-0.867,2.758,-0.031
2019-05-26-01:44:33.701800,0.292,-0.163,10.131,-7.200,-14.600,-7.000,-1.211,2.883,0.188
2019-05-26-01:44:33.811469,0.306,-0.144,10.131,-6.500,-14.200,-6.400,-1.094,2.766,-0.117
2019-05-26-01:44:33.921437,0.292,-0.148,10.124,-7.700,-12.900,-6.700,-1.258,2.961,0.016
2019-05-26-01:44:34.031222,0.287,-0.139,10.134,-7.200,-14.500,-5.800,-1.133,2.508,-0.055
2019-05-26-01:44:34.140879,0.280,-0.156,10.122,-5.900,-15.100,-5.600,-1.070,2.648,-0.094
2019-05-26-01:44:34.250472,0.278,-0.141,10.124,-6.400,-13.300,-7.000,-0.922,2.625,-0.102
2019-05-26-01:44:34.362411,0.287,-0.148,10.124,-7.600,-13.500,-6.900,-1.047,2.750,0.062
2019-05-26-01:44:34.472319,0.285,-0.165,10.141,-6.600,-13.700,-6.700,-1.078,2.727,0.195
2019-05-26-01:44:34.582327,0.285,-0.139,10.110,-7.200,-14.400,-6.300,-1.383,2.633,-0.031
2019-05-26-01:44:34.692364,0.280,-0.146,10.131,-7.000,-13.800,-6.600,-0.656,2.867,-0.070
2019-05-26-01:44:34.802182,0.301,-0.151,10.126,-7.600,-13.300,-4.500,-0.984,2.844,-0.141
2019-05-26-01:44:34.912077,0.287,-0.153,10.126,-7.200,-14.800,-6.800,-0.898,2.852,-0.125
2019-05-26-01:44:35.022032,0.287,-0.151,10.107,-7.800,-13.800,-6.600,-1.141,2.680,-0.055
2019-05-26-01:44:35.132159,0.297,-0.160,10.117,-7.900,-14.200,-8.100,-0.852,2.742,-0.148
2019-05-26-01:44:35.241930,0.285,-0.160,10.095,-7.000,-14.100,-7.500,-0.727,2.617,0.062
2019-05-26-01:44:35.351537,0.287,-0.160,10.143,-7.400,-14.700,-7.100,-1.141,2.648,-0.148
2019-05-26-01:44:35.461227,0.297,-0.148,10.119,-6.600,-14.000,-7.100,-0.984,2.766,-0.180
2019-05-26-01:44:35.571029,0.290,-0.158,10.100,-7.100,-12.800,-7.700,-1.086,2.852,-0.227
2019-05-26-01:44:35.680729,0.292,-0.151,10.138,-7.900,-13.700,-7.100,-1.359,2.867,-0.094
2019-05-26-01:44:35.790518,0.292,-0.148,10.126,-7.100,-14.100,-7.000,-1.039,2.625,-0.180
2019-05-26-01:44:35.900540,0.292,-0.141,10.112,-7.400,-13.800,-5.100,-1.234,2.680,-0.094
2019-05-26-01:44:36.010403,0.297,-0.156,10.119,-7.900,-14.500,-6.600,-1.180,2.781,0.008
2019-05-26-01:44:36.120086,0.297,-0.158,10.112,-7.000,-14.700,-5.900,-1.273,2.688,0.055
2019-05-26-01:44:36.229714,0.285,-0.160,10.126,-6.900,-13.900,-6.000,-0.898,2.711,-0.188
2019-05-26-01:44:36.339706,0.301,-0.156,10.117,-7.000,-14.300,-5.900,-1.109,2.781,-0.188
2019-05-26-01:44:36.449501,0.287,-0.156,10.126,-7.500,-13.500,-5.900,-1.023,2.695,-0.023
2019-05-26-01:44:36.559330,0.287,-0.151,10.138,-6.600,-13.800,-6.800,-0.914,2.742,-0.094
2019-05-26-01:44:36.668988,0.280,-0.141,10.131,-6.800,-14.000,-6.500,-1.023,2.797,-0.117
2019-05-26-01:44:36.778743,0.292,-0.158,10.124,-6.500,-14.700,-7.200,-1.117,2.773,0.039
2019-05-26-01:44:36.888643,0.285,-0.148,10.124,-6.700,-14.500,-6.700,-0.984,2.844,-0.094
2019-05-26-01:44:36.998556,0.301,-0.144,10.119,-7.700,-14.400,-7.500,-1.023,2.758,0.102
2019-05-26-01:44:37.108714,0.278,-0.156,10.122,-8.200,-13.800,-5.800,-1.016,2.961,0.109
2019-05-26-01:44:37.218470,0.287,-0.160,10.131,-7.700,-14.500,-7.000,-1.031,2.672,0.016
2019-05-26-01:44:37.328096,0.290,-0.139,10.126,-7.000,-13.300,-6.300,-0.711,2.789,0.039
2019-05-26-01:44:37.437764,0.299,-0.141,10.126,-7.700,-14.500,-6.800,-0.828,2.477,0.062
2019-05-26-01:44:37.547770,-1.096,-0.536,-1.955,-8.600,-13.900,-7.700,-9.930,9.250,0.383
2019-05-26-01:44:37.657435,1.744,0.936,11.639,-8.700,-15.500,-6.700,1.219,2.039,0.938
2019-05-26-01:44:37.767159,0.445,-0.172,10.002,-7.700,-13.600,-6.200,-1.500,2.500,-0.281
2019-05-26-01:44:37.877069,0.208,-0.146,10.153,-7.500,-14.200,-5.700,-0.477,2.695,-0.023
2019-05-26-01:44:37.986867,0.306,-0.220,10.129,-7.800,-14.200,-6.000,-0.961,2.656,-0.211
2019-05-26-01:44:38.096819,0.258,-0.132,10.122,-7.200,-14.800,-7.200,-0.781,2.883,-0.164
2019-05-26-01:44:38.206487,0.347,-0.146,10.134,-7.800,-15.700,-6.500,-0.648,2.758,0.156
2019-05-26-01:44:38.316538,0.290,-0.163,10.141,-6.600,-13.500,-6.500,-0.922,2.414,0.148
2019-05-26-01:44:38.426416,0.292,-0.139,10.136,-6.900,-14.300,-6.600,-0.805,2.500,-0.102
2019-05-26-01:44:38.536353,0.301,-0.141,10.143,-6.800,-14.000,-4.700,-0.906,2.773,0.148
2019-05-26-01:44:38.646094,0.301,-0.167,10.117,-7.000,-14.100,-6.500,-1.188,2.562,-0.102
2019-05-26-01:44:38.756062,0.290,-0.156,10.119,-6.300,-13.900,-5.000,-1.258,2.734,-0.102
2019-05-26-01:44:38.865788,0.311,-0.167,10.122,-6.800,-14.600,-7.300,-0.984,2.523,-0.250
2019-05-26-01:44:38.975681,0.297,-0.141,10.122,-6.800,-14.500,-5.600,-0.789,2.391,0.031
2019-05-26-01:44:39.085536,0.290,-0.151,10.138,-7.500,-14.200,-5.900,-0.906,2.602,0.055
2019-05-26-01:44:39.195140,0.273,-0.148,10.124,-7.300,-14.300,-5.600,-0.914,2.477,-0.094
2019-05-26-01:44:39.304729,0.304,-0.151,10.122,-7.700,-13.600,-6.000,-1.117,2.797,0.016
2019-05-26-01:44:39.414482,0.290,-0.160,10.119,-6.400,-14.200,-6.200,-0.820,2.648,-0.055
2019-05-26-01:44:39.524455,0.290,-0.156,10.126,-7.500,-13.900,-6.500,-1.008,2.594,-0.203
2019-05-26-01:44:39.634132,0.297,-0.158,10.119,-8.100,-13.500,-7.300,-0.992,2.711,-0.102
2019-05-26-01:44:39.744005,0.304,-0.151,10.126,-6.800,-13.900,-4.500,-0.648,2.539,-0.273
2019-05-26-01:44:39.854067,0.294,-0.156,10.112,-8.200,-15.000,-5.900,-0.828,2.672,-0.008
2019-05-26-01:44:39.964123,0.290,-0.160,10.119,-6.600,-14.400,-5.400,-0.852,2.695,-0.180
2019-05-26-01:44:40.074456,0.294,-0.167,10.117,-7.100,-15.200,-5.800,-1.227,2.828,-0.281
2019-05-26-01:44:40.184320,0.304,-0.160,10.124,-7.200,-13.900,-5.100,-0.961,2.648,-0.328
2019-05-26-01:44:40.294033,0.292,-0.160,10.138,-6.400,-14.800,-5.300,-1.234,2.719,-0.227
2019-05-26-01:44:40.403762,0.287,-0.170,10.114,-7.000,-15.300,-6.100,-1.016,2.562,-0.406
2019-05-26-01:44:40.513457,0.290,-0.158,10.122,-6.600,-14.900,-6.200,-0.547,2.773,0.148
2019-05-26-01:44:40.623109,0.290,-0.156,10.131,-7.200,-14.200,-6.300,-1.070,2.695,-0.164
2019-05-26-01:44:40.732998,0.306,-0.160,10.126,-7.300,-14.600,-6.400,-0.852,2.742,-0.117
2019-05-26-01:44:40.842692,0.301,-0.167,10.112,-7.000,-13.600,-4.800,-0.938,2.828,-0.070
