20190523-104339,Acceleration X (m/s^2),Acceleration Y (m/s^2),Acceleration Z (m/s^2),Magnetometer X (uTesla), Magnetometer Y (uTesla)  , Magnetometer Z (uTesla),Gyroscope X (radians/s), Gyroscope Y (radians/s), Gyroscope Z (radians/s)2019-05-23-08:43:39.498159,0.316,-0.290,10.122,0.900,-32.600,-20.700,-0.953,2.883,0.125
2019-05-23-08:43:51.121804,0.321,-0.287,10.105,0.500,-31.900,-20.100,-1.016,2.906,0.039
2019-05-23-08:43:51.231230,0.318,-0.282,10.086,0.700,-32.000,-21.600,-1.023,2.773,0.133
2019-05-23-08:43:51.341102,0.321,-0.270,10.110,-0.600,-30.500,-19.600,-1.211,2.750,0.086
2019-05-23-08:43:51.450635,0.321,-0.280,10.129,0.500,-31.200,-20.700,-0.711,2.750,0.109
2019-05-23-08:43:51.560073,0.335,-0.294,10.119,-0.500,-31.700,-20.000,-0.727,2.609,-0.078
2019-05-23-08:43:51.669485,0.321,-0.287,10.117,0.200,-31.700,-21.700,-0.664,2.648,0.055
2019-05-23-08:43:51.779109,0.342,-0.285,10.117,-0.100,-31.400,-19.600,-0.906,2.750,0.086
2019-05-23-08:43:51.888752,0.318,-0.280,10.107,-0.500,-30.700,-21.200,-1.094,2.742,-0.008
2019-05-23-08:43:51.998219,0.321,-0.287,10.143,0.000,-31.900,-20.900,-1.141,2.797,0.055
2019-05-23-08:43:52.108094,0.311,-0.273,10.129,0.900,-32.000,-20.700,-1.117,2.562,0.055
2019-05-23-08:43:52.217627,0.323,-0.287,10.141,0.700,-31.300,-20.200,-0.969,2.680,-0.234
2019-05-23-08:43:52.327198,0.325,-0.294,10.119,0.200,-31.600,-20.500,-0.852,2.656,-0.164
2019-05-23-08:43:52.436767,0.311,-0.285,10.122,0.000,-31.300,-19.900,-0.711,2.703,0.148
2019-05-23-08:43:52.547113,0.323,-0.282,10.119,1.100,-32.000,-20.400,-0.992,2.703,0.148
2019-05-23-08:43:52.665852,0.330,-0.285,10.117,0.400,-31.600,-20.800,-1.078,2.883,0.352
2019-05-23-08:43:52.775485,0.321,-0.282,10.122,0.500,-31.800,-19.900,-0.922,2.625,0.062
2019-05-23-08:43:52.885158,0.328,-0.290,10.110,1.000,-33.000,-21.000,-0.664,2.750,0.133
2019-05-23-08:43:52.994644,0.342,-0.301,10.098,-0.300,-33.000,-19.300,-0.961,2.797,-0.031
2019-05-23-08:43:53.104065,0.330,-0.282,10.124,1.500,-31.500,-21.000,-1.008,2.977,-0.203
2019-05-23-08:43:53.213508,0.323,-0.294,10.122,-0.500,-32.000,-19.800,-0.852,2.977,-0.008
2019-05-23-08:43:53.323401,0.325,-0.266,10.107,0.300,-32.200,-20.600,-0.766,2.781,-0.281
2019-05-23-08:43:53.432936,0.347,-0.290,10.112,0.400,-31.800,-19.900,-0.875,2.594,-0.203
2019-05-23-08:43:53.542353,0.313,-0.287,10.100,0.200,-32.000,-20.700,-0.742,2.805,-0.078
2019-05-23-08:43:53.651916,0.323,-0.282,10.117,-0.200,-31.700,-19.700,-0.969,2.758,-0.031
2019-05-23-08:43:53.761774,0.340,-0.294,10.119,0.800,-31.700,-21.200,-1.188,2.766,-0.047
2019-05-23-08:43:53.871523,0.318,-0.292,10.114,0.400,-32.200,-20.100,-1.047,2.828,0.008
2019-05-23-08:43:53.981048,0.321,-0.287,10.117,1.300,-31.500,-21.400,-0.680,2.484,-0.188
2019-05-23-08:43:54.090476,0.325,-0.287,10.093,-0.400,-33.300,-20.700,-0.945,2.641,0.242
2019-05-23-08:43:54.199916,0.345,-0.280,10.117,0.400,-31.600,-21.800,-1.094,2.852,-0.141
2019-05-23-08:43:54.309453,0.313,-0.292,10.112,1.100,-31.800,-20.300,-0.438,2.562,-0.328
2019-05-23-08:43:54.419138,0.323,-0.280,10.122,0.400,-31.500,-20.200,-1.078,2.930,0.078
2019-05-23-08:43:54.528999,0.323,-0.285,10.095,-0.800,-31.300,-21.300,-0.594,2.453,0.133
2019-05-23-08:43:54.638599,0.325,-0.273,10.124,0.200,-32.200,-21.700,-0.930,2.883,0.078
2019-05-23-08:43:54.751884,0.337,-0.282,10.093,0.200,-31.600,-19.400,-0.898,2.883,0.102
2019-05-23-08:43:54.861562,0.316,-0.292,10.131,1.000,-32.000,-20.100,-0.930,2.469,0.031
2019-05-23-08:43:54.971563,0.323,-0.297,10.114,-0.100,-30.600,-20.700,-1.258,2.703,0.211
2019-05-23-08:43:55.081090,0.318,-0.285,10.095,-0.200,-31.900,-20.400,-0.828,2.617,0.039
